VEH_NO,PER_NO,ST_CASE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
1,1,200296,25,25,25,25,25,25,25,25,25,25
1,1,200297,0,15,19,9,10,15,0,17,0,14
2,1,200297,0,0,0,0,0,0,0,0,0,6
1,1,200298,0,0,0,0,0,0,0,0,0,0
1,1,200299,0,0,0,0,0,0,0,0,0,0
2,1,200299,0,0,0,0,0,0,0,0,0,0
1,1,200300,30,30,30,30,30,30,30,30,30,30
0,1,200301,0,0,0,0,0,0,0,0,0,0
1,1,200301,0,0,0,0,0,0,0,0,0,0
1,1,200302,0,0,0,0,0,0,0,0,0,0
1,1,200303,0,0,0,8,0,0,0,0,0,0
1,1,200304,0,0,0,0,0,0,0,0,0,0
2,1,200304,0,0,0,0,0,0,0,0,0,0
1,1,200305,0,0,0,0,0,0,0,0,0,0
2,1,200305,0,0,0,0,10,0,0,0,0,0
1,1,200306,25,25,25,25,25,25,25,25,25,25
1,1,200307,14,14,14,14,14,14,14,14,14,14
1,1,200308,0,0,0,0,11,0,0,0,0,0
2,1,200308,0,0,0,0,0,0,0,0,0,0
1,1,200309,0,0,0,0,0,0,0,0,0,0
2,1,200309,0,0,0,0,0,0,0,0,0,0
1,1,200310,20,20,20,20,20,20,20,20,20,20
1,1,200311,0,0,0,0,0,0,0,0,0,0
1,1,200312,0,0,0,0,0,0,0,0,0,0
2,1,200312,0,0,0,0,0,0,0,0,0,0
1,1,200313,15,15,15,15,15,15,15,15,15,15
1,1,200314,2,2,2,2,2,2,2,2,2,2
2,1,200314,0,0,0,0,0,0,0,0,0,0
1,1,200315,0,0,0,0,0,0,33,0,0,12
1,1,200316,18,18,18,18,18,18,18,18,18,18
2,1,200316,15,15,15,15,15,15,15,15,15,15
1,1,200317,0,0,0,0,0,7,17,0,0,0
2,1,200317,0,14,0,0,19,0,0,0,0,0
1,1,200318,18,18,18,18,18,18,18,18,18,18
0,1,200319,0,0,0,0,0,0,0,0,0,0
1,1,200319,0,0,0,0,0,0,0,0,0,0
1,1,200320,10,10,10,10,10,10,10,10,10,10
1,1,200321,0,0,0,0,0,0,0,0,0,0
2,1,200321,0,0,0,0,0,0,0,0,0,0
1,1,200322,0,0,0,0,0,0,0,0,0,0
1,1,200323,0,0,0,0,0,0,0,0,0,0
2,1,200323,0,0,0,0,0,0,0,0,0,0
1,1,200324,0,0,0,0,0,0,0,0,0,0
2,1,200324,0,0,0,0,0,0,0,0,0,0
1,1,200325,0,0,20,0,0,0,0,0,9,0
1,1,200326,0,0,0,0,0,0,0,0,0,0
2,1,200326,0,0,0,0,0,0,0,0,0,0
1,1,200327,24,24,24,24,24,24,24,24,24,24
1,1,200328,5,5,5,5,5,5,5,5,5,5
2,1,200328,22,22,22,22,22,22,22,22,22,22
0,1,200329,0,0,0,0,0,0,0,0,0,0
1,1,200329,16,16,16,16,16,16,16,16,16,16
2,1,200329,0,0,0,0,0,0,0,7,0,0
1,1,200330,0,0,21,0,0,0,12,0,0,0
1,1,200331,0,0,0,0,0,0,0,0,0,0
0,1,200332,23,23,23,23,23,23,23,23,23,23
1,1,200332,0,0,0,0,0,0,0,0,0,0
0,1,200333,22,22,22,22,22,22,22,22,22,22
1,1,200333,0,0,13,0,0,24,9,7,0,0
1,1,200334,10,10,10,10,10,10,10,10,10,10
2,1,200334,0,0,0,0,0,0,0,0,0,0
1,1,200335,21,21,21,21,21,21,21,21,21,21
1,1,200336,17,17,17,17,17,17,17,17,17,17
1,1,200337,0,0,0,0,0,0,0,0,0,0
2,1,200337,24,24,24,24,24,24,24,24,24,24
1,1,200338,33,33,33,33,33,33,33,33,33,33
2,1,200338,0,0,0,0,0,0,0,0,0,0
1,1,200339,20,20,20,20,20,20,20,20,20,20
1,1,200340,0,0,0,0,0,0,0,0,0,0
1,1,200341,0,0,0,0,0,0,0,0,0,0
2,1,200341,0,0,0,0,0,0,0,0,0,0
0,1,200342,29,0,0,18,0,0,16,12,0,0
1,1,200342,0,0,0,0,0,0,0,0,0,0
1,1,200343,36,36,36,36,36,36,36,36,36,36
1,1,200344,16,0,0,0,0,13,0,0,0,0
1,1,200345,0,0,0,0,0,0,0,0,0,0
1,1,200346,11,11,11,11,11,11,11,11,11,11
1,1,200347,20,20,20,20,20,20,20,20,20,20
1,1,200348,0,0,0,0,0,0,0,0,0,0
2,1,200348,0,0,0,0,0,0,0,0,0,0
0,1,200349,0,0,0,0,0,0,0,0,0,0
1,1,200349,0,0,0,0,0,0,0,0,0,0
1,1,200350,0,0,0,0,0,0,0,0,0,0
2,1,200350,0,0,0,0,0,0,0,0,0,0
1,1,200351,5,0,0,0,0,0,21,0,0,24
1,1,200352,0,0,0,0,0,0,0,0,0,0
1,1,200353,0,0,0,0,0,0,0,0,0,0
1,1,210001,0,0,0,0,0,0,0,0,0,0
1,2,210002,0,0,0,0,0,0,0,0,0,0
2,1,210002,0,0,0,0,0,0,0,0,0,0
1,1,210003,0,0,0,0,0,0,0,0,0,0
1,1,210004,2,2,2,2,2,2,2,2,2,2
1,1,210005,0,0,0,0,0,0,0,0,0,0
1,1,210006,0,0,0,0,0,0,0,0,0,0
2,1,210006,0,0,0,0,0,0,0,0,0,0
1,1,210007,23,23,23,23,23,23,23,23,23,23
2,1,210007,0,0,0,0,0,0,0,0,0,0
1,1,210008,2,2,2,2,2,2,2,2,2,2
1,1,210009,0,0,0,0,0,0,0,0,0,0
1,1,210010,0,0,0,0,0,0,0,0,0,0
2,1,210010,0,0,0,0,0,0,0,0,0,0
1,1,210011,10,10,10,10,10,10,10,10,10,10
1,1,210012,22,22,22,22,22,22,22,22,22,22
2,1,210012,0,0,0,0,2,0,0,0,0,0
1,1,210013,0,0,0,0,0,0,0,0,0,0
1,1,210014,4,4,4,4,4,4,4,4,4,4
2,1,210014,0,0,0,0,0,0,0,0,0,0
1,1,210015,0,0,0,0,0,0,0,0,0,0
2,1,210015,0,0,0,0,0,0,0,0,0,0
1,1,210016,0,0,0,0,0,0,0,0,0,0
2,1,210016,0,0,0,0,0,0,0,0,0,0
1,1,210017,15,15,15,15,15,15,15,15,15,15
1,1,210018,0,0,0,0,0,0,0,0,0,0
2,1,210018,0,0,0,0,0,0,0,0,0,0
1,1,210019,0,0,0,0,0,0,0,0,0,0
2,1,210019,0,0,0,0,0,0,0,0,0,0
1,1,210020,0,0,0,0,0,0,0,0,0,0
1,1,210021,0,0,0,0,0,0,0,0,0,0
2,1,210021,0,0,0,0,0,0,0,0,0,0
1,1,210022,0,0,0,0,0,0,0,0,0,0
1,1,210023,25,25,25,25,25,25,25,25,25,25
1,1,210024,14,14,14,14,14,14,14,14,14,14
1,1,210025,11,11,11,11,11,11,11,11,11,11
1,1,210026,0,0,0,0,0,0,0,0,0,0
1,1,210027,11,0,0,0,0,17,0,0,0,0
1,1,210028,0,0,0,0,0,0,0,0,0,0
1,1,210029,10,10,10,10,10,10,10,10,10,10
1,1,210030,22,22,22,22,22,22,22,22,22,22
1,1,210031,9,13,12,0,18,15,14,13,9,14
2,1,210031,0,0,0,0,0,0,0,0,0,0
1,1,210032,12,12,12,12,12,12,12,12,12,12
2,1,210032,0,0,0,6,12,0,0,0,0,0
1,1,210033,4,0,10,0,0,0,0,0,0,0
1,1,210034,22,22,22,22,22,22,22,22,22,22
1,1,210035,0,0,0,0,0,0,0,0,0,0
0,1,210036,0,0,0,0,0,0,0,0,0,0
0,2,210036,0,0,0,0,0,0,0,0,0,0
1,1,210036,0,0,0,0,0,0,0,0,0,0
0,1,210037,25,25,25,25,25,25,25,25,25,25
1,1,210037,0,0,0,0,0,0,0,0,0,0
1,1,210038,0,0,0,0,0,0,0,0,0,0
2,1,210038,0,0,0,0,0,0,0,0,0,0
1,1,210039,0,0,0,0,0,0,0,0,0,0
2,1,210039,0,0,0,0,0,0,0,0,0,0
0,1,210040,0,23,0,0,0,0,15,0,22,0
1,1,210040,0,0,0,0,0,0,0,0,0,0
1,1,210041,8,8,8,8,8,8,8,8,8,8
2,1,210041,0,0,0,0,0,0,0,0,0,0
1,1,210042,5,18,21,0,0,15,0,18,0,0
1,1,210043,36,36,36,36,36,36,36,36,36,36
1,1,210044,0,0,0,0,0,0,0,0,0,0
1,1,210045,17,17,17,17,17,17,17,17,17,17
1,1,210046,0,0,0,0,0,0,0,0,0,0
1,1,210047,0,0,0,0,0,0,0,0,0,0
1,1,210048,0,0,0,0,0,0,0,0,0,0
2,1,210048,0,0,0,0,0,0,0,0,0,0
1,1,210049,8,8,8,8,8,8,8,8,8,8
0,1,210050,0,0,2,0,0,0,8,0,0,0
1,1,210050,0,5,0,0,0,0,0,0,0,0
0,1,210051,15,15,15,15,15,15,15,15,15,15
1,1,210051,0,0,0,0,0,0,0,0,0,0
0,1,210052,0,0,0,0,0,0,0,0,0,0
1,1,210052,0,0,0,0,0,0,0,0,0,0
1,1,210053,0,0,0,0,0,0,0,0,0,0
2,1,210053,0,0,0,0,0,0,0,0,0,0
1,1,210054,0,0,0,0,0,0,0,0,0,0
2,1,210054,0,0,0,0,0,0,25,0,0,0
1,1,210055,0,0,0,0,0,0,0,0,0,0
1,1,210056,0,0,0,0,0,0,0,0,0,0
2,1,210056,0,0,0,0,0,15,0,0,0,0
1,1,210057,0,0,0,0,0,0,0,0,0,0
2,1,210057,0,0,0,0,0,0,0,0,0,0
1,1,210058,0,0,0,0,0,0,0,0,0,0
2,1,210058,0,0,0,0,0,0,0,0,0,0
1,1,210059,0,0,0,0,0,0,0,0,0,0
2,1,210059,0,0,0,0,0,23,0,0,0,0
1,1,210060,0,0,0,0,0,0,0,0,0,0
2,1,210060,0,0,0,0,0,0,0,0,0,0
0,1,210061,0,0,0,0,0,0,0,0,0,0
1,1,210061,0,0,0,0,0,0,0,0,0,0
1,1,210062,0,0,0,0,0,0,0,0,0,0
2,1,210062,0,0,0,0,0,0,0,0,6,0
1,1,210063,0,0,0,0,0,0,0,0,0,0
2,1,210063,0,0,0,0,0,0,0,0,0,0
3,1,210063,0,0,0,0,0,0,0,0,0,0
1,1,210064,13,13,13,13,13,13,13,13,13,13
1,1,210065,0,0,15,0,0,0,0,0,13,0
1,1,210066,0,0,0,0,0,0,0,0,0,0
1,1,210067,0,0,0,0,0,0,0,0,0,0
2,1,210067,0,0,0,0,0,0,0,0,0,0
1,1,210068,0,0,0,0,0,0,0,0,0,0
1,1,210069,0,0,0,0,0,0,0,0,0,0
1,1,210070,0,0,0,0,0,12,0,8,0,0
0,1,210071,14,14,14,14,14,14,14,14,14,14
1,1,210071,0,0,0,0,0,0,0,0,0,0
1,1,210072,0,0,0,0,0,0,0,0,0,0
1,1,210073,0,0,0,0,0,0,0,0,0,0
2,1,210073,0,0,0,0,0,0,0,0,0,0
3,1,210073,0,0,0,0,0,0,0,0,0,0
4,1,210073,0,0,0,0,0,0,0,0,0,0
1,1,210074,18,18,18,18,18,18,18,18,18,18
1,1,210075,0,0,0,0,0,0,0,0,0,0
2,1,210075,0,0,0,0,0,0,0,0,0,0
1,1,210076,11,11,11,11,11,11,11,11,11,11
2,1,210076,0,0,0,0,0,0,0,0,0,0
1,1,210077,0,0,0,0,0,0,0,0,0,0
1,1,210078,0,0,0,0,0,0,0,0,0,0
2,1,210078,0,0,0,0,0,0,0,0,0,0
1,1,210079,15,15,15,15,15,15,15,15,15,15
1,1,210080,0,0,0,0,0,0,0,0,0,0
2,1,210080,0,0,0,0,0,0,0,0,0,0
0,1,210081,0,0,0,0,0,0,0,0,0,0
1,1,210081,0,0,0,0,0,0,0,0,0,0
1,1,210082,0,0,0,0,0,0,0,0,0,0
2,1,210082,0,0,0,0,0,0,0,0,0,0
1,1,210083,0,0,0,0,0,0,0,0,0,0
2,1,210083,0,0,0,0,0,0,0,0,0,0
1,1,210084,21,21,21,21,21,21,21,21,21,21
1,1,210085,0,0,0,0,0,0,0,0,0,0
2,1,210085,0,0,0,0,0,0,0,0,0,0
1,1,210086,0,0,0,0,0,0,0,0,0,0
2,1,210086,0,0,0,0,0,0,0,0,0,0
3,1,210086,0,0,0,0,0,0,0,0,0,0
1,1,210087,0,0,0,0,0,0,0,0,0,0
2,1,210087,0,0,0,0,0,0,0,0,0,0
1,1,210088,0,0,0,0,0,0,0,0,0,0
1,1,210089,0,0,0,0,0,0,0,0,0,0
1,1,210090,0,0,0,0,0,0,0,0,0,0
2,1,210090,0,0,0,0,0,0,0,0,0,0
1,1,210091,0,0,0,0,0,0,0,0,0,0
1,1,210092,0,0,0,0,0,0,0,0,0,0
1,1,210093,14,14,14,14,14,14,14,14,14,14
1,1,210094,0,0,0,0,0,0,0,0,0,0
1,1,210095,0,0,0,5,0,0,0,0,0,0
2,1,210095,0,0,0,0,0,0,0,0,0,0
1,1,210096,24,24,24,24,24,24,24,24,24,24
1,1,210097,0,0,0,0,0,0,0,0,0,0
1,1,210098,19,19,19,19,19,19,19,19,19,19
1,1,210099,0,0,0,0,0,0,0,0,0,0
1,1,210100,0,0,0,0,0,0,0,0,0,0
1,1,210101,0,0,0,0,0,35,0,0,0,0
1,1,210102,0,0,0,0,0,0,0,0,0,0
2,1,210102,0,0,0,0,2,0,0,0,0,0
1,1,210103,0,0,0,0,0,0,0,0,0,0
0,1,210104,0,0,0,0,0,0,0,0,0,0
1,1,210104,0,0,0,0,0,0,0,0,0,0
1,1,210105,0,0,0,0,0,0,0,0,0,0
0,1,210106,0,0,0,0,0,0,0,0,0,0
1,1,210106,0,0,0,0,0,0,0,0,0,0
1,1,210107,2,11,5,15,28,21,6,25,21,26
0,1,210108,19,19,19,19,19,19,19,19,19,19
1,1,210108,0,0,0,0,0,0,0,0,0,0
2,1,210108,9,0,0,0,0,0,0,0,0,0
1,1,210109,0,0,13,0,0,0,0,0,0,0
1,1,210110,0,0,0,0,0,0,0,0,0,0
2,1,210110,0,0,0,0,0,0,0,0,0,0
1,1,210111,0,0,0,0,0,0,0,0,0,0
2,1,210111,0,0,0,0,0,0,0,0,0,0
1,1,210112,0,0,0,0,0,0,0,0,0,0
2,1,210112,0,0,0,0,0,0,0,0,0,0
3,1,210112,0,0,0,0,0,0,0,0,0,0
1,1,210113,0,0,0,0,0,0,0,0,0,0
1,1,210114,0,0,0,0,0,0,0,0,0,0
2,1,210114,0,0,0,0,0,0,0,0,0,6
1,1,210115,0,0,0,0,0,0,0,0,0,0
1,1,210116,0,0,0,0,0,0,0,0,0,0
1,1,210117,0,0,0,0,0,0,0,0,0,0
0,1,210118,0,0,0,0,0,0,0,0,0,0
1,1,210118,0,0,0,0,0,0,0,0,0,0
1,1,210119,0,0,0,0,0,0,0,0,0,0
2,1,210119,0,0,0,0,0,0,0,0,0,0
3,1,210119,0,0,0,0,0,0,0,0,0,0
1,1,210120,0,0,0,0,0,0,0,0,0,0
2,1,210120,0,0,0,0,0,0,0,0,0,0
1,1,210121,0,0,0,0,0,0,0,0,0,0
1,1,210122,17,17,17,17,17,17,17,17,17,17
1,1,210123,22,19,23,0,15,26,32,44,13,28
2,1,210123,0,0,0,0,0,0,0,0,0,0
1,1,210124,0,0,0,0,0,0,0,0,0,0
2,1,210124,0,0,0,0,0,0,0,0,0,0
1,1,210125,17,17,17,17,17,17,17,17,17,17
2,1,210125,0,0,0,0,0,0,0,0,0,0
1,1,210126,0,0,0,0,0,0,0,0,0,0
2,1,210126,0,0,0,0,0,0,0,0,0,0
0,1,210127,40,40,40,40,40,40,40,40,40,40
1,1,210127,0,0,0,0,0,0,0,0,0,0
1,1,210128,0,0,0,0,0,0,0,0,0,0
2,1,210128,0,0,0,0,0,0,0,0,0,0
1,1,210129,0,0,0,0,0,0,0,0,0,0
2,1,210129,0,4,0,0,0,0,0,0,0,0
1,1,210130,32,32,32,32,32,32,32,32,32,32
1,1,210131,21,21,21,21,21,21,21,21,21,21
1,1,210132,0,0,0,0,0,0,0,0,0,0
2,1,210132,0,0,0,0,0,0,0,0,0,0
3,1,210132,0,0,0,0,0,0,0,0,0,0
1,1,210133,0,0,0,0,0,0,0,0,0,0
2,1,210133,0,0,0,0,0,0,0,0,0,0
3,1,210133,0,0,0,0,0,0,0,0,0,0
1,1,210134,0,0,0,0,0,0,0,0,0,0
1,1,210135,0,0,0,0,0,0,0,0,0,0
2,1,210135,0,0,0,0,0,0,0,0,0,0
1,1,210137,0,0,0,0,0,0,0,0,0,0
2,1,210137,0,0,0,0,0,0,0,0,0,0
3,1,210137,0,0,0,0,0,0,0,0,0,0
1,1,210138,0,0,0,0,0,0,0,0,0,0
1,1,210139,0,0,0,0,0,0,0,0,0,0
2,1,210139,0,0,0,0,0,8,0,0,0,0
1,1,210140,19,19,19,19,19,19,19,19,19,19
1,1,210141,20,20,20,20,20,20,20,20,20,20
2,1,210141,0,0,0,0,0,0,0,0,0,0
1,1,210142,0,0,0,0,0,0,0,0,0,0
2,1,210142,0,0,0,0,0,0,0,0,0,0
3,1,210142,0,0,0,0,0,0,0,0,0,0
4,1,210142,0,0,0,0,0,0,0,0,0,0
1,1,210143,23,23,23,23,23,23,23,23,23,23
2,1,210143,0,0,0,0,0,0,0,0,0,0
1,1,210144,0,0,0,0,0,0,0,0,0,0
2,1,210144,0,0,0,0,0,0,0,0,0,0
3,1,210144,0,0,0,0,0,0,0,0,0,0
1,1,210145,0,0,0,0,0,0,0,0,0,0
2,1,210145,0,0,0,0,0,0,0,0,0,0
1,1,210146,0,0,0,0,0,0,0,0,0,0
2,1,210146,0,0,0,0,0,0,0,0,0,0
1,1,210147,0,0,0,0,0,0,0,0,0,0
1,1,210148,0,0,0,0,0,0,0,0,0,0
1,1,210149,0,0,0,0,0,0,0,0,0,0
2,1,210149,0,0,0,0,0,0,0,0,0,0
1,1,210150,20,20,20,20,20,20,20,20,20,20
1,1,210151,0,0,0,0,0,0,0,0,0,0
1,1,210152,0,0,0,0,0,0,0,0,0,0
0,1,210153,21,21,21,21,21,21,21,21,21,21
1,1,210153,0,0,0,0,0,0,0,0,0,0
1,1,210154,0,0,0,0,0,0,0,0,0,0
2,1,210154,0,0,0,0,0,0,0,0,0,0
1,1,210155,0,0,0,0,0,0,0,0,0,0
1,1,210156,0,0,0,0,0,0,0,0,0,0
2,1,210156,0,0,0,0,0,0,0,0,0,0
1,1,210157,0,0,0,0,0,0,0,0,0,0
2,1,210157,0,0,0,0,0,0,0,0,0,0
0,1,210158,20,7,32,15,30,32,28,16,22,27
1,1,210158,0,0,0,0,0,0,0,0,0,0
1,1,210159,0,0,0,0,0,0,0,0,0,0
1,1,210160,0,0,0,0,0,0,0,0,0,0
2,1,210160,0,0,0,0,0,0,0,0,0,0
3,1,210160,0,0,0,0,0,0,0,0,0,0
1,1,210161,0,0,0,0,0,0,0,0,0,0
1,1,210162,0,0,0,0,0,0,0,0,0,0
2,1,210162,0,0,0,0,0,0,0,0,0,0
1,1,210163,19,19,19,19,19,19,19,19,19,19
1,1,210164,19,19,19,19,19,19,19,19,19,19
1,1,210165,9,9,9,9,9,9,9,9,9,9
1,1,210166,14,14,14,14,14,14,14,14,14,14
2,1,210166,0,0,0,0,0,0,0,0,0,0
1,1,210167,27,27,27,27,27,27,27,27,27,27
0,1,210168,0,0,0,0,0,0,0,0,0,0
1,1,210168,0,0,0,0,0,0,0,0,0,0
1,1,210169,0,0,0,0,0,0,0,0,0,0
2,1,210169,0,0,0,0,0,0,0,0,0,0
1,1,210170,0,0,0,0,0,0,0,0,0,0
2,1,210170,0,0,0,0,0,0,0,0,0,0
1,1,210171,0,0,0,0,0,0,0,0,0,0
1,1,210172,24,24,24,24,24,24,24,24,24,24
1,1,210173,0,0,0,0,0,0,0,0,0,0
0,1,210174,17,17,17,17,17,17,17,17,17,17
1,1,210174,7,6,18,11,17,12,40,18,0,17
1,1,210175,0,0,0,0,0,0,0,0,0,0
1,1,210176,0,0,0,0,0,0,0,0,0,0
2,1,210176,0,0,0,0,0,0,0,0,0,0
3,1,210176,0,0,0,0,0,0,0,0,0,0
1,1,210177,0,0,0,0,0,0,0,0,0,0
1,1,210178,0,0,0,0,0,0,0,0,0,0
2,1,210178,0,0,0,0,0,0,0,0,0,0
3,1,210178,0,0,0,0,0,0,0,0,0,0
1,1,210179,0,0,0,0,0,0,0,0,0,0
2,1,210179,0,0,0,0,0,0,0,0,0,0
1,1,210180,0,0,0,0,0,0,0,0,0,0
2,1,210180,0,0,0,0,0,0,15,0,0,0
1,1,210181,0,0,0,0,0,0,0,0,0,0
1,1,210182,0,0,0,0,0,0,0,0,0,0
2,1,210182,0,0,0,0,0,0,0,0,0,0
1,1,210183,0,0,0,18,0,0,0,0,0,0
1,1,210184,0,0,0,0,0,0,0,0,0,0
1,1,210185,0,0,0,0,0,0,0,0,0,0
1,1,210186,0,0,0,0,0,0,0,0,0,0
2,1,210186,0,0,0,0,0,0,0,0,0,0
1,1,210187,0,0,0,0,0,0,0,0,0,0
1,1,210188,0,0,0,0,0,0,0,0,0,0
2,1,210188,0,0,0,0,0,0,0,0,0,0
1,1,210189,0,0,0,0,0,0,0,0,0,0
1,1,210190,0,0,0,0,0,18,0,0,0,0
1,1,210191,0,0,0,0,0,0,0,0,0,0
1,1,210192,0,0,0,0,0,0,0,0,0,0
2,1,210192,0,0,0,0,0,0,0,0,0,0
1,1,210193,0,0,0,0,0,0,0,0,0,0
2,1,210193,0,0,0,0,0,0,0,0,0,0
1,1,210194,27,27,27,27,27,27,27,27,27,27
1,1,210195,0,0,0,0,0,0,0,0,0,0
1,1,210196,0,0,0,0,0,0,0,0,0,0
2,1,210196,0,0,0,0,0,0,0,0,0,0
3,1,210196,0,0,13,0,0,0,0,0,0,0
4,1,210196,0,0,0,0,0,0,0,0,0,0
1,1,210197,0,0,0,0,0,0,0,0,0,0
2,1,210197,0,0,0,0,0,0,0,0,0,0
0,1,210198,18,18,18,18,18,18,18,18,18,18
1,1,210198,0,0,0,0,0,0,0,0,0,0
1,1,210199,0,0,0,0,0,0,0,0,0,0
1,1,210200,0,0,0,0,0,0,0,0,0,0
2,1,210200,0,0,0,0,0,0,0,0,0,0
1,1,210201,24,24,24,24,24,24,24,24,24,24
0,1,210202,0,0,0,0,0,0,0,0,0,0
1,1,210203,8,8,8,8,8,8,8,8,8,8
1,1,210204,0,0,0,0,0,0,0,0,0,0
2,1,210204,0,0,0,0,0,0,0,0,0,0
1,1,210205,0,18,0,0,0,0,0,6,0,0
1,1,210206,0,0,0,0,0,0,0,0,0,0
2,1,210206,0,0,0,0,0,0,0,0,0,0
0,1,210207,0,0,0,0,0,0,0,0,0,0
1,1,210207,0,0,0,0,0,0,0,0,0,0
1,1,210208,0,0,0,0,0,0,0,0,0,0
2,1,210208,0,0,0,0,0,0,0,0,0,0
1,1,210209,0,0,0,0,0,0,0,0,0,0
2,1,210209,0,0,0,0,0,0,5,0,0,7
1,1,210210,15,15,15,15,15,15,15,15,15,15
1,1,210211,0,0,0,0,0,0,0,0,0,0
2,1,210211,0,0,0,0,0,0,0,0,0,0
0,1,210212,0,0,0,0,0,0,0,0,0,0
1,1,210212,0,0,0,0,0,0,0,0,0,0
1,1,210213,0,0,0,0,0,0,0,0,0,0
2,1,210213,0,0,0,0,0,0,0,0,0,0
1,1,210214,17,17,17,17,17,17,17,17,17,17
1,1,210215,0,0,0,0,0,0,0,0,0,0
1,1,210216,0,0,0,0,0,0,0,0,0,0
2,1,210216,0,0,0,0,0,0,0,0,0,0
1,1,210217,0,0,0,0,0,0,0,0,0,0
0,1,210218,0,0,0,0,32,0,0,0,20,0
1,1,210218,0,0,0,0,0,0,0,0,0,0
1,1,210219,0,0,0,0,0,0,0,0,0,0
1,1,210220,0,0,0,0,0,0,0,0,0,0
2,1,210220,0,0,0,0,0,0,0,0,0,0
1,1,210221,0,0,0,0,0,0,0,0,0,0
1,1,210222,0,0,0,0,0,0,0,0,0,0
2,1,210222,0,0,0,0,0,17,0,0,0,0
1,1,210223,0,0,0,0,0,0,0,0,0,0
1,1,210224,0,0,0,0,0,0,0,0,0,0
1,1,210225,0,0,0,0,0,0,0,0,0,0
1,1,210226,0,0,0,0,0,0,0,0,0,0
2,1,210226,0,0,0,0,0,0,0,0,0,0
1,1,210227,0,0,0,0,0,0,0,0,0,0
2,1,210227,0,0,0,0,0,0,0,0,0,0
1,1,210228,0,0,0,0,0,0,0,0,0,0
1,1,210229,1,1,1,1,1,1,1,1,1,1
2,1,210229,0,0,0,0,0,0,0,0,0,0
1,1,210230,0,0,0,0,0,0,0,0,0,0
2,1,210230,0,0,0,0,0,0,0,0,0,0
3,1,210230,0,0,0,0,0,0,0,0,0,0
4,1,210230,0,0,0,0,0,0,0,0,0,0
1,1,210231,22,22,22,22,22,22,22,22,22,22
1,1,210232,0,0,0,0,0,0,0,0,0,0
0,1,210233,22,0,0,0,0,0,31,0,8,0
1,1,210233,0,0,0,7,3,0,0,0,0,0
1,1,210234,0,0,0,0,0,0,0,0,0,0
1,1,210235,0,19,0,25,21,12,20,9,8,15
2,1,210235,0,0,0,0,0,0,0,0,0,0
3,1,210235,0,0,0,0,0,0,0,0,0,0
1,1,210236,12,0,0,0,18,0,0,0,0,0
1,1,210237,0,0,0,0,0,0,0,0,0,0
1,1,210238,0,0,0,0,0,23,0,0,0,0
2,1,210238,0,0,0,0,0,0,0,0,0,0
1,1,210239,0,0,0,0,0,0,0,0,0,0
2,1,210239,0,0,0,0,0,0,0,0,0,0
1,1,210240,0,0,0,0,0,0,0,0,0,0
0,1,210241,0,0,0,0,0,0,0,0,0,0
1,1,210241,1,1,1,1,1,1,1,1,1,1
1,1,210242,0,27,12,0,0,0,0,10,0,0
1,1,210243,0,0,0,0,0,0,0,0,0,0
1,1,210244,0,0,0,0,0,0,0,0,0,0
2,1,210244,0,0,0,0,0,0,0,0,0,0
1,1,210245,0,0,0,0,0,0,0,0,0,0
1,1,210246,0,0,0,0,0,0,0,0,0,0
1,1,210247,32,32,32,32,32,32,32,32,32,32
1,1,210248,0,0,0,0,0,0,0,0,0,0
2,1,210248,0,0,0,0,0,0,0,0,0,0
1,1,210249,0,0,0,0,0,0,0,0,0,0
1,1,210250,0,0,0,0,0,0,0,0,0,0
1,1,210251,0,0,0,0,0,0,0,0,0,0
2,1,210251,0,0,0,0,0,0,0,0,0,0
3,1,210251,0,0,0,0,0,0,0,0,0,0
1,1,210252,0,0,0,0,0,0,0,0,0,0
2,1,210252,0,0,0,0,0,0,0,0,0,0
1,1,210253,0,0,0,0,0,0,0,0,0,0
2,1,210253,0,0,0,0,0,0,0,0,0,0
1,1,210254,0,0,0,0,0,0,0,0,0,0
1,1,210255,0,0,0,0,0,0,0,0,0,0
2,1,210255,0,0,0,0,0,0,0,0,0,0
3,1,210255,0,0,0,0,0,0,0,0,0,0
1,1,210256,0,0,0,0,0,0,0,0,0,0
2,1,210256,0,0,0,0,0,0,0,0,0,0
1,1,210257,0,0,0,0,0,0,0,0,0,0
1,1,210258,0,0,0,0,0,0,0,0,0,0
2,1,210258,0,0,0,0,0,0,0,0,0,0
1,1,210259,0,0,0,0,0,0,0,0,0,0
2,1,210259,0,0,5,0,0,0,0,0,0,0
1,1,210260,20,20,20,20,20,20,20,20,20,20
1,1,210261,0,0,0,0,0,0,0,0,0,0
0,1,210262,18,18,18,18,18,18,18,18,18,18
1,1,210262,0,0,0,0,0,0,0,0,0,0
1,1,210263,11,11,11,11,11,11,11,11,11,11
2,1,210263,0,0,0,0,0,0,0,0,0,0
1,1,210264,2,2,2,2,2,2,2,2,2,2
1,1,210265,23,23,23,23,23,23,23,23,23,23
1,1,210266,10,0,0,0,0,0,0,0,3,0
2,1,210266,0,0,0,0,0,0,0,0,0,0
1,1,210267,0,0,0,0,0,0,0,0,0,0
1,1,210268,0,0,0,0,0,0,0,0,0,0
1,1,210269,0,0,0,0,0,0,0,0,0,0
1,1,210270,2,33,9,17,0,33,10,15,18,10
