COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,ROAD_FNC,ROUTE,REL_JUNC,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,WEATHER,C_M_ZONE,CF1,CF2,CF3,FATALS,DAY_WEEK,ST_CASE,CITY,YEAR,TWAY_ID,TWAY_ID2,latitude,longitud
379,11,22,18,53,3,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,2,4,482674,0,2006,FM515,99999999999999999999,32.86691667,-95.71335278
453,11,22,14,53,5,2,8,8,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482675,0,2006,FM1327,99999999999999999999,30.10251667,-97.76055278
279,11,23,2,0,5,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482676,0,2006,US-84,99999999999999999999,33.88209167,-102.2688194
375,11,23,22,27,2,16,5,2,1,4,35,1,1,2,1,0,0,0,1,0,20,0,0,1,5,482677,150,2006,10,BROWNING,35.20014722,-101.8071333
453,11,23,12,42,6,13,8,2,1,2,65,1,1,2,1,3,3,0,1,0,0,0,0,2,5,482678,0,2006,FM734,130,,
457,11,23,15,52,5,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482679,0,2006,US-69,99999999999999999999,30.54421389,-94.39991667
113,11,24,21,15,2,12,2,1,3,3,60,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482680,1730,2006,US-175,99999999999999999999,32.71080278,-96.67998056
113,11,24,14,25,1,12,7,1,4,2,45,1,1,1,1,0,0,0,1,0,0,0,0,1,6,482681,1730,2006,US-175,99999999999999999999,32.68493611,-96.62150278
113,11,24,13,13,5,16,5,2,2,2,35,1,1,1,1,3,3,1,1,0,0,0,0,1,6,482682,1730,2006,ELAM,MASTERS,32.71940833,-96.64848333
209,11,24,16,29,1,4,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,6,482683,0,2006,RM12,99999999999999999999,30.26292222,-98.06126944
215,11,24,22,15,4,12,2,1,3,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482684,0,2006,US-83,99999999999999999999,26.16768611,-98.03515
245,11,24,4,31,4,16,5,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482685,490,2006,10TH,99999999999999999999,30.10279167,-94.12804444
339,11,24,23,5,7,4,8,2,5,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,6,482686,0,2006,FM1488,OLDHOCKLEY,30.20351667,-95.76556389
479,11,24,20,25,1,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482687,0,2006,I-35,99999999999999999999,27.73353333,-99.44490556
499,11,24,13,55,2,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482688,0,2006,FM69,99999999999999999999,32.92383056,-95.433075
37,11,25,17,30,3,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482689,0,2006,US-59,99999999999999999999,33.51178889,-94.04378611
37,11,25,6,0,1,1,1,13,6,1,65,2,1,1,1,40,3,0,5,0,0,0,0,1,7,482690,0,2006,I-30,99999999999999999999,33.40536667,-94.57209167
113,11,25,19,4,4,13,3,1,2,3,45,1,1,1,1,0,0,0,1,0,0,0,0,1,7,482691,1730,2006,SR-356,99999999999999999999,32.80897778,-96.90430833
239,11,25,17,53,1,5,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482692,0,2006,FM616,99999999999999999999,28.77785,-96.69897778
393,11,25,7,20,1,4,3,1,2,2,65,2,1,2,1,0,0,0,1,0,0,0,0,1,7,482693,0,2006,SR-70,99999999999999999999,35.79881389,-100.92745
453,11,25,21,31,2,11,1,15,3,3,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482694,330,2006,I-35,99999999999999999999,30.19831667,-97.76403056
453,11,25,1,11,3,16,5,1,1,4,35,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482695,330,2006,PAYTONGIN,99999999999999999999,30.35974167,-97.70436389
1,11,26,20,55,2,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482696,0,2006,SR-19,99999999999999999999,31.80366111,-95.74016389
113,11,26,4,47,3,11,1,1,3,3,60,1,1,1,1,0,0,0,1,0,0,0,0,1,1,482697,4530,2006,I-30,99999999999999999999,32.81533611,-96.64369722
303,11,26,19,55,13,13,2,2,2,2,65,1,1,2,1,20,3,0,1,0,14,0,0,2,1,482698,0,2006,US-62,2810,33.62098056,-101.7659333
339,11,26,16,28,3,6,4,3,1,2,35,1,1,2,1,20,3,0,1,0,0,0,0,1,1,482699,0,2006,HONEAEGYPT,BRYAN,30.2649,-95.5807
339,11,26,12,50,2,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,1,482700,0,2006,FM149,99999999999999999999,30.43302222,-95.69365833
343,11,26,16,30,4,6,4,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482701,0,2006,4306,99999999999999999999,33.20191389,-94.70366667
355,11,26,2,36,3,13,3,2,1,4,45,1,1,2,1,6,3,0,1,0,0,0,0,1,1,482702,1550,2006,SR-357,EVERHART,27.69263611,-97.39811667
439,11,26,21,0,6,16,5,2,2,2,40,1,1,1,1,3,3,0,1,0,0,0,0,2,1,482703,2450,2006,HULEN,BELLAIRE,32.70424167,-97.38902222
453,11,26,19,0,5,2,2,2,2,2,65,1,1,2,2,3,3,0,1,0,0,0,0,1,1,482704,9997,2006,US-183,FM1327,30.09353889,-97.69384722
503,11,26,14,9,7,3,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,1,482705,0,2006,US-380,99999999999999999999,33.17305556,-98.6117
95,11,27,9,23,2,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482706,0,2006,US-87,99999999999999999999,31.21673056,-99.80793889
185,11,27,9,20,1,4,8,1,1,2,65,2,1,2,2,0,0,0,2,0,0,0,0,1,2,482707,0,2006,FM244,99999999999999999999,30.63698056,-96.10118333
439,11,27,12,39,2,11,1,15,2,4,60,1,1,1,1,0,0,0,1,0,0,0,0,1,2,482708,2450,2006,I-35,99999999999999999999,32.70016389,-97.32071944
113,11,28,19,18,4,16,5,2,1,2,35,1,1,1,1,20,3,0,1,0,14,0,0,1,3,482709,2678,2006,HAMPTON,MILAS,32.55284167,-96.85676944
183,11,28,14,4,5,13,2,5,6,1,99,1,1,2,2,20,3,0,1,0,0,0,0,1,3,482710,4080,2006,US-259,LP281,32.53886667,-94.72543611
291,11,28,6,25,5,2,3,1,1,2,65,1,1,2,2,0,0,0,1,0,0,0,0,1,3,482711,0,2006,SR-105,99999999999999999999,30.24925556,-94.67991667
355,11,28,12,3,2,14,8,1,2,2,50,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482712,1550,2006,SP407,99999999999999999999,27.82298889,-97.54066389
467,11,28,8,0,1,5,8,1,1,2,55,2,1,2,2,0,0,0,2,0,0,0,0,1,3,482713,0,2006,FM857,99999999999999999999,32.63683611,-95.66384722
485,11,28,10,45,2,4,8,2,1,2,60,1,1,2,1,20,3,0,1,0,0,0,0,1,3,482714,0,2006,FM2345,FM368,34.06466944,-98.67927778
21,11,29,14,10,3,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,2,4,482715,0,2006,SR-95,99999999999999999999,30.30976389,-97.35145278
61,11,29,18,52,1,4,3,1,3,1,55,1,1,2,1,98,3,0,1,1,3,0,0,1,4,482716,0,2006,SR-48,99999999999999999999,26.02665278,-97.25566389
67,11,29,17,19,4,2,2,2,2,2,70,1,1,2,1,20,3,0,1,0,0,0,0,1,4,482717,0,2006,US-59,3658,33.21799722,-94.15325556
291,11,29,6,15,1,6,4,1,1,2,30,1,1,5,5,0,0,0,1,0,0,0,0,1,4,482718,0,2006,125,99999999999999999999,29.88914444,-94.71535556
339,11,29,21,36,2,16,5,8,1,2,30,1,1,2,1,0,0,2,1,0,0,0,0,1,4,482719,1510,2006,MOSSHILL,99999999999999999999,30.33930833,-95.46275
439,11,29,2,12,1,16,5,1,1,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482720,2450,2006,CROMWELL,99999999999999999999,32.852325,-97.39718333
461,11,29,21,45,2,6,4,1,1,2,25,1,1,9,1,0,0,0,1,0,0,0,0,1,4,482721,0,2006,405,99999999999999999999,31.15995278,-102.2035944
491,11,29,6,38,2,11,7,1,4,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482722,2620,2006,I-35,99999999999999999999,30.66356667,-97.67125278
181,11,30,19,55,4,12,2,1,3,2,65,1,2,1,4,0,0,0,1,0,0,0,0,1,5,482723,3290,2006,US-75,99999999999999999999,33.46629444,-96.61326667
201,11,30,17,55,3,6,4,2,5,2,35,1,1,1,1,3,3,0,1,0,0,0,0,1,5,482724,0,2006,CHAMPION,STRACK,29.99399444,-95.52667778
455,11,30,5,4,2,3,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,5,482725,0,2006,FM356,99999999999999999999,30.94435833,-95.35619167
29,12,1,4,54,1,1,1,1,3,3,65,1,1,2,1,0,0,0,1,1,0,0,0,1,6,482726,6090,2006,I-35,99999999999999999999,29.47401667,-98.40534722
101,12,1,9,16,8,3,2,1,1,2,70,1,2,2,4,0,0,0,1,0,0,0,0,1,6,482727,0,2006,US-83,99999999999999999999,33.95656389,-100.3275417
201,12,1,0,31,5,12,3,1,3,3,60,2,2,1,1,0,0,1,1,0,0,0,0,1,6,482728,480,2006,SR-146,99999999999999999999,29.713875,-95.00046111
385,12,1,22,42,5,4,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482729,0,2006,SR-55,99999999999999999999,29.644,-100.00622779999999
439,12,1,23,55,1,13,3,1,2,3,60,1,1,1,1,0,0,0,1,0,0,0,0,1,6,482730,2850,2006,SR-114,99999999999999999999,32.92785833,-97.09191111
29,12,2,13,39,3,16,5,3,1,4,35,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482731,6090,2006,ZARZAMORA,PEREZ,29.43317778,-98.52634167
85,12,2,20,41,2,13,3,1,3,3,45,1,1,1,1,0,0,0,1,0,0,0,0,1,7,482732,5390,2006,SR-289,99999999999999999999,33.05949722,-96.79594167
97,12,2,2,50,2,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482733,0,2006,US-82,99999999999999999999,33.64888056,-96.98904167
113,12,2,2,31,2,13,3,2,2,3,35,1,1,1,1,3,3,0,1,0,0,0,0,1,7,482734,1730,2006,SR-180,LP12,32.74973056,-96.91896389
113,12,2,1,30,2,1,1,1,3,5,60,1,2,2,1,0,0,0,1,0,19,0,0,1,7,482735,1730,2006,I-35,99999999999999999999,32.806625,-96.84064722
453,12,2,22,25,2,6,4,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482736,0,2006,SHAW,99999999999999999999,30.50948611,-98.10233611
61,12,3,3,30,1,2,2,1,2,2,65,1,1,2,2,0,0,0,2,0,0,0,0,1,1,482737,0,2006,US-77,99999999999999999999,26.30868611,-97.77281667
303,12,3,7,25,1,6,4,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482738,0,2006,1800,99999999999999999999,33.46536667,-101.939525
113,12,4,18,47,2,16,5,1,1,4,30,1,1,1,1,0,0,0,1,0,0,0,0,2,2,482739,1730,2006,BONNIEVIEW,99999999999999999999,32.71929167,-96.77898333
113,12,4,22,55,1,16,5,1,2,3,35,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482740,1730,2006,KIEST,99999999999999999999,32.70492778,-96.86916389
453,12,4,11,17,4,12,2,1,3,4,65,1,1,2,1,0,0,0,1,0,0,0,0,2,2,482741,330,2006,US-290,99999999999999999999,30.2229,-97.76355833
83,12,5,18,40,2,4,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,2,3,482742,0,2006,sr-206,99999999999999999999,31.99768056,-99.22866111
145,12,5,10,48,4,2,3,1,1,2,70,1,1,2,1,0,0,0,1,1,0,0,0,1,3,482743,0,2006,SR-6,99999999999999999999,31.34831667,-96.89511389
201,12,5,1,48,2,11,7,1,4,3,50,1,1,1,1,0,0,0,1,0,0,0,0,1,3,482744,0,2006,I-45,99999999999999999999,29.99342778,-95.42513333
201,12,5,1,20,1,3,8,1,5,4,55,2,1,2,1,0,0,0,1,0,0,0,0,1,3,482745,0,2006,FM2920,99999999999999999999,30.08046667,-95.69060556
231,12,5,13,0,1,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,3,482746,0,2006,FM1562,99999999999999999999,33.29576389,-96.22676944
245,12,5,8,5,5,4,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482747,0,2006,SR-124,99999999999999999999,29.94811667,-94.33308889
309,12,5,8,5,4,2,3,3,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482748,0,2006,SR-6,COMPTON,31.59947222,-97.35514167
371,12,5,22,55,3,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482749,0,2006,I-10,99999999999999999999,30.92926944,-103.24824720000001
453,12,5,17,20,2,6,4,1,1,2,45,2,1,2,1,0,0,0,1,0,0,0,0,1,3,482750,0,2006,OLDLOCKHART,99999999999999999999,30.07476944,-97.72247222
29,12,6,14,10,3,11,7,2,4,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482751,6090,2006,I-35,CENTERPARK,29.48820278,-98.401975
213,12,6,16,48,2,16,5,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482752,2938,2006,LEGENDARY,99999999999999999999,32.32351944,-96.15110556
215,12,6,18,23,2,6,4,1,1,2,30,1,1,8,1,0,0,0,1,0,0,0,0,1,4,482753,0,2006,TEXAN,99999999999999999999,26.31356111,-98.40325556
223,12,6,17,35,3,6,5,8,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482754,1680,2006,DEPOT,99999999999999999999,33.13587778,-95.83946944
243,12,6,13,43,3,1,1,1,2,2,55,1,2,1,1,40,3,0,1,1,0,0,0,1,4,482755,0,2006,I-10,99999999999999999999,31.07020278,-104.1348778
339,12,6,15,12,1,6,5,4,1,2,20,2,1,1,1,0,0,0,1,0,0,0,0,1,4,482756,6884,2006,S BROOKSEDGE CIRCLE,99999999999999999999,30.21288333,-95.54848333
423,12,6,15,45,1,6,5,1,1,2,40,1,2,2,1,0,0,0,1,0,0,0,0,1,4,482757,0,2006,178,99999999999999999999,32.248675,-95.36296944
497,12,6,0,50,2,2,2,1,2,2,55,1,3,2,1,0,0,0,1,0,0,0,0,1,4,482758,1780,2006,US-81,99999999999999999999,33.22485556,-97.59173056
117,12,7,3,0,1,3,2,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,1,5,482759,0,2006,US-385,99999999999999999999,34.78541111,-102.4059444
365,12,7,13,31,2,13,2,2,3,2,65,1,1,2,1,20,3,0,1,0,0,0,0,1,5,482760,1200,2006,US-59,MLK,32.16375556,-94.32170833
479,12,7,11,18,5,13,8,1,2,4,45,1,1,2,2,0,0,0,2,0,0,0,0,1,5,482761,3899,2006,LP20,99999999999999999999,,
21,12,8,11,21,4,3,3,1,1,4,55,1,1,2,1,0,0,0,1,0,0,0,0,3,6,482762,2160,2006,SR-95,99999999999999999999,30.35547778,-97.38385833
29,12,8,15,54,4,16,5,1,1,2,30,1,1,2,2,0,0,0,2,0,0,0,0,1,6,482763,6090,2006,WILSON,99999999999999999999,29.4691,-98.539825
115,12,8,14,20,4,13,3,1,2,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482764,0,2006,SR-137,99999999999999999999,32.70993611,-101.95428890000001
245,12,8,3,45,3,1,1,1,2,2,65,1,1,1,1,0,0,0,1,0,0,0,0,2,6,482765,0,2006,I-10,99999999999999999999,29.99554167,-94.19998611
469,12,8,0,15,6,16,5,2,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,1,6,482766,7190,2006,MALLETTE,MEAD,28.86995556,-97.01160278
29,12,9,21,16,2,13,8,2,1,9,45,1,1,2,1,3,3,0,1,0,0,0,0,1,7,482767,6090,2006,LP345,DATAPOINT,29.51423056,-98.57037778
29,12,9,3,46,1,16,5,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482768,6090,2006,JONESMALTSBERGER,99999999999999999999,29.59210278,-98.43838611
139,12,9,12,9,3,2,2,2,2,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,7,482769,9997,2006,US-287,STPAUL,32.51575278,-97.07285833
141,12,9,16,38,2,16,5,1,5,2,30,1,2,1,1,20,3,2,1,0,0,0,0,1,7,482770,2190,2006,PIEDRAS,MOBILE,31.80131111,-106.4613778
161,12,9,23,53,2,5,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,2,7,482771,0,2006,FM2777,99999999999999999999,31.63461389,-96.34415833
199,12,9,6,0,2,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482772,0,2006,US-69,99999999999999999999,30.4081,-94.34569167
5,12,10,1,30,2,4,8,1,1,2,55,2,3,2,1,0,0,0,1,0,0,0,0,1,1,482773,0,2006,FM843,99999999999999999999,31.43204444,-94.80754722
197,12,10,11,9,2,4,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482774,0,2006,SR-6,99999999999999999999,34.09431944,-99.73029167
213,12,10,13,30,2,4,8,2,1,2,55,1,1,2,2,20,3,0,2,0,0,0,0,1,1,482775,0,2006,FM315,3105,32.23362778,-95.50961944
245,12,10,1,20,2,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482776,0,2006,I-10,99999999999999999999,29.94728056,-94.24935
259,12,10,12,40,5,4,3,1,1,2,60,2,2,2,2,40,3,0,1,0,0,0,0,2,1,482777,0,2006,SR-46,99999999999999999999,29.76738056,-98.771075
289,12,10,0,40,2,2,2,1,5,2,65,1,1,2,1,0,0,2,1,0,0,0,0,1,1,482778,0,2006,US-79,99999999999999999999,31.3181,-96.20796944
291,12,10,19,46,4,13,2,1,1,2,65,1,1,2,2,0,0,0,2,0,0,0,0,2,1,482779,3980,2006,US-90,99999999999999999999,30.05651944,-94.76198333
407,12,10,7,0,1,3,8,1,1,2,55,2,1,2,2,0,0,0,2,0,0,0,0,1,1,482780,0,2006,FM-2025,99999999999999999999,30.52875833,-95.14678611
453,12,10,21,15,7,4,8,1,1,2,55,2,2,2,2,0,0,0,2,0,0,0,0,1,1,482781,0,2006,FM3238,99999999999999999999,30.29844167,-98.00621389
453,12,10,16,15,9,16,5,1,2,2,55,1,2,2,2,0,0,0,2,0,0,0,0,2,1,482782,330,2006,STASSNEY,99999999999999999999,30.19857222,-97.72384444
29,12,11,16,30,5,11,1,15,3,2,70,1,1,9,9,0,0,1,9,0,0,0,0,1,2,482783,6090,2006,I-410,99999999999999999999,29.32369444,-98.61779167
29,12,11,12,36,2,16,5,1,1,4,45,2,2,2,1,0,0,0,1,0,0,0,0,1,2,482784,6090,2006,OCONNOR,99999999999999999999,29.54935556,-98.37504722
113,12,11,21,4,2,13,3,1,2,3,35,1,2,2,1,0,0,2,1,0,0,0,0,1,2,482785,1730,2006,SR-352,99999999999999999999,32.76223333,-96.65351667
141,12,11,9,59,3,16,5,2,3,2,45,1,1,2,1,3,3,0,1,0,0,0,0,1,2,482786,2190,2006,HAWKINS,TONYLAMA,31.76116944,-106.37631110000001
375,12,11,12,40,4,13,8,2,2,2,30,1,2,2,1,20,3,0,1,0,0,0,0,1,2,482787,150,2006,KILLGORE,BI40D,35.19926111,-101.90965
381,12,11,6,55,2,2,2,2,2,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,2,482788,1160,2006,US-60,4TH,34.98516389,-101.9420361
459,12,11,7,45,6,3,2,1,1,4,70,1,2,2,2,0,0,0,1,0,0,0,0,1,2,482789,0,2006,US-271,99999999999999999999,32.66161944,-94.93904722
113,12,12,13,15,2,16,5,3,1,4,30,1,1,1,1,0,0,0,1,0,0,0,0,1,3,482790,1730,2006,SCYENE,LOLITA,32.76338333,-96.67997222
117,12,12,13,54,1,6,4,1,1,2,60,1,1,5,1,0,0,0,1,0,0,0,0,1,3,482791,0,2006,K,99999999999999999999,34.83216111,-102.529325
239,12,12,11,4,2,4,3,2,1,2,70,1,1,2,1,20,3,0,1,0,0,0,0,1,3,482792,0,2006,SR-172,FM3131,28.88780278,-96.46965556
265,12,12,13,44,2,6,5,8,1,2,30,1,2,2,1,0,0,0,1,0,0,0,0,1,3,482793,0,2006,SOUTHWAY,99999999999999999999,30.02896389,-99.15316389
201,12,13,7,0,3,12,7,10,4,3,50,1,1,1,1,3,3,0,1,0,0,0,0,1,4,482794,0,2006,SR-249,CYPRESSWOOD,29.981125,-95.56695833
361,12,14,16,5,1,3,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482795,5100,2006,FM105,99999999999999999999,30.07459167,-93.8783
27,12,15,22,5,6,12,2,5,6,1,60,1,2,2,1,0,0,0,1,0,0,0,0,1,6,482796,3690,2006,US-190,99999999999999999999,31.11107778,-97.75225833
71,12,15,11,30,3,4,8,2,1,2,55,1,2,1,1,20,3,0,1,0,0,0,0,1,6,482797,0,2006,FM1406,FM1663,29.85865556,-94.40102778
113,12,15,16,15,1,16,5,1,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,1,6,482798,3880,2006,PEBBLEBEACH,TAMERISK,32.94375833,-96.86925556
113,12,15,19,35,6,16,5,2,2,2,40,1,1,1,1,0,0,0,1,0,0,0,0,1,6,482799,6001,2006,LIBERTYGROVE,BROADMOOR,32.94344167,-96.5312
215,12,15,15,18,6,12,2,1,2,4,60,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482800,2110,2006,US-281,99999999999999999999,26.27789444,-98.16901944
329,12,15,3,17,1,11,1,1,3,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482801,4560,2006,I-20,99999999999999999999,31.97994444,-102.04427779999999
485,12,15,0,30,1,16,5,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482802,7490,2006,TAFT,99999999999999999999,33.88633611,-98.51836667
215,12,16,20,21,2,13,8,2,1,4,30,1,1,2,1,20,3,0,1,0,0,0,0,1,7,482803,4197,2006,FM1926,JASMINE,26.2143,-98.24390833
359,12,16,23,10,3,1,1,1,2,2,65,1,1,1,1,0,0,0,1,0,0,0,0,1,7,482804,0,2006,I-40,99999999999999999999,35.20933056,-102.2036778
423,12,16,17,10,4,13,2,2,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482805,7070,2006,US-271,334,32.3979,-95.26720556
423,12,16,17,18,2,13,2,2,5,4,35,1,1,2,1,20,3,0,1,0,0,0,0,1,7,482806,7070,2006,US-271,BARGER,32.34995556,-95.29406944
29,12,17,22,8,2,16,5,2,1,4,40,1,1,2,1,3,3,0,1,0,0,0,0,1,1,482807,6090,2006,COMMERCE,COCACOLA,29.41988056,-98.43853889
215,12,17,20,20,1,6,4,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482808,0,2006,BORDER,99999999999999999999,26.16313889,-98.09768056
439,12,17,3,52,4,11,1,1,2,4,60,1,1,1,1,0,0,0,1,0,14,0,0,1,1,482809,2450,2006,I-35W,99999999999999999999,32.71955556,-97.32065
439,12,17,14,3,6,11,1,1,3,3,60,1,1,1,1,0,0,0,1,0,14,0,0,1,1,482810,2450,2006,I-820,99999999999999999999,32.72973611,-97.48104444
209,12,18,22,24,2,11,1,1,3,3,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482811,6170,2006,I-35,99999999999999999999,29.85465833,-97.95567778
215,12,18,6,50,2,6,4,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482812,0,2006,TRENTON,99999999999999999999,26.25629167,-98.13161944
233,12,18,20,42,3,3,3,1,1,2,65,2,2,2,2,0,0,0,1,0,0,0,0,3,2,482813,0,2006,SR-136,99999999999999999999,35.84987222,-101.44112220000001
251,12,18,0,30,1,6,4,1,1,2,30,1,2,2,1,0,0,0,1,0,0,0,0,1,2,482814,0,2006,LAKEVIEW,99999999999999999999,32.27156944,-97.54920278
215,12,19,19,15,5,3,3,1,2,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482815,3165,2006,SR-107,99999999999999999999,26.31021667,-98.22246667
351,12,19,5,19,2,4,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482816,0,2006,SR-87,99999999999999999999,30.61438333,-93.80950278
361,12,19,16,10,3,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,3,482817,0,2006,FM1131,99999999999999999999,30.19516944,-94.04260833
375,12,19,23,15,1,16,5,1,1,2,35,1,1,2,4,0,0,0,3,0,0,0,0,1,3,482818,150,2006,19TH,99999999999999999999,35.232225,-101.8078333
459,12,19,6,58,1,4,8,1,1,2,65,2,2,2,1,0,0,0,5,0,0,0,0,1,3,482819,0,2006,FM726,99999999999999999999,32.74658333,-94.72164444
133,12,20,8,34,2,1,1,1,2,2,70,1,1,2,2,0,0,0,2,0,0,0,0,1,4,482820,0,2006,I-20,99999999999999999999,32.43158056,-98.71343056
209,12,20,5,27,2,6,4,2,1,2,45,1,1,2,2,0,0,0,1,0,0,0,0,1,4,482821,3760,2006,131,INDIANPAINTBRUSH,,
201,12,21,6,47,6,11,1,1,3,3,65,1,1,1,1,0,0,0,1,0,0,0,0,1,5,482822,480,2006,I-10,99999999999999999999,29.80459167,-94.98171111
297,12,21,3,0,7,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,3,5,482823,0,2006,I-37,99999999999999999999,28.59513889,-98.21380833
369,12,21,15,58,1,2,2,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482824,0,2006,US-70,99999999999999999999,34.36545556,-102.9788583
449,12,21,17,22,3,14,8,8,1,2,65,1,1,2,1,20,3,0,1,0,0,0,0,2,5,482825,0,2006,FM1402,1770,33.27961944,-94.95638889
29,12,22,13,6,2,11,1,1,3,3,60,1,1,2,1,0,0,0,1,1,0,0,0,1,6,482826,6090,2006,I-410,99999999999999999999,29.45706667,-98.62661944
351,12,22,7,58,2,4,3,2,1,2,70,1,1,2,1,20,3,0,1,0,0,0,0,1,6,482827,0,2006,SR-87,3154,30.59165833,-93.80517778
39,12,23,19,57,3,13,8,1,5,4,45,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482828,190,2006,BS-288,99999999999999999999,29.1507,-95.43024722
381,12,23,22,26,1,16,5,3,2,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482829,150,2006,BELL,ARDEN,35.13215,-101.9019833
113,12,25,23,11,3,16,5,2,1,2,40,1,1,2,1,3,3,0,1,0,0,0,0,1,2,482830,5730,2006,COIT,DUMONT,32.94654444,-96.76879167
201,12,26,18,41,2,13,8,4,3,3,45,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482831,480,2006,BS146,99999999999999999999,29.74535,-94.94959444
29,12,27,10,13,5,11,7,3,4,2,40,1,2,2,1,3,3,0,1,0,0,0,0,1,4,482832,6090,2006,I-410,NEWSULPHURSPRINGS,29.37195833,-98.394375
135,12,27,5,29,1,12,3,1,2,2,65,1,2,2,1,0,0,0,1,0,0,0,0,1,4,482833,5030,2006,SR-191,99999999999999999999,31.90651111,-102.3028806
27,12,28,19,21,2,3,8,8,5,4,40,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482834,3690,2006,FM439,99999999999999999999,31.10980278,-97.74725
