COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,ROAD_FNC,ROUTE,REL_JUNC,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,WEATHER,C_M_ZONE,CF1,CF2,CF3,FATALS,DAY_WEEK,ST_CASE,CITY,YEAR,TWAY_ID,TWAY_ID2,latitude,longitud
167,3,8,6,11,1,14,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480479,6860,2004,FM517,99999999999999999999,29.470355555999998,-95.00583056
507,3,8,4,45,4,5,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,2,480480,0,2004,FM1866,99999999999999999999,28.897052778000003,-99.59804167
29,3,9,7,11,1,12,2,1,3,3,65,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480481,6090,2004,US-90,99999999999999999999,29.406788889,-98.60491667
29,3,9,8,20,2,16,5,2,1,4,35,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480482,6090,2004,FLORES,CLIFF,29.366622221999997,-98.49516944
181,3,9,8,44,4,2,2,1,2,2,70,1,1,2,1,0,0,0,1,0,15,0,0,1,3,480483,0,2004,US-82,99999999999999999999,33.671569444,-96.78870278
281,3,9,11,35,3,2,2,3,5,4,35,1,1,2,1,3,3,0,1,0,0,0,0,1,3,480484,4060,2004,US-183,FM581,31.201516666999996,-98.38420833
339,3,9,21,40,6,3,8,1,1,2,50,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480485,0,2004,FM1488,99999999999999999999,30.224344444,-95.548025
391,3,9,6,19,3,2,2,7,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480486,0,2004,US-77,99999999999999999999,28.162269444,-97.39916389
427,3,9,19,43,5,2,2,1,2,2,55,1,1,2,1,0,0,2,1,0,0,0,0,1,3,480487,0,2004,US-83,99999999999999999999,26.353444444,-98.76856944
29,3,10,4,14,3,11,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,4,480488,6090,2004,I-35,99999999999999999999,29.327377778000002,-98.59031667
141,3,10,13,20,3,16,5,2,2,3,50,1,1,2,1,0,0,0,1,0,0,0,0,1,4,480489,2190,2004,LEETREVINO,GRANVISTA,31.736052778,-106.3257778
145,3,10,8,20,1,4,8,1,1,2,60,1,2,2,1,0,0,0,1,0,0,0,0,1,4,480490,0,2004,FM935,481,31.212944444,-97.11553333
151,3,10,18,30,5,3,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,4,480491,0,2004,US-180,99999999999999999999,32.737891667,-100.5509556
209,3,10,11,1,4,3,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,4,480492,0,2004,FM12,99999999999999999999,29.921247221999998,-98.05932778
287,3,10,14,48,2,3,2,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,1,4,480493,0,2004,US-77,99999999999999999999,30.164491666999997,-96.92283889
39,3,11,2,45,2,12,3,1,2,2,65,1,1,1,1,0,0,0,1,0,0,0,0,1,5,480494,190,2004,SR-288,99999999999999999999,29.153886111,-95.4527
99,3,11,18,53,1,6,4,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480495,0,2004,STRAWSMILLE,99999999999999999999,31.405166667,-97.71966667
135,3,11,17,23,4,11,7,2,1,2,55,1,1,2,2,3,3,0,2,0,0,0,0,3,5,480496,5030,2004,I-20,COUNTYROADWEST,31.817730556,-102.38225279999999
215,3,11,0,40,2,6,4,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480497,0,2004,MOOREFIELD,99999999999999999999,26.282952778000002,-98.34535
215,3,11,18,37,2,4,8,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480498,2110,2004,FM1925,99999999999999999999,26.336816666999997,-98.15400833
339,3,11,18,44,8,3,8,8,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480499,0,2004,FM1314,99999999999999999999,30.230155556,-95.36801389
29,3,12,17,15,2,16,5,1,2,3,45,1,1,1,2,0,0,0,2,0,0,0,0,1,6,480501,6090,2004,WURZBACH,99999999999999999999,29.544727778000002,-98.42889444
41,3,12,21,18,3,13,8,1,5,4,40,1,1,2,2,0,0,0,1,0,0,0,0,2,6,480502,970,2004,BS6R,99999999999999999999,30.649305555999998,-96.36040278
113,3,12,21,45,2,11,1,1,2,4,60,1,1,2,1,0,0,2,1,0,0,0,0,1,6,480503,1730,2004,I-30,99999999999999999999,32.796266667,-96.69010556
453,3,12,12,29,3,13,8,1,1,6,99,1,1,2,2,0,0,0,2,0,0,0,0,1,6,480504,330,2004,FM2222,99999999999999999999,30.39215,-97.83904167
471,3,12,2,45,1,3,2,3,1,2,99,1,1,2,1,20,3,0,1,0,0,0,0,1,6,480505,0,2004,US-190,FM2296,30.706663889,-95.43937778
29,3,13,15,35,2,16,5,8,1,2,30,1,1,2,2,0,0,0,2,0,0,0,0,1,7,480506,6090,2004,ARRID,99999999999999999999,29.390436111,-98.43413056
113,3,13,16,44,3,16,5,1,2,2,40,1,1,1,1,0,0,0,1,0,0,0,0,1,7,480507,2590,2004,SHILOH,99999999999999999999,32.939608333,-96.66506111
181,3,13,14,34,4,16,5,2,1,2,30,1,1,2,2,21,3,0,2,0,0,0,0,1,7,480508,6350,2004,WILSON,CROCKETT,33.615502778,-96.60474167
231,3,13,23,30,1,4,3,1,1,2,65,1,1,2,2,0,0,0,2,0,0,0,0,1,7,480509,0,2004,SR-11,99999999999999999999,33.361688889,-96.04732778
273,3,13,5,0,4,4,3,1,1,2,65,1,1,2,2,0,0,0,1,0,0,0,0,1,7,480510,0,2004,SR-285,99999999999999999999,27.257611111,-97.93031944
339,3,13,9,40,6,14,3,2,2,1,55,1,1,2,1,3,3,0,1,0,0,0,0,1,7,480511,1510,2004,SR-75,LEAGUELINE,30.364916667,-95.47634167
363,3,13,19,26,3,3,2,1,1,2,65,1,1,2,2,0,0,0,2,0,0,0,0,1,7,480512,0,2004,US-180,99999999999999999999,32.790941667,-98.20856944
423,3,13,23,50,5,4,8,2,1,2,60,1,1,2,2,20,3,0,1,0,0,0,0,1,7,480513,0,2004,FM2868,178,32.202383333,-95.37614444
27,3,14,5,18,2,13,2,3,1,2,55,1,1,2,2,0,0,0,5,0,0,0,0,1,1,480514,6810,2004,US-190,13TH,31.071625,-97.36061944
181,3,14,19,58,3,3,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,2,1,480515,7470,2004,US-69,99999999999999999999,33.512725,-96.39485556
199,3,14,13,43,3,6,5,1,1,2,45,1,1,2,2,0,0,0,2,0,0,0,0,1,1,480516,7203,2004,GORESTORE,99999999999999999999,30.508263889000002,-94.38244722
249,3,14,14,10,4,3,2,1,2,2,70,1,1,2,2,0,0,0,2,0,0,0,0,1,1,480517,0,2004,US-281,99999999999999999999,27.261863889,-98.13640833
453,3,14,20,26,3,16,5,2,3,3,45,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480518,330,2004,SLAUGHTER,CULLEN,30.167138889,-97.79097222
113,3,15,20,15,6,12,3,1,3,3,60,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480519,1730,2004,SR-183,99999999999999999999,32.816372222,-96.86866389
291,3,15,3,0,2,3,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480520,0,2004,FM1960,99999999999999999999,30.047127778000004,-95.03570556
453,3,15,15,0,1,13,2,15,3,2,65,2,1,1,1,0,0,0,1,0,0,0,0,1,2,480521,6702,2004,US-290,99999999999999999999,30.233333333,-97.81880833
467,3,15,17,18,9,4,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,2,480522,0,2004,SR-64,99999999999999999999,32.641686111,-95.96073056
245,3,16,7,40,2,13,3,2,1,2,50,1,1,2,1,20,3,0,1,0,0,0,0,1,3,480523,0,2004,SR-347,SPRING,29.987852778,-94.004325
77,3,17,18,3,4,2,2,1,1,2,70,2,1,2,1,0,0,0,1,0,20,0,0,1,4,480524,0,2004,US-287,99999999999999999999,33.790769444,-98.17151389
253,3,17,19,40,3,6,5,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,4,480525,3010,2004,AVENUEC,99999999999999999999,32.761644444,-99.88738056
309,3,17,20,57,1,16,5,1,1,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,4,480526,7210,2004,LAKESHORE,99999999999999999999,31.542825,-97.21417222
339,3,17,16,45,4,2,3,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,4,480527,0,2004,SR-105,99999999999999999999,30.332438889000002,-95.31792778
467,3,17,20,43,2,4,3,2,1,2,65,1,1,2,1,20,3,0,1,0,0,0,0,1,4,480528,0,2004,SR-198,2520,32.532569444,-95.88668611
201,3,18,9,25,2,11,7,8,4,3,45,1,1,1,1,0,0,0,1,0,0,0,0,1,5,480529,0,2004,I-45,99999999999999999999,29.959630556,-95.41792778
251,3,18,19,47,4,13,3,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480530,1370,2004,SR-174,99999999999999999999,32.318372222,-97.38374722
355,3,18,1,27,1,11,1,1,3,3,70,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480531,1550,2004,I-37,99999999999999999999,27.816286111,-97.51148056
373,3,18,19,25,1,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,5,480532,0,2004,FM3277,99999999999999999999,30.721663889000002,-95.10130833
469,3,18,6,20,2,3,2,1,1,2,65,1,1,2,1,0,0,0,1,1,0,0,0,1,5,480533,0,2004,US-77,99999999999999999999,28.985380556,-96.98929722
61,3,19,13,27,3,4,8,2,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480534,3792,2004,FM510,GOLFHOUSERD,26.112241667,-97.30658611
361,3,19,16,0,2,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,2,6,480535,0,2004,FM131,99999999999999999999,30.188994444000002,-94.02954444
407,3,19,23,15,2,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480536,0,2004,US-59,99999999999999999999,30.435141666999996,-95.03523889
423,3,19,18,15,2,6,4,1,1,2,40,2,1,2,1,0,0,0,1,0,0,0,0,1,6,480537,0,2004,LAVENDER,99999999999999999999,32.455347222,-95.30995278
113,3,20,16,45,6,16,5,1,1,2,45,1,1,1,1,0,0,0,1,0,0,0,0,1,7,480538,2800,2004,ROCKISLAND,99999999999999999999,32.815747222,-97.00738889
167,3,20,2,46,1,16,5,1,1,2,50,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480539,6860,2004,25TH,99999999999999999999,29.408019444,-94.97231944
201,3,20,0,25,3,12,3,1,5,6,55,1,1,1,1,0,0,0,1,0,0,0,0,1,7,480540,0,2004,SR-249,99999999999999999999,29.923013889,-95.498225
491,3,20,9,35,1,6,4,1,1,2,60,1,1,2,1,0,0,0,1,0,2,0,0,1,7,480541,0,2004,112,99999999999999999999,30.562191666999997,-97.630575
89,3,21,4,1,1,1,1,1,3,2,65,1,1,2,1,0,0,0,1,0,19,0,0,1,1,480542,0,2004,I-10,99999999999999999999,29.703497222,-96.51556667
113,3,21,21,5,1,16,5,1,3,3,35,1,1,1,1,0,0,0,1,0,0,0,0,1,1,480543,1730,2004,JEFFERSON,99999999999999999999,32.746263889,-96.86601944
201,3,21,7,0,2,6,4,1,1,2,45,2,1,2,2,0,0,0,2,0,0,0,0,1,1,480544,0,2004,SPRINGCYPRESS,99999999999999999999,30.041566666999998,-95.54553611
471,3,21,23,15,1,4,8,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,1,1,480545,0,2004,FM2693,99999999999999999999,30.566916666999997,-95.35755833
439,3,21,5,4,1,11,1,1,2,3,65,1,1,2,1,0,0,0,1,0,20,0,0,1,1,480546,2450,2004,I-35W,99999999999999999999,32.975597222,-97.30839722
469,3,22,20,57,1,2,2,1,3,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480547,0,2004,US-59,99999999999999999999,28.873802778,-96.84876389
73,3,24,19,30,2,16,5,1,1,4,30,1,1,2,2,0,0,0,2,0,0,0,0,1,4,480548,3470,2004,BOLTON,99999999999999999999,31.958280556,-95.27215278
497,3,24,23,30,2,4,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,4,480549,0,2004,SR-101,99999999999999999999,33.308511111,-97.80129722
29,3,25,2,42,4,11,1,1,3,4,65,1,1,2,1,0,0,0,1,0,0,0,0,2,5,480550,6090,2004,I-35,99999999999999999999,29.529027778000003,-98.39236944
29,3,26,4,3,2,11,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480551,6090,2004,I-410,99999999999999999999,29.353611111,-98.40030833
141,3,27,0,35,2,16,5,3,1,4,55,1,1,1,1,99,9,0,1,0,20,0,0,1,7,480552,2190,2004,MARSHALL,FREDWILSON,31.826125,-106.43113059999999
141,3,27,13,5,1,16,5,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,1,7,480553,2190,2004,OJODEAGUA,99999999999999999999,31.863227778000002,-106.53233610000001
123,3,28,2,45,3,2,2,3,2,2,70,1,1,2,1,20,3,0,1,0,0,0,0,1,1,480554,0,2004,US-183,SR-111,29.309463889,-97.29715833
201,3,28,12,5,2,6,4,1,1,2,30,1,1,2,1,0,0,0,1,0,16,0,0,1,1,480555,0,2004,WAHL,99999999999999999999,29.909863889,-95.05965833
451,3,28,19,15,7,2,2,2,2,2,70,1,1,2,1,20,3,0,1,0,0,0,0,1,1,480556,0,2004,US-87,FM2105,31.526880556,-100.4867556
25,3,29,7,12,13,2,2,1,1,2,70,1,1,2,1,0,0,4,1,0,0,0,0,1,2,480557,0,2004,US-59,99999999999999999999,28.458155555999998,-97.68915833
29,3,29,12,0,2,16,5,1,1,4,40,1,1,2,2,0,0,0,2,0,0,0,0,1,2,480558,6090,2004,JUDSON,99999999999999999999,29.585208333,-98.37703611
453,1,1,7,32,2,11,7,15,4,2,55,1,1,2,2,0,0,0,2,0,0,0,0,1,5,480559,330,2004,I-35,99999999999999999999,30.311394444,-97.70979444
29,1,5,17,22,2,11,1,15,3,3,50,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480560,6090,2004,I-35,99999999999999999999,29.438519444,-98.47427778
167,1,5,21,44,2,13,3,2,5,4,55,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480561,3220,2004,SR-6,AVEA,29.361305555999998,-95.05587222
481,1,9,20,38,7,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480562,2130,2004,LP525,99999999999999999999,29.220361111,-96.23042222
459,1,11,16,25,4,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,1,480563,0,2004,FM726,99999999999999999999,32.711694444,-94.79543333
55,1,17,20,5,3,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480564,0,2004,SR-21,99999999999999999999,29.939216666999997,-97.80769722
29,1,18,15,56,1,16,5,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480565,6090,2004,24TH,99999999999999999999,29.423838889000002,-98.54320833
201,1,18,3,0,3,11,1,1,3,3,55,1,1,1,1,0,0,2,1,0,0,0,0,1,1,480566,3280,2004,I-10,99999999999999999999,29.784708333,-95.64474444
367,1,19,11,45,1,4,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,2,480567,0,2004,FM2421,99999999999999999999,32.883333333,-97.82443611
201,1,22,2,43,1,16,5,1,1,2,35,1,1,3,1,40,3,0,1,0,0,0,0,1,5,480568,3280,2004,MAIN,99999999999999999999,29.756380556,-95.36536944
201,1,24,15,5,1,11,1,13,6,2,60,2,2,1,1,0,0,0,1,0,0,0,0,1,7,480569,3280,2004,I-10,99999999999999999999,29.769816666999997,-95.34045278
317,2,2,16,1,3,1,1,13,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480570,0,2004,I-20,LP214,32.115441667,-101.83018059999999
201,2,12,23,49,8,11,1,1,3,4,60,1,1,1,2,0,0,0,2,0,0,0,0,1,5,480571,3280,2004,I-610,99999999999999999999,29.741727778,-95.26494444
121,2,14,7,21,3,11,1,1,3,3,60,1,1,2,3,0,0,1,4,1,0,0,0,1,7,480572,3960,2004,I-35E,BENNETT,33.027358333,-96.98981667
213,2,14,7,47,7,4,3,1,1,2,55,1,1,2,2,0,0,0,4,0,0,0,0,2,7,480573,7019,2004,SR-274,99999999999999999999,32.172102778,-96.10524722
227,2,14,9,0,9,2,2,1,2,2,70,1,1,2,4,0,0,0,1,0,0,0,0,1,7,480574,0,2004,US-87,99999999999999999999,32.475619444,-101.6456667
423,2,15,6,56,1,16,5,1,1,4,40,2,2,2,2,0,0,0,1,0,0,0,0,1,1,480575,7070,2004,MLKING,99999999999999999999,32.369672222,-95.32251111
61,2,19,2,56,1,13,8,1,2,2,45,2,1,2,1,0,0,0,1,0,0,0,0,1,5,480576,3030,2004,BU83S,99999999999999999999,26.188191666999998,-97.72930556
303,2,19,14,35,8,2,2,1,2,2,70,1,1,2,1,0,0,0,8,0,0,0,0,1,5,480577,0,2004,US-87,99999999999999999999,33.430575,-101.8342694
91,2,21,3,50,1,6,4,1,1,2,45,2,1,2,1,0,0,0,1,0,0,0,0,1,7,480578,0,2004,SCHOENTHALRD,99999999999999999999,29.665122221999997,-98.29305556
39,2,22,1,50,5,6,4,1,1,2,40,2,1,2,1,0,0,0,1,0,0,0,0,1,1,480579,6703,2004,257,99999999999999999999,28.957694444,-95.28095278
57,2,26,15,43,5,3,3,1,2,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480580,0,2004,SR-35,99999999999999999999,28.655758333,-96.59058611
401,2,26,17,16,2,3,3,8,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480581,0,2004,SR-64,99999999999999999999,32.1668,-94.85484722
201,2,27,10,53,2,12,3,2,1,4,60,1,1,2,1,3,3,0,1,0,0,0,0,1,6,480582,5230,2004,SR-146,WYOMING,29.713869444,-94.99449722
51,2,28,22,58,3,4,8,1,1,2,60,2,1,2,1,40,3,0,1,0,0,0,0,1,7,480583,0,2004,FM1361,99999999999999999999,30.368036111,-96.50099444
441,2,28,0,22,2,1,7,1,4,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480584,0,2004,I-20,99999999999999999999,32.466663889,-99.97550833
201,2,29,13,26,2,16,5,1,2,3,35,1,1,1,2,0,0,0,2,0,0,0,0,1,1,480585,3280,2004,BAYAREABLVD,99999999999999999999,29.572075,-95.10975278
289,2,29,20,49,6,1,1,1,2,2,65,1,1,2,2,0,0,0,2,0,0,0,0,2,1,480586,0,2004,I-45,99999999999999999999,31.171361111,-95.98783056
251,3,2,13,55,2,4,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,3,480587,0,2004,FM917,99999999999999999999,32.460202778,-97.40711667
503,3,2,14,32,2,3,3,2,5,4,55,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480588,2770,2004,SR-16,FM1287,33.074175,-98.58067778
163,3,3,21,47,15,1,8,11,4,2,50,1,1,2,1,0,0,0,1,0,20,0,0,1,4,480589,0,2004,I-35,US-57,29.028133333000003,-99.05033333
453,3,5,2,19,2,16,5,1,2,3,40,1,1,2,2,0,0,0,1,0,0,0,0,1,6,480590,330,2004,BRAKER,99999999999999999999,30.390905556,-97.71381667
151,3,6,1,15,2,5,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480591,0,2004,FM1812,99999999999999999999,32.684316667,-100.17488890000001
271,3,6,10,40,5,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,7,480592,0,2004,US-77,99999999999999999999,29.126569444,-100.65696390000001
21,3,7,18,2,2,4,8,2,1,2,60,1,1,2,1,0,0,1,1,0,0,0,0,1,1,480593,0,2004,FM1441,MARY,30.164222222,-97.29626389
201,3,7,1,50,1,16,5,1,1,2,35,1,1,1,1,0,0,0,1,0,0,0,0,1,1,480594,3280,2004,NAVIGATION,99999999999999999999,29.752036111,-95.32708889
485,3,7,0,28,2,13,2,1,3,4,35,2,1,2,1,0,0,0,1,0,0,0,0,1,1,480595,7490,2004,US-240,99999999999999999999,33.931947222,-98.50084167
27,3,8,14,40,2,11,1,15,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480596,6810,2004,I-35,99999999999999999999,31.143058333000003,-97.32844167
201,3,8,7,20,6,12,2,1,3,6,60,1,1,1,1,0,0,0,1,0,0,0,0,1,2,480597,3280,2004,US-59,99999999999999999999,29.844638889000002,-95.33375
201,3,8,19,0,6,13,2,2,1,4,45,1,1,2,1,3,3,0,1,0,0,0,0,1,2,480598,3280,2004,US-90A,WALLISVILLE,29.790102778,-95.27756944
453,3,8,21,35,2,4,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480599,0,2004,FM973,99999999999999999999,30.462875,-97.46771389
489,3,8,14,50,4,2,2,2,3,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480600,0,2004,US-77,1400,26.371794444000002,-97.78473333
113,3,9,18,11,2,16,5,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480601,2590,2004,CASTLE,99999999999999999999,32.919413889,-96.60315833
209,3,9,6,22,8,11,1,1,3,1,55,1,1,2,1,40,3,0,1,1,3,0,0,1,3,480602,6170,2004,I-35,99999999999999999999,29.906375,-97.90144167
449,3,9,7,7,4,1,1,1,3,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480603,0,2004,I-30,99999999999999999999,33.158275,-95.03730833
201,3,11,18,38,2,16,5,2,1,2,35,1,1,1,2,20,3,1,1,1,0,0,0,1,5,480604,3280,2004,PARKER,BRETSHIRE,29.857177778,-95.30358056
135,3,12,15,45,2,14,3,8,2,2,55,1,1,2,2,0,0,0,2,0,0,0,0,1,6,480605,0,2004,SR-302,WALMARTDRIVE,31.855983333,-102.41259170000001
113,3,13,10,51,4,6,5,1,1,2,35,1,1,2,2,0,0,0,1,0,3,0,0,1,7,480606,6685,2004,BARNESBRIDGE,99999999999999999999,32.828941666999995,-96.57396667
245,3,13,18,56,3,12,2,1,1,4,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480607,5430,2004,US-69,99999999999999999999,29.948005556,-93.99648611
303,3,13,0,13,5,12,8,1,2,2,60,1,1,2,2,0,0,0,2,0,0,0,0,1,7,480608,4140,2004,LP289,99999999999999999999,33.591211111,-101.9322694
1,3,14,6,15,3,2,2,1,1,2,65,1,1,2,2,0,0,0,2,0,0,0,0,1,1,480609,0,2004,US-79,99999999999999999999,31.848736110999997,-95.52093889
73,3,14,2,15,2,4,3,1,1,2,60,1,1,2,2,0,0,0,2,0,0,0,0,1,1,480610,0,2004,SR-135,99999999999999999999,32.096833333,-95.18686944
201,3,14,0,30,2,16,5,2,2,2,50,1,1,2,1,3,3,0,1,0,0,0,0,1,1,480611,5230,2004,BAYAREABLVD,REDBLUFF,29.602216666999997,-95.06981944
21,3,15,1,40,2,2,2,2,5,4,65,1,1,2,1,20,3,0,1,0,0,0,0,1,2,480612,0,2004,US-290,FM2336,30.279472222,-97.24229444
31,3,15,22,22,2,3,2,1,1,4,65,1,1,2,2,0,0,0,1,0,0,0,0,1,2,480613,0,2004,US-281,99999999999999999999,30.455016667,-98.33413056
31,3,15,14,45,1,3,2,1,1,4,70,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480614,0,2004,US-281,99999999999999999999,30.462077778,-98.32964444
201,3,15,18,50,3,6,4,2,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480615,0,2004,TREASCHWIG,WHITTAKER,30.034641667,-95.36581389
223,3,16,14,0,6,4,3,1,1,4,70,1,1,2,1,0,0,0,1,0,0,0,0,3,3,480616,0,2004,SR-11,99999999999999999999,33.073644444,-95.507175
117,3,17,11,44,3,13,2,2,1,2,35,1,1,2,1,3,3,0,1,0,0,0,0,1,4,480617,3140,2004,US-60,MAINST,34.815252778,-102.3983194
201,3,18,0,45,1,13,3,1,5,6,50,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480618,3280,2004,SR-6,99999999999999999999,29.763127778,-95.64462778
203,3,18,18,46,2,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480619,0,2004,I-20,99999999999999999999,32.493227778000005,-94.17231389
251,3,18,16,20,2,16,5,3,2,2,45,1,1,2,1,20,3,0,1,0,0,0,0,1,5,480620,1030,2004,RENFRO,CARDINALRIDGE,32.536994444,-97.29526111
259,3,18,18,39,3,4,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,5,480621,0,2004,FM1376,99999999999999999999,29.851841667,-98.72758889
201,3,19,16,30,1,16,5,4,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,1,6,480622,3280,2004,SHERINGHAM,99999999999999999999,29.619302778,-95.47615556
257,3,19,7,58,2,3,2,2,3,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480623,0,2004,US-80,METRO,32.737688889,-96.32221389
453,3,19,5,55,3,2,2,3,1,4,65,1,1,2,2,0,0,0,1,0,0,0,0,1,6,480624,0,2004,US-83,MCKENZIE,30.144011110999998,-97.69673056
29,3,20,22,55,1,11,1,1,3,3,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480625,6090,2004,I-35,99999999999999999999,29.479288889,-98.40426944
215,3,20,18,20,10,15,8,1,1,2,65,1,1,2,1,0,0,4,1,0,0,0,0,1,7,480626,0,2004,FM1925,99999999999999999999,26.353127778,-98.26596111
245,3,20,7,0,10,3,3,1,3,2,65,1,1,2,1,0,0,0,5,0,0,0,0,2,7,480627,0,2004,SR-73,99999999999999999999,29.872466666999998,-94.06465278
113,3,21,9,10,2,16,5,1,1,2,30,1,1,2,1,0,0,2,1,0,0,0,0,1,1,480628,1730,2004,CLIFF,99999999999999999999,32.751116667,-96.80689444
139,3,21,1,4,3,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480629,0,2004,FM55,99999999999999999999,32.222647222,-96.80701389
201,3,21,23,20,2,12,2,1,2,2,60,1,1,1,2,0,0,0,1,0,0,0,0,1,1,480630,3280,2004,US-290,99999999999999999999,29.859513889000002,-95.52450833
283,3,21,3,47,3,1,1,1,3,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480631,0,2004,I-35,99999999999999999999,28.203452778000003,-99.30706667
491,3,21,11,20,1,6,4,1,1,2,25,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480632,0,2004,GLENCOVE,99999999999999999999,30.600741666999998,-97.57786944
215,3,22,20,55,2,15,8,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480633,0,2004,FM492,99999999999999999999,26.286483333000003,-98.37703056
395,3,22,23,15,2,2,2,1,5,4,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480634,0,2004,US-190,99999999999999999999,30.7777,-96.49178056
439,3,22,4,32,1,12,3,15,2,3,60,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480635,2850,2004,SR-121,99999999999999999999,32.902805556,-97.09930833
489,3,22,22,18,1,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480636,0,2004,FM1425,99999999999999999999,26.387075,-97.86098889
19,3,23,17,35,2,3,3,1,1,2,65,2,1,2,2,0,0,0,2,0,0,0,0,1,3,480637,0,2004,SR-16,99999999999999999999,29.740161111,-99.15904444
61,3,23,16,16,2,2,3,1,1,4,55,1,1,2,2,0,0,0,2,0,0,0,0,1,3,480638,0,2004,SR-100,99999999999999999999,26.075252778000003,-97.52321111
