COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,ROAD_FNC,ROUTE,REL_JUNC,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,WEATHER,C_M_ZONE,CF1,CF2,CF3,FATALS,DAY_WEEK,ST_CASE,CITY,YEAR,TWAY_ID,latitude,longitud
343,11,2,16,53,6,4,2,2,1,4,45,1,1,2,1,20,3,0,1,0,0,0,0,1,7,482559,4820,2002,US-67,33.202366667,-94.68164722
453,11,2,17,43,5,2,8,2,1,2,50,1,1,2,2,3,3,0,1,0,0,0,0,1,7,482560,9997,2002,FM1327,30.090083333000003,-97.7345
453,11,2,23,20,3,2,2,1,1,4,65,1,1,2,2,0,0,0,2,0,0,0,0,1,7,482561,9997,2002,US-183,30.095041666999997,-97.69391944
9,11,3,3,15,2,3,3,1,1,2,65,1,1,2,2,0,0,0,1,0,0,0,0,2,1,482562,0,2002,SR-79,33.703758333,-98.60686667
113,11,3,23,5,5,16,5,1,3,3,40,1,1,1,1,0,0,0,1,0,0,0,0,2,1,482563,1730,2002,JEFFERSONBLVD,32.748058333,-96.92158333
161,11,3,0,15,3,4,3,2,1,2,65,1,1,2,2,0,0,0,1,0,0,0,0,1,1,482564,0,2002,SR-75,31.666202778000002,-96.15795278
201,11,3,11,45,3,12,3,1,2,5,55,1,1,1,2,0,0,0,2,0,0,0,0,1,1,482565,0,2002,SR-249,29.972688889,-95.56269444
289,11,3,21,11,4,2,2,1,1,2,65,1,3,2,1,0,0,0,1,0,0,0,0,2,1,482566,0,2002,US-79,31.485516667,-96.02546944
491,11,3,8,20,1,4,8,1,1,2,65,1,1,2,2,0,0,0,1,0,0,0,0,1,1,482567,0,2002,FM1331,30.668611111,-97.26383056
29,11,4,6,25,2,13,8,1,1,4,35,1,1,2,2,0,0,0,2,0,0,0,0,1,2,482568,6090,2002,LP353,29.39895,-98.51301944
53,11,4,14,40,3,3,2,1,5,2,50,1,1,2,2,0,0,0,2,0,0,0,0,1,2,482569,1040,2002,US-281,30.772208333000002,-98.23226111
167,11,4,3,52,1,13,8,15,1,4,55,1,1,1,2,0,0,0,2,0,0,0,0,1,2,482570,6860,2002,FM2004,29.404875,-95.03128889
21,11,5,5,32,1,6,4,1,1,2,30,1,1,1,2,0,0,0,2,0,5,0,0,1,3,482571,0,2002,LOWERREDROCK,30.060211110999997,-97.37116111
397,11,5,14,26,1,11,1,1,3,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482572,5910,2002,I-30,32.917547221999996,-96.42662222
439,11,5,16,21,1,16,5,1,2,2,40,1,1,1,1,0,0,0,1,0,0,0,0,1,3,482573,260,2002,MAYFIELD,32.691352778,-97.12086944
201,11,12,15,37,2,16,5,1,1,2,45,1,1,1,1,0,0,0,1,0,0,0,0,1,3,482574,3890,2002,UNDERWOOD,29.66505,-95.08693889
201,11,12,21,50,2,16,5,3,1,4,35,1,1,9,9,3,3,0,9,0,0,0,0,1,3,482575,5230,2002,QUEENS,29.675886111,-95.22401944
245,11,12,8,26,7,13,8,2,2,3,45,1,1,1,1,0,0,0,1,0,0,0,0,1,3,482576,490,2002,SPUR380,30.075658333000003,-94.10287778
439,11,12,16,55,2,13,8,1,1,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482577,2450,2002,BU287,32.703905556,-97.30469444
485,11,12,2,19,2,16,5,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482578,7490,2002,TAFT,33.857602778,-98.52076389
355,11,13,22,40,2,16,5,1,5,2,35,1,1,2,1,0,0,1,1,1,20,0,0,1,4,482579,1550,2002,AYERST,27.748825,-97.41906944
29,11,14,6,25,2,16,5,1,1,4,35,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482580,6090,2002,BYNUM,29.36465,-98.56111111
39,11,14,22,30,1,13,3,1,1,4,50,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482581,5249,2002,SR-35,29.592572221999998,-95.28657778
71,11,14,13,49,6,1,1,1,2,3,65,1,1,2,1,0,0,0,1,0,14,15,0,1,5,482582,0,2002,I-10,29.839105556,-94.62093611
113,11,14,14,35,1,16,5,1,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,1,5,482583,5730,2002,SOMERSETPLACE,32.966288889,-96.69714722
113,11,15,19,14,3,16,5,1,1,4,35,1,1,2,1,0,0,2,1,0,0,0,0,1,6,482584,3420,2002,PIONEERDR,32.828525,-96.99223611
309,11,15,3,0,2,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482585,956,2002,I-35,31.316222221999997,-97.23938333
361,11,15,19,0,6,11,1,1,2,2,65,1,1,2,1,0,0,0,1,1,19,0,0,1,6,482586,5100,2002,I-10,30.121627778,-93.76257222
439,11,15,2,20,10,12,8,1,2,3,45,1,1,1,1,0,0,0,1,0,0,0,0,2,6,482587,2800,2002,SP303,32.71135,-97.04031944
249,11,16,8,15,1,2,3,1,1,2,70,2,1,2,1,0,0,0,1,0,0,0,0,1,7,482588,0,2002,SR-44,27.757938889000002,-98.21009722
27,11,17,2,42,2,13,3,1,5,3,40,1,1,2,1,0,0,2,1,0,0,0,0,1,1,482589,3690,2002,SR-95,31.114269444,-97.74553333
171,11,17,9,25,6,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482590,0,2002,FM783,30.2291,-99.24300833
369,11,17,15,57,2,6,4,2,1,2,60,1,1,5,1,0,0,0,1,0,0,0,0,1,1,482591,0,2002,J,34.611194444,-102.9500833
453,11,17,2,20,2,11,1,1,2,3,55,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482592,330,2002,I-35,30.190461110999998,-97.77060833
113,11,18,4,41,1,11,1,1,2,3,60,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482593,2800,2002,I-30,32.758788889,-96.98476944
381,11,18,13,35,3,6,4,2,1,2,45,1,1,5,1,21,3,0,1,0,0,0,0,1,2,482594,0,2002,BLESSEN,35.176813889,-102.04633609999999
245,11,19,18,19,2,12,2,5,3,2,65,1,1,1,1,0,0,0,1,0,0,0,0,1,3,482595,490,2002,US-69,30.126494444000002,-94.15655556
439,11,19,6,10,2,16,5,1,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,1,3,482596,2450,2002,PINE,32.744463889,-97.31189722
113,11,21,1,30,1,16,5,1,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,1,5,482597,1730,2002,MELODYLN,32.865791666999996,-96.757
439,11,21,9,32,2,2,8,2,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,5,482598,0,2002,FM1187,32.575311111,-97.21577778
27,11,22,11,9,2,14,8,2,5,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,6,482599,3690,2002,FM3470,31.078961110999998,-97.762
29,11,22,1,25,1,16,5,1,1,4,40,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482600,6090,2002,COMMERCE,29.424147222,-98.426
373,11,22,11,40,4,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482601,0,2002,FM350,30.699277778000003,-95.00060278
27,12,1,2,56,2,16,5,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482602,3690,2002,TRIMMIER,31.064441666999997,-97.74380833
113,12,1,2,20,2,16,5,1,1,2,35,2,1,1,1,0,0,0,1,0,0,0,0,1,1,482603,1730,2002,TI,32.924027778,-96.74949444
113,12,1,0,58,3,13,3,6,3,2,45,1,1,1,1,0,0,0,1,0,0,0,0,1,1,482604,1730,2002,SR-352,32.766419444,-96.73934722
121,12,1,12,58,2,4,8,1,1,2,55,2,1,2,1,40,3,0,1,0,0,0,0,1,1,482605,0,2002,FM455,33.358225,-97.26701667
141,12,1,21,12,5,13,2,1,2,2,55,1,1,1,1,0,0,1,1,0,0,0,0,1,1,482606,2190,2002,US-85,31.795483333000004,-106.53365
203,12,1,1,5,3,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,1,482607,0,2002,FM1968,32.728966666999995,-94.58389167
245,12,1,1,29,1,14,3,1,1,2,50,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482608,490,2002,SR-124,30.038194444000002,-94.14190556
425,12,1,10,58,1,4,3,1,1,2,70,2,1,2,1,0,0,0,1,0,0,0,0,1,1,482609,0,2002,SR-144,32.316772222,-97.74360556
441,12,1,15,22,4,11,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482610,30,2002,I-20,32.456994444,-99.67313333
481,12,1,14,5,1,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482611,0,2002,FM442,29.233588889,-95.96477222
253,5,7,15,28,1,2,2,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482612,0,2002,US-83,32.658480556,-99.84976389
267,5,19,11,38,2,1,1,1,2,2,75,2,1,2,1,0,0,0,1,0,0,0,0,1,1,482613,0,2002,I-10,30.518858333,-99.89855278
459,5,24,12,52,1,3,2,1,1,4,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482614,2670,2002,US-80,32.544394444,-94.96593056
203,5,26,18,50,55,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482615,0,2002,I-20,32.486886111,-94.46682222
229,10,22,13,40,2,1,1,1,2,2,75,2,1,2,1,0,0,0,1,0,0,0,0,1,3,482616,0,2002,I-10,31.083766667,-105.0379528
451,10,27,14,19,5,14,8,2,1,2,70,1,1,2,1,20,3,0,1,0,0,0,0,1,1,482617,0,2002,FM2105,31.526369444,-100.4025528
149,10,28,5,35,3,1,1,1,2,2,65,2,1,2,2,0,0,0,5,0,0,0,0,1,2,482618,0,2002,I-10,29.688563889,-96.834875
157,10,28,18,5,3,2,3,1,1,2,55,1,1,2,2,40,3,0,2,0,0,0,0,2,2,482619,0,2002,SR-36,29.492180555999997,-95.80729722
271,10,28,9,10,5,2,2,1,1,2,70,1,1,2,2,0,0,0,2,0,0,0,0,4,2,482620,0,2002,US-90,29.389480556,-100.7037278
453,10,28,3,0,2,2,2,1,1,4,65,1,1,2,2,0,0,0,2,0,0,0,0,1,2,482621,9997,2002,US-183,30.052711111,-97.69159444
183,10,29,19,0,3,4,3,1,5,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482622,0,2002,SR-322,32.388463889,-94.72173056
479,10,29,15,30,5,11,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482623,0,2002,I-35,27.705625,-99.45302222
499,10,29,16,30,2,5,8,3,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482624,0,2002,FM1254,32.676391667,-95.47171389
507,10,29,15,45,3,3,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482625,0,2002,US-57,28.929813889000002,-99.76187778
139,10,30,19,43,2,1,1,5,2,9,65,1,1,1,1,0,0,0,1,0,0,0,0,1,4,482626,0,2002,I-45,32.493691667,-96.66411944
147,10,30,10,0,2,3,2,2,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482627,3940,2002,US-69,33.400669444,-96.27569722
439,10,30,18,35,2,16,5,1,5,2,40,1,1,2,1,0,0,0,1,1,0,0,0,1,4,482628,2450,2002,BERRYST,32.705808333,-97.30464444
27,10,31,6,15,4,13,3,1,1,4,65,1,1,2,1,0,0,0,1,0,14,0,0,1,5,482629,0,2002,SR-195,30.905708333000003,-97.80083333
183,10,31,11,20,1,4,3,3,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482630,0,2002,SR-42,32.450122222,-94.86234722
439,10,31,18,45,2,16,5,2,9,9,40,1,1,1,1,3,3,0,1,0,0,0,0,1,5,482631,2450,2002,HEMPHILL,32.709533333,-97.33158333
1,11,1,21,55,2,2,2,2,1,2,65,1,1,2,2,20,3,0,2,0,0,0,0,1,6,482632,0,2002,US-79,31.86255,-95.49260833
201,11,1,0,15,8,11,1,1,3,4,55,1,1,1,1,0,0,0,1,0,0,0,0,1,6,482633,3280,2002,I-610,29.680838889,-95.37545556
21,11,5,22,20,2,6,4,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482634,0,2002,SAYERSROAD,30.139252778000003,-97.32138889
29,11,5,20,51,2,1,7,1,1,2,50,1,1,2,1,0,0,2,1,0,0,0,0,1,3,482635,0,2002,I-35,29.252794444000003,-98.73606944
27,11,6,0,1,2,11,1,1,3,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482636,6810,2002,I-35,31.091094444,-97.38543889
265,11,6,6,50,4,6,4,1,1,2,60,1,1,2,1,0,0,0,1,1,6,0,0,1,4,482637,0,2002,WESTCREEK,29.977852778000003,-99.17001667
29,11,7,15,40,1,6,4,1,1,2,35,2,1,2,1,0,0,0,1,0,0,0,0,1,5,482638,0,2002,SMITHSONVALLEY,29.748838889,-98.40830833
113,11,7,0,15,6,16,5,2,2,3,35,1,1,1,1,3,3,0,1,0,0,0,0,2,5,482639,1730,2002,ROYALLN,32.895108333,-96.85607778
401,11,7,6,26,3,2,3,1,1,4,70,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482640,0,2002,SR-43,32.264416667,-94.61641111
453,11,7,15,43,2,12,8,1,3,4,65,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482641,330,2002,LOOP1,30.317961111,-97.75601111
485,11,7,2,8,1,16,5,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482642,7490,2002,MCNEIL,33.870061111,-98.54833333
29,11,8,17,30,4,3,3,2,2,2,70,1,1,2,1,21,3,0,1,0,0,0,0,2,6,482643,0,2002,SR-16,29.197952778,-98.58488889
461,11,8,1,30,2,5,8,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,1,6,482644,0,2002,FM2594,31.486933333000003,-101.8293694
477,11,8,21,20,1,6,4,1,1,2,60,2,1,4,1,0,0,0,1,0,0,0,0,1,6,482645,0,2002,OLDNAVASOTARD,30.187408333,-96.35640278
499,11,8,6,59,2,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482646,0,2002,FM1804,32.609483333,-95.39030556
113,11,9,14,43,4,16,5,1,3,3,35,2,1,1,1,0,0,0,1,0,0,0,0,3,7,482647,1730,2002,WEBBCHAPELRD,32.887130556,-96.87033056
167,11,9,18,18,2,13,8,2,2,2,45,1,1,2,1,3,3,0,1,0,0,0,0,1,7,482648,3920,2002,FM518,29.500322221999998,-95.12636944
201,11,9,18,10,5,6,4,1,5,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482649,0,2002,ALDINEMAILROUTE,29.902741666999997,-95.32386667
209,11,9,13,50,9,3,3,1,1,4,70,1,1,2,1,0,0,0,1,0,0,0,0,2,7,482650,0,2002,SR-123,29.808877778000003,-97.94429444
251,11,9,17,0,5,3,3,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482651,5791,2002,SR-174,32.239269444,-97.37926944
339,11,9,1,50,5,6,4,1,2,9,30,1,1,2,1,0,0,0,1,0,20,3,0,1,7,482652,0,2002,CAMBRIDGEBLVD,30.167405556,-95.17210833
415,11,9,3,0,1,6,4,1,1,2,55,1,1,5,1,0,0,0,1,0,0,0,0,1,7,482653,0,2002,248,32.777463889,-100.929
423,11,9,22,18,1,1,1,13,2,9,65,2,1,2,1,40,3,0,1,0,0,0,0,1,7,482654,0,2002,I-20,32.439191666999996,-95.12094167
439,11,9,17,28,1,16,5,3,2,2,30,1,1,1,1,20,3,0,1,0,0,0,0,1,7,482655,2850,2002,DOVELOOP,32.9478,-97.09073611
201,11,10,18,35,6,13,8,1,5,3,45,1,1,1,1,0,0,0,1,0,0,0,0,1,1,482656,9997,2002,FM528,29.521830555999998,-95.16614444
215,11,10,18,26,5,12,2,1,2,4,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482657,7330,2002,US-83,26.172808333000003,-98.00884722
349,11,10,18,15,4,4,8,15,2,2,55,1,1,1,1,0,0,0,1,0,0,0,0,1,1,482658,0,2002,BI45F,32.148719444,-96.46770833
473,11,10,3,0,2,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482659,0,2002,FM529,29.8745,-95.86678889
93,11,11,14,47,2,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482660,0,2002,US-67,31.927172222,-98.52943333
355,11,11,0,59,1,12,3,1,2,3,65,1,1,2,1,0,0,0,5,0,0,0,0,1,2,482661,1550,2002,SR-286,27.752747221999996,-97.42148611
375,11,11,20,20,3,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,2,2,482662,0,2002,SR-136,35.308988889,-101.6818278
481,11,11,2,0,2,4,8,1,1,2,55,1,1,2,2,0,0,0,5,0,0,0,0,1,2,482663,0,2002,BU59,29.218238889000002,-96.23366667
27,11,12,9,45,3,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482664,0,2002,I-35,31.252822222,-97.27695833
121,11,12,16,43,2,4,8,2,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,3,482665,9997,2002,FM423,33.127338889,-96.89103889
165,11,12,6,0,3,6,4,2,1,2,99,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482666,0,2002,228,32.783941667,-102.84643609999999
423,11,12,18,10,2,4,8,2,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,3,482667,0,2002,FM848,32.317322222,-95.21550833
337,11,13,9,55,6,2,2,1,2,2,70,1,1,2,1,0,0,0,1,1,0,0,0,1,4,482668,0,2002,US-81,33.529108333,-97.82668611
339,11,14,15,37,1,1,1,15,2,2,55,1,1,2,1,0,0,0,1,1,0,0,0,1,5,482669,1510,2002,I-45,30.265436111,-95.45683611
61,11,15,22,50,4,6,4,1,1,2,15,1,1,5,2,0,0,3,1,0,6,0,0,1,6,482670,0,2002,SOUTHPADREBEACH,,
157,11,16,23,40,5,2,2,2,2,2,60,1,1,1,1,20,3,0,1,0,0,0,0,1,7,482671,9997,2002,US-59,29.456377778,-95.98335833
169,11,16,0,10,2,4,8,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,1,7,482672,0,2002,FM651,33.294302778,-101.27951390000001
179,11,16,20,0,3,14,3,2,1,2,30,1,1,1,1,20,3,2,1,0,0,0,0,1,7,482673,5190,2002,SR-273,35.526127778,-100.9543083
201,11,16,21,20,10,11,1,1,3,4,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482674,3280,2002,I-10,29.784925,-95.72618056
467,11,16,12,0,4,3,3,2,5,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482675,0,2002,SR-64,32.515352778,-95.80160833
215,11,17,18,51,14,13,8,1,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,2,1,482676,5330,2002,SP600,26.074977778,-98.20483333
467,11,17,13,48,1,5,8,1,1,2,55,1,1,2,1,0,0,0,1,0,20,0,0,1,1,482677,0,2002,FM2965,32.683530556,-96.06088056
59,11,18,7,0,2,3,3,1,1,2,70,2,1,2,1,0,0,0,1,0,0,0,0,1,2,482678,0,2002,SR-36,32.191194444000004,-99.31623333
367,11,18,5,40,3,4,8,1,1,2,60,2,2,2,1,40,3,0,1,0,0,0,0,2,2,482679,0,2002,FM920,32.817952778,-97.85413056
353,11,19,8,10,1,6,4,6,1,2,60,1,1,5,1,79,3,0,1,0,0,0,0,1,3,482680,0,2002,129,32.449772222,-100.1487806
439,11,19,18,3,4,6,4,1,1,2,45,1,1,2,1,0,0,2,1,0,0,0,0,1,3,482681,0,2002,LONGHORNTRAIL,32.575041667,-97.38159444
491,11,19,14,51,2,13,2,2,2,2,65,1,1,2,1,20,3,0,1,0,0,0,0,1,3,482682,6780,2002,US-79,30.563172222,-97.38824167
99,11,20,20,45,2,13,2,5,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482683,0,2002,US-190,31.122325,-97.81684722
113,11,20,23,33,4,12,8,15,2,2,50,2,1,2,1,0,0,0,1,0,0,0,0,1,4,482684,3420,2002,SP482,32.836075,-96.97644167
181,11,20,5,18,1,13,8,1,2,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482685,1830,2002,SP503,33.7212,-96.556375
407,11,20,21,18,2,3,3,2,1,2,65,1,1,2,1,20,3,0,1,0,0,0,0,1,4,482686,0,2002,SR-150,30.524113889000002,-95.338
441,11,21,9,50,2,3,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482687,0,2002,US-277,32.2559,-99.98226944
441,11,21,8,5,4,11,1,1,3,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,5,482688,30,2002,I-20,32.481525,-99.70611944
469,11,21,11,57,3,2,2,7,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,5,482689,0,2002,US-59,28.756986111,-96.99316389
145,11,22,18,45,1,3,3,1,1,2,55,1,1,2,1,0,0,0,1,1,0,0,0,1,6,482690,0,2002,SR-7,31.289102778,-97.21573611
201,11,22,1,44,3,11,1,1,3,5,65,1,1,1,1,0,0,0,1,0,0,0,0,1,6,482691,0,2002,I-10,29.770447221999998,-95.17851111
201,11,22,20,0,1,13,8,1,3,2,50,1,1,1,1,0,0,0,1,0,0,0,0,1,6,482692,0,2002,FM1960,30.021566667,-95.427
265,11,22,18,21,2,13,3,2,5,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482693,3670,2002,SR-16,30.065355556,-99.11888056
469,11,22,22,32,7,2,2,1,2,2,65,1,1,2,1,0,0,0,1,1,0,0,0,3,6,482694,0,2002,US-59,28.896002778000003,-96.81386111
497,11,22,17,0,2,2,2,2,2,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,6,482695,1780,2002,US-81,33.239030555999996,-97.59941944
25,11,23,6,25,2,3,2,7,2,2,65,1,1,2,1,21,3,0,1,0,0,0,0,1,7,482696,0,2002,US-181,28.272713889000002,-97.69123056
113,11,23,12,35,8,13,3,2,2,3,50,1,1,2,1,20,3,0,1,0,0,0,0,1,7,482697,2800,2002,SR-180,32.74945,-96.94013333
447,11,23,17,15,2,2,3,1,1,2,70,1,3,2,1,0,0,0,1,0,0,0,0,1,7,482698,0,2002,SR-79,33.226219444,-99.10411667
29,11,24,4,20,2,12,2,1,2,3,45,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482699,6090,2002,US-281,29.559872222,-98.48436111
201,11,24,2,59,3,6,4,1,2,2,40,1,1,1,1,0,0,0,1,0,0,0,0,1,1,482700,0,2002,SPEARSRD,29.965075,-95.45043889
201,11,24,3,14,1,12,8,1,2,2,40,1,1,1,1,0,0,0,1,1,0,0,0,1,1,482701,480,2002,LOOP330,29.769888889,-95.01338056
339,11,24,16,10,3,6,4,2,1,2,50,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482702,0,2002,NICHOLSSAWMILL,30.113747221999997,-95.78013889
113,11,25,0,30,3,12,2,1,9,9,60,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482703,4530,2002,US-80,32.792252778000005,-96.65147778
203,11,25,0,30,2,6,4,1,1,2,40,2,1,2,1,0,0,0,1,0,0,0,0,1,2,482704,0,2002,PETERBONNERRD,32.539808333,-94.61733611
29,11,26,4,0,2,11,1,1,2,2,65,1,1,2,2,0,0,0,2,0,0,0,0,1,3,482705,6090,2002,I-37,29.312375,-98.40436944
91,11,26,13,27,2,11,1,1,2,3,70,1,1,2,1,0,0,0,1,0,0,0,0,2,3,482706,4870,2002,I-35,29.740986110999998,-98.06520556
229,11,27,0,24,2,1,1,1,2,2,65,1,1,1,1,0,0,0,1,0,0,0,0,1,4,482707,0,2002,I-10,31.189736111,-105.42273610000001
29,11,28,2,20,1,16,5,1,2,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482708,6090,2002,HUNTLN,29.46945,-98.6831
113,11,28,4,50,1,11,1,1,3,5,60,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482709,1730,2002,I-35,32.888000000000005,-96.89796389
141,11,28,2,30,4,14,8,1,1,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482710,2190,2002,FM258,31.685294444,-106.32101940000001
457,11,28,1,25,2,3,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482711,9997,2002,US-190,30.8496,-94.23433611
499,11,28,9,55,2,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482712,0,2002,FM2869,32.709961111,-95.20422222
59,11,29,12,55,5,1,1,1,2,2,70,1,1,1,2,0,0,0,1,0,0,0,0,1,6,482713,1400,2002,I-20,32.416372222,-99.51407222
113,11,29,18,30,2,16,5,1,5,2,40,1,1,1,1,0,0,0,1,0,0,0,0,1,6,482714,1730,2002,RESTLAND,32.923136111,-96.74076111
79,11,30,0,30,1,4,8,1,1,2,65,1,1,1,2,0,0,0,1,0,0,0,0,1,7,482715,0,2002,FM1780,33.686483333000005,-102.61
339,11,30,18,30,2,4,8,2,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,7,482716,0,2002,FM1097,30.434052778,-95.66240278
15,12,2,16,2,1,4,3,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482717,0,2002,SR-159,29.968844444000002,-96.47174444
109,12,2,4,50,4,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482718,0,2002,I-10,31.045444444,-104.70617779999999
113,12,2,22,40,2,11,1,5,3,4,65,1,1,1,1,0,0,0,1,0,0,0,0,1,2,482719,1730,2002,I-20,32.670902778,-96.97554167
217,12,2,2,17,3,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482720,0,2002,I-35,32.110916667,-97.11310556
335,12,2,19,30,2,4,8,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,2,482721,0,2002,FM670,32.3619,-101.01613329999999
439,12,2,18,3,6,4,8,2,1,2,60,1,1,2,1,20,3,0,1,0,0,0,0,1,2,482722,0,2002,FM730,32.979427778,-97.54351111
439,12,2,17,58,2,12,2,1,2,2,65,1,1,1,1,0,0,0,1,0,0,0,0,1,2,482723,260,2002,US-287,32.637211111,-97.17927778
39,12,3,16,8,2,13,3,1,1,2,35,1,1,1,2,0,0,0,2,0,0,0,0,1,3,482724,3800,2002,SR-332,29.047627778000003,-95.45746944
105,12,3,17,41,1,1,1,1,2,2,75,2,1,2,2,0,0,0,2,0,0,0,0,1,3,482725,0,2002,I-10,30.725533333,-101.535
145,12,3,11,20,4,4,3,1,1,2,70,1,1,2,2,0,0,0,1,0,14,0,0,1,3,482726,0,2002,SR-53,31.066227778000002,-97.04300278
181,12,3,21,15,2,2,2,1,1,2,65,1,1,2,2,0,0,0,2,0,0,0,0,1,3,482727,0,2002,US-82,33.635152778,-96.53668333
201,12,3,6,25,5,13,8,1,2,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482728,0,2002,FM1960,29.998794444,-95.19287778
201,12,3,23,5,2,11,1,1,3,5,60,1,1,2,2,0,0,0,2,0,0,0,0,1,3,482729,3280,2002,I-45,29.788344444,-95.37157222
355,12,3,17,14,2,16,5,1,5,4,35,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482730,1550,2002,KOSTORYZ,27.723411111,-97.41624722
439,12,3,10,30,1,11,1,15,2,3,60,1,1,2,2,0,0,0,2,0,0,0,0,1,3,482731,2450,2002,I-20,32.668930556,-97.23884722
499,12,3,18,32,4,4,3,2,1,2,65,1,1,2,2,20,3,0,2,0,0,0,0,2,3,482732,0,2002,SR-154,32.795261111,-95.34176111
