ST_CASE,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROAD_FNC,ROUTE,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,TYP_INT,WEATHER1,WEATHER2,WEATHER,CF1,CF2,CF3,FATALS
480695,1,245,5430,9,2,2014,1,17,24,13,2,US-69 MEMORIAL BLVD,,29.91765556,-93.9528,1,10,0,10,0,0,0,1
480696,3,245,5430,25,2,2014,3,22,25,12,2,US-69,,29.94355278,-93.9904,1,2,0,2,0,0,0,1
480697,4,215,4197,5,3,2014,4,3,34,16,5,MAYBERRY AVE,,26.31391944,-98.3011,1,1,0,1,0,0,0,1
480698,1,485,7490,11,3,2014,3,5,16,11,1,I-44/US-277 CENTRAL FWY,,33.92665833,-98.5139,1,1,0,1,15,23,0,1
480699,1,439,2450,15,3,2014,7,21,54,16,5,BERKE RD,,32.68345278,-97.3108,1,1,0,1,0,0,0,1
480700,1,439,2850,19,3,2014,4,4,0,16,5,AIRFIELD DR,,32.90656111,-97.0678,1,1,0,1,0,0,0,1
480701,5,475,0,20,3,2014,5,17,0,1,1,I-20,,31.52871667,-103.12899999999999,1,1,0,1,0,0,0,3
480702,2,201,3280,22,3,2014,7,0,57,16,5,MACGREGOR WAY,,29.71053333,-95.3609,1,1,0,1,0,0,0,1
480703,6,475,0,22,3,2014,7,16,8,4,8,FM1219,FM1776,31.42478889,-102.944,2,10,0,10,0,0,0,4
480704,1,113,4530,24,3,2014,2,4,31,11,1,I-635 LBJ FWY,,32.79660278,-96.626,1,1,0,1,0,0,0,1
480705,1,47,0,25,3,2014,3,6,0,2,2,US-281,,27.17196944,-98.1489,1,10,0,10,0,0,0,2
480706,1,139,0,26,3,2014,4,13,40,6,4,CR-WEST RD,,32.30271389,-96.8119,1,2,0,2,0,0,0,1
480707,3,355,0,26,3,2014,4,1,30,13,3,SR-44,,27.78344167,-97.5546,1,10,0,10,0,0,0,1
480708,1,141,2190,28,3,2014,6,20,20,14,8,FM659 ZARAGOZA RD,,31.71551111,-106.30799999999999,1,1,0,1,0,0,0,1
480709,1,215,0,28,3,2014,6,20,29,14,8,FM1426,,26.25406389,-98.1445,1,1,0,1,0,0,0,1
480710,1,479,0,28,3,2014,6,6,40,1,1,I-35,,28.02669722,-99.359,1,1,0,1,0,0,0,1
480711,1,61,0,30,3,2014,1,2,30,5,8,FM 1577,,26.05464167,-97.6234,1,1,0,1,0,0,0,1
480712,1,141,9997,30,3,2014,1,7,4,14,8,FM 258 SOCORRO RD,,31.61129444,-106.281,1,1,0,1,0,0,0,1
480713,3,237,0,30,3,2014,1,15,38,3,2,US-281,SR-199,33.13636944,-98.079,3,1,0,1,0,0,0,1
480714,2,309,2637,30,3,2014,1,20,55,4,8,FM 933,,31.69375278,-97.2039,1,1,0,1,0,0,0,1
480715,3,5,0,1,4,2014,3,2,15,13,2,US-59,,31.13323333,-94.81,1,1,0,1,0,0,0,1
480716,3,95,0,1,4,2014,3,17,45,2,2,US-87,,31.23629167,-99.7444,1,10,0,10,0,0,0,1
480717,3,201,3280,1,4,2014,3,16,30,16,5,GREENS RD,,29.95113056,-95.3548,1,1,0,1,0,0,0,1
480718,2,225,0,1,4,2014,3,17,35,3,3,SR-21,,31.56226944,-95.18,1,1,0,1,0,0,0,1
480719,1,215,4650,1,4,2014,3,1,24,13,8,BU 83,LOS EBANOS RD,26.21601389,-98.34200000000001,2,1,0,1,0,0,0,1
480720,2,375,0,1,4,2014,3,11,21,4,8,RM 1061,,35.48586667,-102.14200000000001,1,1,0,1,0,0,0,1
480721,2,429,0,1,4,2014,3,4,20,3,2,US-183,CR-157,32.541125,-98.8864,3,1,0,1,0,0,0,1
480722,1,29,6090,2,4,2014,4,10,48,16,5,GUERNSEY DR,,29.57766667,-98.3882,1,10,0,10,0,0,0,1
480724,1,201,2560,2,4,2014,4,20,5,16,5,MAIN ST,,29.74705,-95.2403,1,10,0,10,0,0,0,1
480725,3,229,0,2,4,2014,4,12,45,2,2,US-62,,31.74049167,-105.119,1,1,0,1,0,0,0,1
480726,1,251,0,2,4,2014,4,20,45,15,8,FM917/2738,,32.49001389,-97.1985,1,1,0,1,0,0,0,1
480727,1,333,0,2,4,2014,4,2,50,4,8,FM574,,31.45390833,-98.6258,1,1,0,1,0,0,0,1
480728,2,375,150,2,4,2014,4,11,13,13,2,US-60/287 BUCHANAN ST,,35.21739444,-101.83,1,1,0,1,0,0,0,1
480729,2,391,0,2,4,2014,4,4,0,4,8,FM2678,,28.27471944,-97.2536,1,10,0,10,0,0,0,1
480730,22,427,0,2,4,2014,4,2,0,6,4,CR-ARROWHEAD RD,,26.5648,-98.5238,1,10,0,10,0,0,0,1
480731,1,453,330,2,4,2014,4,7,0,13,8,SL 343 LAMAR BLVD,,30.25347778,-97.7631,1,10,0,10,0,0,0,1
480732,1,477,0,2,4,2014,4,2,39,2,2,US-290,,30.13434444,-96.2479,1,1,0,1,0,0,0,1
480733,2,3,0,3,4,2014,5,6,40,4,8,FM 1788,,32.41414722,-102.431,1,1,0,1,0,0,0,1
480734,3,29,0,3,4,2014,5,15,10,1,7,I-35 S,SHEPHERD RD,29.25831667,-98.7198,2,10,0,10,0,0,0,1
480735,2,29,0,3,4,2014,5,12,55,4,8,SL 1604,,29.21791667,-98.4049,1,10,0,10,0,0,0,1
480736,1,29,6090,3,4,2014,5,18,20,11,1,I-10,,29.43739444,-98.5042,1,1,0,1,0,0,0,1
480737,3,29,6090,3,4,2014,5,9,1,12,2,US-281 AMERICAN LEGION MEM HWY,TPC PKWY,29.64876389,-98.4505,2,10,0,10,0,0,0,1
480738,4,37,6850,3,4,2014,5,17,13,16,5,COWHORN CREEK RD,,33.45931111,-94.0763,1,1,0,1,14,0,0,1
480739,1,201,0,3,4,2014,5,5,50,6,4,CR-SHELDON RD,,29.82646944,-95.1274,1,10,0,10,0,0,0,1
480740,2,15,0,4,4,2014,6,18,35,2,3,SR-36,,29.637025,-96.07799999999999,1,10,0,10,0,0,0,1
480741,1,71,0,4,4,2014,6,22,53,5,8,FM2936 SYKES RD,,29.73067222,-94.684,1,1,0,1,0,0,0,1
480742,2,265,3670,4,4,2014,6,9,5,13,3,SR-27 JUNCTION HWY,METHODIST EMCAMPMENT RD,30.06408889,-99.1747,3,1,0,1,0,0,0,1
480743,5,309,0,4,4,2014,6,23,42,12,7,SR-6,,31.56751111,-97.2847,1,1,0,1,0,0,0,1
480744,2,423,0,4,4,2014,6,23,50,2,3,SR-155,,32.20129722,-95.4264,1,1,0,1,18,0,0,1
480745,5,439,2450,4,4,2014,6,16,0,16,5,BEACH ST,PEPPERBUSH DR,32.87864167,-97.2896,3,1,0,1,0,0,0,1
480746,4,71,0,5,4,2014,7,3,0,1,1,I-10,,29.82356667,-94.8771,1,1,0,1,0,0,0,1
480747,3,355,0,5,4,2014,7,10,50,6,4,CR-44,,27.81846389,-97.6883,1,1,0,1,5,0,0,1
480748,2,439,1654,5,4,2014,7,3,47,16,5,HAMPTON RD,,32.55763611,-97.3575,1,1,0,1,0,0,0,1
480749,1,5,4160,6,4,2014,1,5,18,13,8,BU69J DENMAN AVE,,31.32383333,-94.709,1,1,0,1,0,0,0,1
480750,4,27,0,6,4,2014,1,20,39,3,3,SR-95,,31.01791667,-97.3361,1,1,0,1,0,0,0,1
480751,1,133,0,6,4,2014,1,5,22,4,8,FM2214,,32.361999999999995,-98.72399999999999,1,2,0,2,0,0,0,1
480752,1,187,0,6,4,2014,1,0,5,4,8,FM2438,,29.62254167,-97.8295,1,1,0,1,0,0,0,1
480753,1,201,0,6,4,2014,1,21,30,12,3,SR-249 MOUNT HOUSTON RD,,29.89765556,-95.4486,1,10,0,10,0,0,0,1
480754,4,391,0,4,4,2014,6,1,15,4,3,SR-239,,28.51852778,-97.0416,1,2,0,2,0,0,0,1
480755,2,201,3280,6,4,2014,1,6,0,11,1,I-610,,29.77687222,-95.2639,1,2,0,2,0,0,0,1
480756,2,201,3280,6,4,2014,1,22,35,16,5,BEECHNUT ST,COOK RD,29.68902222,-95.596,2,1,0,1,0,0,0,1
480757,1,401,0,6,4,2014,1,2,55,4,8,FM782,,32.32741111,-94.6082,1,2,0,2,0,0,0,1
480758,1,477,0,6,4,2014,1,1,15,2,2,US-290,,30.1389,-96.3534,1,10,0,10,0,0,0,1
480759,2,201,3280,7,4,2014,2,17,10,11,1,I-10 RAMP,,29.76834167,-95.3466,1,1,0,1,0,0,0,1
480760,1,335,0,7,4,2014,2,22,57,6,4,CR-309,,32.35790278,-100.90100000000001,1,1,0,1,0,0,0,1
480761,1,399,0,6,4,2014,1,23,5,4,8,FM2111,,31.84998333,-100.035,1,1,0,1,0,0,0,1
480762,1,459,0,7,4,2014,2,17,0,4,8,FM1649,,32.77064444,-94.7783,1,1,0,1,0,0,0,1
480763,2,113,1730,8,4,2014,3,20,38,16,5,KIEST BLVD,COOMBS CREEK DR,32.70581111,-96.881,2,1,0,1,0,0,0,1
480764,2,201,0,8,4,2014,3,0,30,13,2,US-290 NORTHWEST FWY,,29.94915278,-95.6682,1,1,0,1,0,0,0,1
480765,3,201,0,8,4,2014,3,20,37,12,3,SR-249 TOMBALL PKWY,,29.92567222,-95.5016,1,1,0,1,0,0,0,1
480766,2,435,0,8,4,2014,3,10,40,1,1,I-10,,30.62193333,-100.77799999999999,1,1,0,1,0,0,0,1
480767,2,439,2450,8,4,2014,3,17,0,11,1,I-30 WEST FWY,,32.73276389,-97.384,1,1,0,1,0,0,0,1
480768,1,453,330,8,4,2014,3,6,5,12,2,US-183 BASTROP HWY,VARGAS RD,30.2397,-97.6883,3,1,0,1,0,0,0,1
480769,3,29,0,9,4,2014,4,1,5,1,1,I-10,,29.48729167,-98.2251,1,1,0,1,0,0,0,1
480770,1,169,0,9,4,2014,4,15,16,2,2,US-84,,33.06035278,-101.21799999999999,1,1,0,1,0,0,0,1
480771,2,201,3280,9,4,2014,4,5,0,16,5,SAKOWITZ,FARMER ST,29.77503056,-95.3135,10,1,0,1,0,0,0,1
480772,1,201,3280,9,4,2014,4,15,32,13,8,FM-1093 WESTHEIMER RD,,29.73755,-95.5075,1,1,0,1,0,0,0,1
480773,5,283,0,9,4,2014,4,6,20,1,1,I-35,,28.49705556,-99.2217,1,1,0,1,0,0,0,4
480774,3,355,0,9,4,2014,4,1,22,2,3,SR-44,,27.79191944,-97.8488,1,1,0,1,0,0,0,1
480775,1,479,3899,6,2,2014,5,10,58,13,8,SL 20 BOB BULLOCK LOOP,,27.572,-99.4412,1,10,0,10,0,0,0,1
480776,3,63,0,4,4,2014,6,10,5,4,3,SR-11 QUITMAN ST,DH ABERNATHY BLVD,33.00532778,-94.9938,2,1,0,1,0,0,0,1
480777,1,369,0,9,4,2014,4,17,22,2,2,US-60,,34.54724722,-102.852,1,1,0,1,0,0,0,1
480778,1,441,30,9,4,2014,4,7,36,13,8,BI 20R 1ST ST,,32.45061944,-99.7604,1,1,0,1,0,0,0,1
480779,1,29,6090,10,4,2014,5,0,8,12,3,SR-151,,29.47683056,-98.6997,1,1,0,1,0,0,0,1
480780,3,39,0,10,4,2014,5,15,55,2,3,SR-288,,29.28338333,-95.4359,1,1,0,1,0,0,0,1
480781,2,185,0,10,4,2014,5,17,25,3,3,SR-90,,30.56956944,-95.9541,1,1,0,1,0,0,0,1
480782,1,297,0,10,4,2014,5,18,0,1,1,I-37 RAMP,,28.53223056,-98.1874,1,1,0,1,0,0,0,1
480783,1,381,1160,10,4,2014,5,8,20,13,2,US-87/23RD STREET,2ND AVENUE,34.98195556,-101.919,2,1,0,1,0,0,0,1
480784,2,59,0,11,4,2014,6,14,8,3,3,SR-36,,32.18264722,-99.2995,1,1,0,1,0,0,0,1
480785,1,97,2550,11,4,2014,6,16,58,1,1,I-35,,33.69946111,-97.1624,1,1,0,1,0,0,0,1
480786,1,201,3280,11,4,2014,6,11,45,16,5,LORRAINE ST,ELYSIAN ST,29.77835833,-95.3506,2,1,0,1,0,0,0,1
480787,1,439,2450,11,4,2014,6,2,10,13,8,BU-287P/RIVERSIDE DR,POWELL AVE,32.71903611,-97.3043,2,1,0,1,0,0,0,1
480788,1,439,2450,11,4,2014,6,20,43,16,5,TEIRNEY RD,,32.73624722,-97.2451,1,1,0,1,0,0,0,1
480789,6,21,0,12,4,2014,7,16,33,2,3,SR-71/95,CR-COTTLE TOWN RD,30.06596944,-97.2157,3,10,0,10,0,0,0,1
480790,1,35,0,12,4,2014,7,14,10,4,8,FM 7650,,31.72451111,-97.6976,1,10,0,10,0,0,0,1
480791,1,39,0,12,4,2014,7,21,26,6,4,CR-48S,,29.27442778,-95.4316,1,1,0,1,0,0,0,1
480792,4,139,0,12,4,2014,7,21,29,11,1,I-45,,32.29273056,-96.5582,1,1,0,1,0,0,0,1
480793,1,157,0,12,4,2014,7,4,24,15,8,FM 1093 ALIEF CLODENE RD,,29.70556667,-95.7146,1,1,0,1,0,0,0,1
480794,1,201,3280,12,4,2014,7,21,0,16,5,OREM DR,,29.62587778,-95.3078,1,10,0,10,0,0,0,1
480795,1,201,0,12,4,2014,7,23,47,11,7,I-45 NORTH FWY,,30.08158333,-95.4366,1,10,0,10,0,0,0,1
480796,10,201,3280,12,4,2014,7,13,19,11,1,I-45 GULF FWY SR,EDGEBROOK,29.64114444,-95.2429,2,1,0,1,0,0,0,2
480797,1,201,3280,12,4,2014,7,22,46,12,3,SR-288 SOUTH FWY,,29.70074722,-95.3754,1,1,0,1,0,0,0,1
480798,4,217,0,12,4,2014,7,23,40,3,3,SR-22 JEFFERSON AVE,,31.95716667,-97.3063,1,1,0,1,0,0,0,1
480799,2,231,0,12,4,2014,7,22,50,2,2,US-380,,33.14958333,-96.2564,1,1,0,1,0,0,0,1
480800,3,241,0,12,4,2014,7,14,2,3,3,SR-63,,30.94911111,-94.1015,1,1,0,1,0,0,0,1
480801,1,441,30,12,4,2014,7,16,57,16,5,MOCKINGBIRD ST,14TH ST,32.46535556,-99.7578,2,1,0,1,0,0,0,1
480802,4,29,6090,13,4,2014,1,2,46,16,5,36TH ST,OLD US-90W,29.42684444,-98.5725,2,1,0,1,0,0,0,1
480803,1,63,0,13,4,2014,1,20,40,4,8,SL179,,33.01050556,-94.9813,1,10,0,10,0,0,0,1
480804,3,143,0,13,4,2014,1,12,55,2,2,US-67,,32.15813333,-97.9052,1,2,0,2,0,0,0,2
480805,3,201,0,13,4,2014,1,3,0,12,7,SAM HOUSTON PKWY,,29.93825833,-95.4376,1,10,0,10,0,0,0,1
480806,8,277,0,13,4,2014,1,0,47,4,8,FM906,,33.85617778,-95.5682,1,1,0,1,0,0,0,3
480807,1,329,4560,13,4,2014,1,13,32,13,8,BS349C RANKIN HWY,,31.97574167,-102.075,1,1,0,1,0,0,0,1
480808,5,381,150,13,4,2014,1,4,5,11,1,I-27,,35.17538889,-101.855,1,1,0,1,0,0,0,1
480809,1,29,6090,14,4,2014,2,17,19,16,5,JUDSON RD,INDEPENDENCE AVE,29.56117222,-98.3612,2,1,0,1,0,0,0,1
480810,2,201,3280,15,3,2014,7,2,29,16,5,AIRPORT BLVD,SANDPIPER DR,29.64422778,-95.5031,2,1,0,1,0,0,0,1
480811,1,113,31,29,3,2014,7,1,18,16,5,WESTGROVE DR,,32.97722778,-96.8387,1,1,0,1,0,0,0,1
480812,1,329,0,8,4,2014,3,6,40,6,4,CR-60,,32.06656944,-101.98899999999999,1,1,0,1,0,0,0,1
480813,1,127,0,9,4,2014,4,12,15,5,8,FM 186,FM 3252,28.40467222,-99.9661,1,1,0,1,0,0,0,1
480814,3,113,1730,14,4,2014,2,20,16,13,2,US-175,,32.75076944,-96.7624,1,1,0,1,0,0,0,1
480815,1,215,4197,14,4,2014,2,12,43,13,8,SP 115,HOUSTON AVE,26.19815833,-98.2465,3,1,0,1,14,15,0,1
480816,1,217,0,14,4,2014,2,9,0,4,8,FM 309,,32.063525,-97.2403,1,1,0,1,0,0,0,1
480817,1,229,0,14,4,2014,2,22,3,2,2,US-62/180,,31.78529167,-105.505,1,1,0,1,0,0,0,1
480818,4,313,0,14,4,2014,2,16,5,3,3,SR-90,,30.91877778,-95.9062,1,1,0,1,0,0,0,1
480819,3,375,0,14,4,2014,2,14,45,3,3,SR-136,,35.50803889,-101.64200000000001,1,10,0,10,0,0,0,1
480820,1,389,0,14,4,2014,2,11,35,2,2,US-285,,31.47591667,-103.521,1,1,0,1,0,0,0,1
480821,1,423,0,14,4,2014,2,13,55,6,4,CR-2177 MIXON RD,,32.14436111,-95.2015,1,10,0,10,0,0,0,1
480822,1,23,0,15,4,2014,3,22,22,3,2,US-183,,33.74327222,-99.1444,1,1,0,1,0,0,0,1
480823,5,113,1730,15,4,2014,3,8,15,16,5,MONTICELLO AVE,HOMER ST,32.82643056,-96.7823,2,1,0,1,20,0,0,1
480824,2,151,0,15,4,2014,3,7,30,3,2,US-180,,32.73338889,-100.59299999999999,1,1,0,1,0,0,0,1
480825,1,367,0,15,4,2014,3,9,20,4,8,FM3325,,32.79658889,-97.5976,1,1,0,1,0,0,0,1
480826,2,389,0,15,4,2014,3,1,0,2,2,US-285,,31.15098056,-103.28,1,1,0,1,0,0,0,2
480827,2,113,1730,16,4,2014,4,1,27,13,2,US-175 SM WRIGHT FWY,,32.76709444,-96.7771,1,1,0,1,0,0,0,1
480828,1,113,1730,16,4,2014,4,5,25,13,8,SL12 LEDBETTER DR,,32.68377778,-96.8102,1,1,0,1,0,0,0,1
480829,3,201,3280,16,4,2014,4,0,15,11,1,I-45 NORTH FWY,,29.951999999999998,-95.4177,1,1,0,1,0,0,0,1
480830,3,387,0,16,4,2014,4,20,41,2,2,US-82,,33.56853333,-94.8143,1,1,0,1,0,0,0,1
480831,2,503,0,16,4,2014,4,7,14,3,3,SR-67,,33.03005278,-98.6369,1,1,0,1,0,0,0,1
480832,3,85,2520,17,4,2014,5,12,51,13,2,US-380 UNIVERSITY DR,SH-289 PRESTON RD,33.21881111,-96.802,2,10,0,10,0,0,0,1
480833,6,113,1730,17,4,2014,5,22,47,11,1,I-35E R L THORNTON FWY,,32.75723333,-96.8099,1,2,0,2,0,0,0,1
480834,2,113,2590,17,4,2014,5,23,48,16,5,JUPITER RD,KINGSLEY RD,32.87889722,-96.6831,2,2,0,2,0,0,0,1
480835,2,139,4570,17,4,2014,5,14,11,13,2,US-287,,32.489275,-97.031,1,1,0,1,0,0,0,1
480836,1,209,0,17,4,2014,5,21,45,4,8,RM12,,30.09790556,-98.0963,1,10,0,10,0,0,0,1
480837,2,215,2110,17,4,2014,5,4,29,11,7,I-69C/US-281,,26.256775,-98.1685,1,1,0,1,0,0,0,1
480838,6,217,0,17,4,2014,5,18,10,2,3,SR-31,,31.81605,-96.8352,1,1,0,1,0,0,0,2
480839,1,329,4560,17,4,2014,5,16,27,11,1,I-20,,31.97008611,-102.083,1,1,0,1,0,0,0,1
480840,7,355,0,17,4,2014,5,11,46,2,3,SR-44,FM3386,27.78407222,-97.5721,2,2,0,2,0,0,0,1
480841,1,367,0,17,4,2014,5,23,38,6,4,CR-DENNIS RD,,32.70643056,-97.8749,1,2,0,2,0,0,0,1
480842,4,21,0,18,4,2014,6,1,38,6,4,CR-297 JEDDO RD,,29.90885,-97.2907,1,10,0,10,0,0,0,1
480843,2,113,1730,18,4,2014,6,22,48,12,7,US-75,RIDGEDALE AVE,32.82545,-96.7839,3,1,0,1,0,0,0,1
480844,1,167,3920,18,4,2014,6,22,41,14,8,FM 270 EGRET BAY BLVD,,29.53446111,-95.0955,1,1,0,1,0,0,0,1
480845,3,201,0,18,4,2014,6,16,55,6,4,CR-FURAY RD,CAYEY DR,29.88538056,-95.2768,3,1,0,1,0,0,0,1
480846,3,201,0,18,4,2014,6,16,50,6,4,CR-HUFFMEISTER RD,WHISPERING VALLEY DR,29.96249167,-95.6317,3,1,0,1,0,0,0,1
480847,8,201,0,18,4,2014,6,14,10,13,2,US-90 RAMP,,29.82259722,-95.1993,1,1,0,1,0,0,0,1
480848,2,237,0,18,4,2014,6,14,20,2,3,SR-199,FM 2210,33.06403611,-97.9393,2,1,0,1,0,0,0,1
480849,4,339,0,18,4,2014,6,21,32,6,4,CR-DOBBIN HUFFSMITH RD,,30.18911667,-95.6356,1,10,0,10,0,0,0,1
480850,7,439,2450,18,4,2014,6,13,38,11,1,I-820,,32.72273056,-97.2251,1,1,0,1,0,0,0,2
480851,3,113,387,19,4,2014,7,15,37,16,5,BELTLINE RD,,32.73602778,-96.6015,1,1,0,1,0,0,0,1
480852,1,201,0,19,4,2014,7,6,55,13,2,US-90/BEAUMONT HWY,,29.89951111,-95.0547,1,1,0,1,0,0,0,1
480853,7,201,5230,19,4,2014,7,1,29,13,3,SR-NASA PKWY/NASA RD 1,,29.56663889,-95.0608,1,1,0,1,0,0,0,5
480854,3,229,0,19,4,2014,7,2,30,1,1,I-10,,31.23654444,-105.786,1,10,0,10,0,0,0,1
480855,1,233,0,19,4,2014,7,15,36,4,8,FM 280,,35.66146944,-101.277,1,1,0,1,0,0,0,1
480856,2,259,0,19,4,2014,7,12,49,3,2,US-87,,30.01471111,-98.9057,1,1,0,1,0,0,0,1
480857,4,289,0,19,4,2014,7,11,20,2,2,US-79,,31.4007,-96.1151,1,1,0,1,0,0,0,1
480858,1,303,0,19,4,2014,7,8,16,6,4,CR-1200/CR-ZEELAND AVE,,33.53641944,-102.044,1,1,0,1,0,0,0,1
480859,1,303,0,19,4,2014,7,9,0,4,8,FM 179/CLOVIS RD,,33.67688889,-102.01,1,1,0,1,0,0,0,1
480860,1,339,0,19,4,2014,7,1,53,6,4,CR-LAKE VIEW DR,,30.38621944,-95.6421,1,1,0,1,20,0,0,1
480861,5,419,0,19,4,2014,7,14,0,3,3,SR-7,,31.76280278,-94.2073,1,1,0,1,0,0,0,1
480862,5,439,260,19,4,2014,7,2,46,13,8,FM 157,,32.72053611,-97.1147,1,1,0,1,0,0,0,1
480863,4,453,330,19,4,2014,7,3,25,12,7,US-290,SPRINGDALE RD,30.32904167,-97.6547,2,1,0,1,0,0,0,1
480864,7,477,0,19,4,2014,7,15,20,2,2,US-290,FM 1948,30.18948889,-96.5498,2,1,0,1,0,0,0,1
480865,1,39,4306,20,4,2014,1,18,10,16,5,MASTERS RD,,29.445325,-95.3636,1,1,0,1,0,0,0,1
480866,3,185,4830,20,4,2014,1,1,10,3,8,FM 379,,30.372625,-96.0914,1,1,0,1,0,0,0,1
480867,5,199,0,20,4,2014,1,8,50,3,8,FM 418,,30.36914167,-94.2073,1,1,0,1,0,0,0,1
480868,2,201,5230,20,4,2014,1,2,12,16,5,RED BLUFF RD,UNDERWOOD RD,29.61679444,-95.088,2,1,0,1,0,0,0,1
480869,3,217,0,20,4,2014,1,21,30,1,1,I-35E,,32.10035556,-97.0162,1,10,0,10,0,0,0,2
480870,8,265,0,20,4,2014,1,13,58,3,3,SR-27,,29.94125278,-98.9784,1,2,0,2,0,0,0,1
480871,2,347,0,20,4,2014,1,6,40,2,2,US-59,,31.4618,-94.7264,1,1,0,1,0,0,0,2
480872,2,361,0,20,4,2014,1,13,50,4,8,FM 1442,,30.10409722,-93.9041,1,1,0,1,0,0,0,1
480873,3,439,2450,20,4,2014,1,2,26,11,1,I-35,,32.75856667,-97.3186,1,1,0,1,0,0,0,1
480874,1,439,2450,20,4,2014,1,20,47,12,3,SR-360,,32.82465556,-97.0613,1,2,0,2,0,0,0,1
480875,6,479,3899,20,4,2014,1,17,1,13,2,US-83,,27.45863611,-99.4772,1,10,0,10,20,0,0,1
480876,1,55,0,21,4,2014,2,5,50,1,1,I-10,,29.65379444,-97.5685,1,1,0,1,0,0,0,1
480877,1,65,0,21,4,2014,2,20,51,1,1,I-40,,35.20751667,-101.199,1,1,0,1,0,0,0,1
480878,3,121,3192,21,4,2014,2,20,29,14,8,FM 407 JUSTIN RD,FM 2499 VILLAGE PARKWAY,33.07198333,-97.0835,2,1,0,1,0,0,0,1
480879,1,201,3280,21,4,2014,2,14,31,12,8,SL 8 RAMP,,29.82693333,-95.5635,1,1,0,1,0,0,0,1
480880,1,113,3420,22,4,2014,3,10,46,16,5,WALNUT HILL LN,,32.87030556,-96.9708,1,1,0,1,0,0,0,1
480881,2,201,0,22,4,2014,3,14,11,13,8,BU90U BEAUMONT HWY,PINELAND RD,29.84824444,-95.1739,2,1,0,1,0,0,0,1
480882,3,245,0,22,4,2014,3,5,41,14,8,SP93 PORT ARTHUR RD,,29.95453333,-94.0422,1,1,0,1,0,0,0,1
480883,1,313,0,22,4,2014,3,16,33,1,1,I-45,,31.07009167,-95.9534,1,1,0,1,0,0,0,1
480884,8,307,0,22,4,2014,3,16,48,3,2,US-377,,31.29856389,-99.23700000000001,1,1,0,1,0,0,0,3
480885,4,439,2450,22,4,2014,3,23,24,16,5,MEACHAM BLVD,,32.82448611,-97.3197,1,10,0,10,0,0,0,1
480886,2,85,5390,23,4,2014,4,1,8,16,5,LEGACY DR,HEDGCOXE RD,33.07681667,-96.8077,3,1,0,1,0,0,0,1
480887,1,375,150,23,4,2014,4,6,53,14,8,SL 395 10TH ST,,35.20304444,-101.834,1,1,0,1,0,0,0,1
480888,4,471,0,23,4,2014,4,5,34,1,1,I-45/US190,,30.796875,-95.6806,1,1,0,1,0,0,0,1
480889,1,61,940,24,4,2014,5,20,40,14,8,FM313 MINNESOTA AVE,,25.92415556,-97.4317,1,1,0,1,0,0,0,1
480890,5,167,0,24,4,2014,5,12,7,11,1,I-45 GULF FWY,,29.32101111,-94.921,1,10,0,10,0,0,0,1
480891,2,225,0,25,4,2014,6,19,15,3,8,BU 287/MARKET ST,,31.51083889,-95.4796,1,1,0,1,0,0,0,1
480892,2,499,0,25,4,2014,6,22,45,4,8,FM 14/BEAULAH ST,,32.57808056,-95.1997,1,1,0,1,0,0,0,1
480893,3,29,6090,26,4,2014,7,16,47,16,5,UHR LN,THOUSAND OAKS DR,29.55218889,-98.4098,2,1,0,1,0,0,0,1
480894,4,187,4870,26,4,2014,7,1,37,16,5,WALNUT AVE,,29.661625,-98.1142,1,1,0,1,0,0,0,1
480895,2,439,2450,26,4,2014,7,23,7,16,5,BOWMAN ROBERTS RD,,32.83906111,-97.4176,1,10,0,10,0,0,0,1
480896,1,453,330,26,4,2014,7,6,47,12,7,LOOP 1/MOPAC EXPY,,30.26831111,-97.7787,1,10,0,10,0,0,0,1
480897,1,215,5330,27,4,2014,1,23,2,13,2,US-281/CAGE BLVD,,26.15781667,-98.1902,1,1,0,1,0,0,0,1
480898,7,249,0,27,4,2014,1,0,22,2,2,US-281,,27.9577,-98.0921,1,10,0,10,0,0,0,1
480899,1,441,30,27,4,2014,1,22,0,14,2,US-84/BU20/1ST,,32.45475,-99.8191,1,1,0,1,13,0,0,1
480900,1,439,1654,28,4,2014,2,20,44,13,8,FM 1187,,32.56530556,-97.3578,1,1,0,1,0,0,0,1
480901,2,29,0,30,4,2014,4,17,43,14,8,FM 471 CULEBRA RD,STILLWATER PKWY,29.50843333,-98.7419,3,1,0,1,0,0,0,1
480902,1,323,2030,29,1,2014,4,20,40,5,8,FM 2030 EL INDIO HWY,,28.65117778,-100.426,1,1,0,1,0,0,0,1
480903,1,355,1550,29,3,2014,7,2,14,12,2,US-181/SR-35,,27.8376,-97.3788,1,1,0,1,0,0,0,1
480904,3,29,6090,6,4,2014,1,1,51,16,5,HARDING BLVD,,29.35170556,-98.4875,1,1,0,1,0,0,0,1
480905,1,201,3280,10,4,2014,5,11,45,16,5,MARKET ST,,29.769625,-95.1885,1,1,0,1,0,0,0,1
480906,1,141,2190,12,4,2014,7,12,8,11,1,I-10 RAMP,,31.77850278,-106.44200000000001,1,1,0,1,0,0,0,1
