COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,ROAD_FNC,ROUTE,REL_JUNC,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,WEATHER1,WEATHER2,C_M_ZONE,CF1,CF2,CF3,FATALS,DAY_WEEK,ST_CASE,CITY,YEAR,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,WEATHER
503,11,15,0,15,3,5,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,2,7,482554,0,2008,FM 3329,99999999999999999999,33.29019444,-98.76486944,1
201,11,16,5,15,3,12,2,1,2,5,60,1,2,1,1,0,0,2,1,0,0,0,0,0,1,1,482555,0,2008,US-59,99999999999999999999,29.87161389,-95.32945556,1
211,11,16,13,45,1,6,4,1,1,2,35,1,1,4,1,0,0,0,1,0,0,0,0,0,1,1,482556,0,2008,Z,99999999999999999999,35.69218611,-100.425,1
245,11,16,15,35,2,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482557,0,2008,I-10,99999999999999999999,29.94799167,-94.24851111,1
439,11,16,17,42,2,16,5,1,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,482558,2450,2008,BRADFORD,99999999999999999999,32.75515278,-97.21883333,1
441,11,16,17,15,1,16,5,1,5,4,45,2,2,2,1,0,0,0,1,0,0,0,0,0,1,1,482559,30,2008,SOUTHWEST,99999999999999999999,32.40636389,-99.78805,1
209,11,17,0,33,4,3,3,3,1,2,65,1,1,2,1,20,3,0,1,0,0,0,0,0,1,2,482561,0,2008,SR-21,FM 1966,29.92268056,-97.83606389,1
381,11,17,8,55,6,4,8,2,1,2,60,1,1,2,1,20,3,0,1,0,0,0,0,0,2,2,482562,0,2008,FM 1541,FM 1151,35.09134722,-101.84828329999999,1
37,11,18,16,15,4,14,2,2,1,2,45,1,1,2,1,20,3,0,1,0,0,0,0,0,1,3,482563,4831,2008,US-82,PECAN,33.442775,-94.12274722,1
183,11,18,17,25,4,3,3,1,1,4,70,1,1,1,1,0,0,0,1,0,0,0,0,0,1,3,482564,0,2008,SR-149,99999999999999999999,32.40027222,-94.68930833,1
381,11,18,2,0,5,2,2,1,2,4,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,482565,0,2008,US-60,99999999999999999999,34.88944167,-102.243325,1
405,11,18,12,33,1,4,8,1,1,2,55,2,2,2,1,0,0,0,1,0,0,0,0,0,1,3,482566,0,2008,FM1751,99999999999999999999,31.22158611,-94.07079167,1
423,11,18,20,47,2,13,8,1,2,4,50,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,482567,0,2008,LP323,99999999999999999999,32.39025278,-95.2894,1
17,11,19,8,35,3,4,8,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,482568,0,2008,FM1760,99999999999999999999,34.24418056,-102.8818083,1
21,11,19,15,42,5,3,3,2,2,4,65,1,1,2,1,21,3,0,1,0,0,0,0,0,1,4,482569,0,2008,SR-21,FM20,30.11108056,-97.37303889,1
201,11,19,21,54,2,6,4,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,482570,0,2008,HARDY,99999999999999999999,29.98905833,-95.39419722,1
29,11,20,3,3,7,11,1,1,3,2,60,2,1,2,1,0,0,3,1,0,0,20,0,0,2,5,482571,6090,2008,I-35,99999999999999999999,29.34321944,-98.55213889,1
349,11,20,19,53,4,2,3,1,2,4,65,1,1,2,1,0,0,0,1,0,0,0,0,0,2,5,482572,0,2008,SR-31,99999999999999999999,32.14046111,-96.17777222,1
421,11,20,5,7,2,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,5,482573,0,2008,US-287,99999999999999999999,36.21283611,-102.0365083,1
41,11,21,17,46,1,12,3,11,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482574,1440,2008,SR-6,UNIVERSITY,30.64055556,-96.3103,1
73,11,21,14,25,2,13,2,2,5,4,55,1,1,2,1,20,3,0,1,0,0,0,0,0,1,6,482575,3470,2008,US-69,BOLTON,32.00772222,-95.27904722,1
181,11,21,18,30,6,2,2,3,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482576,0,2008,US-82,CRAFT,33.66544722,-96.45613056,1
349,11,21,16,15,4,2,3,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482577,0,2008,SR-31,99999999999999999999,32.00143333,-96.60750278,1
57,11,22,21,56,1,4,3,3,1,2,55,2,1,1,1,20,3,0,1,0,0,0,0,0,1,7,482578,0,2008,SR-238,SR-316,28.56658333,-96.63312222,1
75,11,22,11,9,3,3,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482579,0,2008,US-83,99999999999999999999,34.72750556,-100.188125,1
213,11,22,5,1,3,2,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482580,0,2008,SR-31,99999999999999999999,32.30427778,-95.56166667,1
439,11,22,21,54,3,13,3,1,2,2,45,2,2,2,1,0,0,0,1,0,0,0,0,0,1,7,482581,3347,2008,SR-10,99999999999999999999,32.80903333,-97.15649444,1
481,11,22,4,59,5,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482582,4128,2008,US-59,99999999999999999999,29.11437778,-96.41457778,1
29,11,23,19,57,2,3,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482583,0,2008,US-181,99999999999999999999,29.26644444,-98.30418333,1
29,11,23,20,17,5,13,2,2,2,2,40,1,1,2,1,3,3,0,1,0,0,0,0,0,1,1,482584,6090,2008,US-281,RAINBOW,29.49116944,-98.43916389,1
39,11,23,2,5,2,2,3,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,2,1,482585,3388,2008,SR-288,99999999999999999999,29.45263889,-95.4245,1
121,11,23,23,23,3,4,8,1,1,2,60,1,1,2,2,0,0,0,5,0,0,0,0,0,1,1,482586,0,2008,FM2164,99999999999999999999,33.32106111,-97.12506389,5
139,11,23,2,40,6,14,3,1,1,2,45,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,482587,2240,2008,SR-34,99999999999999999999,32.30614444,-96.62899999999999,1
201,11,23,19,58,4,6,4,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482588,0,2008,KALTENBRUN,99999999999999999999,29.92663056,-95.47865278,1
201,11,23,15,8,1,12,7,1,4,3,40,2,1,1,1,0,0,0,1,0,0,0,0,0,1,1,482589,3320,2008,US-59,99999999999999999999,30.02101944,-95.26155556,1
245,11,23,7,13,2,12,7,2,4,9,55,1,1,1,1,20,3,0,1,0,0,0,0,0,1,1,482590,490,2008,US-69,CHINN,30.15300833,-94.18052778,1
367,11,23,8,16,3,4,8,1,1,2,60,2,2,2,1,0,0,0,1,0,0,0,0,0,1,1,482591,0,2008,FM 920,99999999999999999999,32.89589444,-97.86601667,1
375,11,23,19,38,3,4,8,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482592,0,2008,RM 1061,99999999999999999999,35.46352778,-102.1127056,1
479,11,23,3,28,1,16,5,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482593,3899,2008,INTERNATIONAL,99999999999999999999,27.59129167,-99.47013889,1
143,11,24,15,4,3,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,482594,0,2008,US-377,99999999999999999999,32.33558056,-98.05858889,1
161,11,24,4,50,3,3,3,1,1,2,65,1,2,2,2,0,0,0,2,0,0,0,0,0,3,2,482595,7610,2008,SR-14,99999999999999999999,31.80253333,-96.45944722,2
167,11,24,20,45,3,16,5,1,1,2,45,2,1,2,1,0,0,0,1,0,0,0,0,0,1,2,482596,2570,2008,SEAWOLF,99999999999999999999,29.31675833,-94.81987778,1
199,11,24,18,24,3,4,3,2,2,2,45,1,1,1,1,20,3,0,1,0,0,0,0,0,1,2,482597,3750,2008,SR-326,FM1293,30.36730278,-94.31906389,1
291,11,24,17,5,2,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,482598,0,2008,US-59,99999999999999999999,30.34476944,-95.09559722,1
355,11,24,13,26,2,12,3,1,3,3,60,1,3,2,1,0,0,0,1,0,1,14,0,0,1,2,482599,1550,2008,SR-358,99999999999999999999,27.71663611,-97.38807222,1
203,11,25,5,12,2,2,2,1,2,2,65,1,2,2,1,0,0,0,1,0,0,0,0,0,1,3,482600,0,2008,US-59,99999999999999999999,32.60867222,-94.33638333,1
277,11,25,14,4,3,4,8,1,1,2,55,1,3,2,1,0,0,0,1,0,0,0,0,0,1,3,482601,0,2008,FM2122,99999999999999999999,33.56036944,-95.69468056,1
299,11,25,14,19,1,6,4,1,1,2,35,1,2,5,1,0,0,0,1,0,0,0,0,0,1,3,482602,0,2008,310,99999999999999999999,30.55111389,-98.476575,1
415,11,25,7,50,2,2,2,2,2,2,70,1,1,2,1,4,3,0,1,0,0,0,0,0,1,3,482603,0,2008,US-84,ENNIS CREEK,32.72171389,-100.88502220000001,1
29,11,26,20,0,3,12,2,5,2,2,70,1,1,2,1,20,3,0,1,0,0,0,0,0,1,4,482604,6090,2008,US-90,US-90RAMP,29.37921389,-98.71262222,1
29,11,26,21,10,1,11,7,1,4,2,60,2,1,2,1,0,0,0,1,0,0,0,0,0,1,4,482605,6090,2008,I-410,99999999999999999999,29.44873333,-98.40249722,1
53,11,26,3,0,1,4,8,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,0,1,4,482606,0,2008,FM 963,99999999999999999999,30.7972,-98.2099,1
113,11,26,22,39,2,11,7,11,2,2,35,1,1,1,1,3,3,0,1,0,1,0,0,0,1,4,482607,1730,2008,I-35,INWOOD,32.81132222,-96.84956389,1
115,11,26,17,20,6,4,3,2,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,0,1,4,482608,0,2008,SR-137,FM2052,32.69524444,-101.9494889,1
149,11,26,18,22,2,3,3,15,3,2,65,2,2,1,1,0,0,0,1,0,0,0,0,0,2,4,482609,3790,2008,SR-71,99999999999999999999,29.90762778,-96.91851667,1
121,11,28,21,6,5,3,2,1,1,9,55,1,1,1,1,0,0,0,1,0,0,0,0,0,1,6,482610,5350,2008,US-377,99999999999999999999,33.3987,-96.944925,1
491,11,26,12,33,1,16,5,1,4,3,45,2,2,2,1,0,0,0,1,0,0,0,0,0,1,4,482611,5990,2008,LOUISHENNA,99999999999999999999,30.489325,-97.6365,1
503,11,26,8,40,1,3,2,1,1,2,70,2,1,2,1,0,0,0,1,0,0,0,0,0,1,4,482612,0,2008,US-380,99999999999999999999,33.16146389,-98.43737222,1
349,11,27,1,35,2,6,4,1,1,2,55,1,1,2,1,0,0,0,5,0,0,0,0,0,1,5,482613,0,2008,1090,99999999999999999999,32.00420833,-96.38284167,5
349,11,27,10,45,1,5,8,1,1,2,55,2,1,2,1,40,3,0,1,0,0,0,0,0,1,5,482614,0,2008,FM3096,99999999999999999999,32.10651667,-96.19256667,1
455,11,27,4,0,1,4,8,1,1,2,55,2,2,2,2,0,0,0,5,0,0,0,0,0,1,5,482615,0,2008,FM3453,99999999999999999999,30.89590556,-95.35689167,5
29,11,28,10,33,4,3,3,1,5,4,65,2,2,2,2,0,0,0,2,0,0,0,0,0,1,6,482616,0,2008,SR-16,99999999999999999999,29.6193,-98.74589444,2
53,11,28,5,39,1,4,8,1,1,2,55,2,2,2,2,0,0,0,1,0,0,0,0,0,1,6,482617,0,2008,FM1431,99999999999999999999,30.57288056,-98.24580278,1
113,11,28,13,30,3,13,3,1,3,3,45,2,2,2,2,0,0,0,1,0,0,14,0,0,1,6,482618,1730,2008,SR-342,99999999999999999999,32.66971944,-96.78298333,1
113,11,28,6,57,1,12,3,1,2,4,60,2,2,2,2,0,0,0,2,0,0,0,0,0,1,6,482619,3420,2008,SR-114,99999999999999999999,32.86963333,-96.94483889,2
289,11,28,17,9,11,2,2,1,1,2,70,2,1,2,2,0,0,0,2,0,0,0,0,0,3,6,482620,0,2008,US-79,99999999999999999999,31.50810556,-95.98942778,2
291,11,28,21,46,3,3,3,1,1,2,65,1,1,2,2,0,0,0,2,0,0,0,0,0,2,6,482621,0,2008,SR-146,99999999999999999999,30.27521389,-94.74641667,2
367,11,28,11,43,4,4,8,1,1,2,65,2,2,2,2,0,0,0,2,0,0,0,0,0,1,6,482622,0,2008,FM51,99999999999999999999,32.53346389,-97.78864167,2
481,11,28,0,55,1,14,8,1,5,2,35,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482623,7410,2008,FM102,99999999999999999999,29.32145833,-96.1043,1
29,11,29,11,40,2,11,1,1,3,5,60,1,1,1,1,0,0,0,1,0,0,0,0,0,1,7,482624,6090,2008,I-10,99999999999999999999,29.43744722,-98.50418056,1
75,11,29,23,35,3,2,2,1,2,4,65,2,3,2,1,0,0,0,1,0,0,0,0,0,1,7,482625,0,2008,US-287,99999999999999999999,34.50211944,-100.37473059999999,1
293,11,29,18,15,4,4,3,1,1,2,65,1,2,2,1,0,0,0,1,0,0,0,0,0,2,7,482626,0,2008,SR-171,99999999999999999999,31.78135833,-96.67762778,1
309,11,24,6,3,2,13,2,1,2,4,40,1,1,1,1,0,0,0,1,0,0,0,0,0,1,2,482627,7210,2008,US-84,99999999999999999999,31.55071944,-97.14534444,1
385,11,29,12,55,2,4,8,1,1,2,55,2,2,2,1,40,3,0,1,0,0,0,0,0,2,7,482628,0,2008,RR337,99999999999999999999,29.71687222,-99.69364722,1
479,11,29,19,36,2,16,5,1,1,2,30,2,3,2,2,0,0,0,2,0,0,0,0,0,1,7,482629,3899,2008,GUSTAVUS,99999999999999999999,27.51579722,-99.49693611,2
73,11,30,22,56,2,3,3,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482630,0,2008,SR-21,99999999999999999999,31.63610278,-95.09180833,1
141,11,30,1,54,2,14,8,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482631,2190,2008,FM258,99999999999999999999,31.68703889,-106.3234972,1
149,11,30,1,35,2,4,2,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482632,0,2008,US-90,99999999999999999999,29.682425,-96.88725833,1
339,11,30,2,20,2,14,8,1,1,2,55,1,2,2,1,0,0,1,1,0,0,0,0,0,1,1,482633,1510,2008,FM1314,99999999999999999999,30.27810556,-95.41906389,1
415,10,8,6,50,2,3,2,1,1,2,50,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,482634,6440,2008,US-180,99999999999999999999,32.70463611,-100.8649639,1
201,6,29,1,7,4,12,2,1,2,3,55,1,3,1,1,0,0,0,1,0,0,0,0,0,1,1,482635,3280,2008,US-90,99999999999999999999,29.65167778,-95.45340278,1
201,8,2,7,0,3,11,1,1,2,5,60,1,1,1,1,0,0,0,1,0,0,0,0,0,1,7,482636,3280,2008,I-610,99999999999999999999,29.74845278,-95.45617222,1
201,9,6,22,50,3,11,1,1,2,4,60,1,1,1,1,0,0,0,1,0,0,0,0,0,1,7,482637,3280,2008,I-45,99999999999999999999,29.92687778,-95.41217778,1
439,10,7,19,27,3,13,2,1,1,4,35,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,482638,2450,2008,US-377,99999999999999999999,32.77506667,-97.29885278,1
29,10,28,6,10,2,11,1,1,3,3,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,482639,6090,2008,I-35,I-35RAMP,29.47116667,-98.40598056,1
133,11,3,10,15,3,3,3,3,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,482640,0,2008,SR-36,FM 374,32.11398611,-99.11455,1
201,11,6,22,37,1,16,5,1,2,3,35,1,1,1,1,0,0,0,1,0,0,0,0,0,1,5,482641,3280,2008,BELLAIRE,99999999999999999999,29.70413889,-95.56574444,1
453,11,8,8,30,2,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482642,0,2008,FM 973,99999999999999999999,30.22010556,-97.63526111,1
223,11,13,6,45,1,5,8,3,1,2,55,1,2,2,1,20,3,0,5,0,0,0,0,0,1,5,482643,0,2008,FM 852,FM 269,32.96935,-95.40206667,5
1,11,15,7,35,2,3,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482644,0,2008,US-84,99999999999999999999,31.75290278,-95.47164167,1
363,11,15,11,2,1,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482645,0,2008,FM4,99999999999999999999,32.82325556,-98.3003,1
291,11,17,8,29,3,16,5,2,5,4,35,1,1,2,1,0,0,0,1,0,0,14,0,0,1,2,482646,1380,2008,WASHINGTON,DALLAS,30.340425,-95.09146389,1
373,11,17,16,13,2,14,8,2,5,4,55,1,1,2,1,20,3,0,1,0,0,0,0,0,1,2,482647,4020,2008,BU59,HOUSTON,30.73261944,-94.93117778,1
241,11,18,17,26,2,13,2,1,5,4,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,482648,3480,2008,US-96,99999999999999999999,30.85966389,-93.97851944,1
215,11,22,9,55,5,99,8,2,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,0,1,7,482649,0,2008,FM2894,6MILELINE,26.3062,-98.34940278,1
149,11,23,14,30,1,4,8,1,1,2,70,2,1,2,1,0,0,0,1,0,0,0,0,0,1,1,482650,0,2008,FM609,99999999999999999999,29.69001111,-97.10326111,1
185,11,30,9,0,1,3,3,1,1,2,70,1,2,2,1,0,0,0,1,0,0,0,0,0,1,1,482651,0,2008,SR-90,99999999999999999999,30.43366667,-96.0377,1
215,11,30,20,56,4,16,5,1,1,2,30,1,1,5,1,0,0,0,1,0,0,0,0,0,1,1,482652,7330,2008,SOUTH BRIDGE,99999999999999999999,26.12819167,-97.98200833,1
261,11,30,7,2,6,2,2,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,3,1,482653,0,2008,US-77,99999999999999999999,,,1
305,11,30,18,28,1,6,4,1,1,2,60,1,2,5,2,0,0,0,2,0,0,0,0,0,1,1,482654,0,2008,J,99999999999999999999,33.37132222,-101.9293611,2
39,10,19,14,0,1,6,4,1,1,2,35,2,1,2,1,40,3,0,1,0,0,0,0,0,1,1,482655,0,2008,210,99999999999999999999,29.17055833,-95.38883056,1
183,10,26,4,43,13,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,14,0,0,3,1,482656,0,2008,SR-31,99999999999999999999,32.38118056,-94.95065,1
423,9,6,6,55,1,1,1,1,3,2,70,1,2,2,1,0,0,0,1,0,0,0,0,0,1,7,482657,0,2008,I-20,99999999999999999999,32.44109167,-95.07773889,1
201,11,30,3,53,3,13,3,1,5,4,40,1,1,2,1,0,0,2,1,0,0,0,0,0,1,1,482658,0,2008,SR-6,99999999999999999999,29.84461944,-95.64576111,1
179,12,1,16,30,3,4,3,2,1,2,70,1,1,2,1,0,0,0,1,0,0,14,0,0,1,2,482659,0,2008,SR-273,FM 749,35.50406111,-100.95407220000001,1
329,12,1,17,4,2,3,7,2,4,2,55,1,1,2,1,20,3,0,1,0,0,0,0,0,1,2,482660,0,2008,SR-191,FM1788,31.969475,-102.25201390000001,1
453,12,1,1,15,1,16,5,1,3,9,60,2,1,1,1,0,0,0,1,0,0,0,0,0,1,2,482661,330,2008,BENWHITE,99999999999999999999,30.22794167,-97.78328611,1
459,12,1,20,40,2,3,2,1,2,4,65,1,2,2,1,0,0,0,1,0,0,0,0,0,1,2,482662,0,2008,US-259,99999999999999999999,32.85766389,-94.73235556,1
479,12,1,19,52,2,11,8,2,1,2,30,1,1,2,1,2,3,2,1,0,0,0,0,0,1,2,482663,3899,2008,BU35,VICTORIA,27.50782778,-99.50462222,1
29,12,2,13,20,2,12,2,5,2,7,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,482664,6090,2008,US-281,99999999999999999999,29.59771944,-98.47163611,1
61,12,2,1,53,1,12,2,1,3,4,60,2,2,1,1,0,0,0,1,0,0,0,0,0,1,3,482665,940,2008,US-77,99999999999999999999,25.89863889,-97.47867778,1
113,12,2,99,99,1,12,3,13,6,1,60,2,2,1,1,0,0,0,1,0,0,0,0,0,1,3,482666,3420,2008,SR-183,99999999999999999999,32.83526944,-96.98873611,1
199,12,2,8,54,1,6,4,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,0,1,3,482667,0,2008,COOKSLAKE,99999999999999999999,30.18831667,-94.17184167,1
67,12,3,15,9,3,2,2,1,5,2,60,1,1,1,1,0,0,0,1,0,1,0,0,0,1,4,482668,0,2008,US-59,99999999999999999999,32.96311389,-94.36398056,1
401,12,3,6,20,2,2,3,1,1,3,65,1,1,2,2,0,0,0,1,0,0,0,0,0,1,4,482669,0,2008,SR-43,99999999999999999999,32.27843056,-94.59053056,1
401,12,3,19,58,3,13,2,1,5,6,40,1,1,2,2,0,0,0,2,0,0,0,0,0,1,4,482670,3120,2008,US-79,LONESTAR,32.16539722,-94.78609167,2
459,12,3,18,10,3,3,3,1,1,2,65,1,2,2,2,0,0,0,2,0,0,0,0,0,1,4,482671,0,2008,SR-155,99999999999999999999,32.68569722,-94.97990278,2
141,12,4,9,19,2,16,5,2,4,5,30,1,1,1,1,3,3,0,1,0,0,0,0,0,1,5,482672,2190,2008,CAMPBELL,FRANKLIN,31.76271111,-106.48659440000002,1
251,12,4,16,50,5,2,2,2,2,4,60,1,2,2,1,21,3,0,1,0,0,0,0,0,1,5,482673,120,2008,US-67,COUNTY RD 810,32.40786389,-97.26218889,1
309,12,4,9,32,2,4,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,0,2,5,482674,0,2008,FM-185,99999999999999999999,,,1
441,12,4,15,44,4,16,5,3,5,4,35,1,1,2,1,0,0,0,1,0,0,0,0,0,1,5,482675,30,2008,RIDGEMONT,ROLLINGGREEN,32.40044167,-99.76457778,1
441,12,4,2,31,1,16,5,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,0,1,5,482676,30,2008,3RD,99999999999999999999,32.45300278,-99.75243056,1
491,12,4,20,22,2,13,2,1,1,4,40,1,1,1,1,0,0,0,1,0,0,0,0,0,1,5,482677,2620,2008,US-29,99999999999999999999,30.63339444,-97.66525278,1
113,12,5,6,29,1,16,5,1,2,6,35,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482678,1730,2008,MARSALIS,99999999999999999999,32.68855,-96.81445278,1
113,12,5,18,11,2,16,5,1,1,4,35,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482679,3420,2008,STORY,99999999999999999999,32.85413056,-96.97516944,1
181,12,5,9,32,1,12,2,1,3,2,45,2,2,2,8,40,3,0,1,0,1,0,0,0,1,6,482680,6350,2008,US-75,99999999999999999999,33.61105556,-96.60899444,1
201,12,5,19,40,2,16,5,1,2,4,30,1,1,1,1,0,0,2,1,0,0,0,0,0,1,6,482681,480,2008,JBLEFEVRE,99999999999999999999,29.73221389,-94.99610556,1
201,12,5,18,26,2,12,8,2,2,4,30,2,1,1,1,20,3,1,1,0,0,0,0,0,1,6,482682,480,2008,BU146,ALEXANDER,29.72552222,-94.96002778,1
355,12,5,21,57,6,6,4,2,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,0,1,6,482683,0,2008,36,77,27.76883333,-97.71739444,1
439,12,5,20,26,1,12,3,5,6,1,40,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,482684,260,2008,SR-360,99999999999999999999,32.75447222,-97.06353333,1
1,12,6,4,0,2,5,8,1,1,2,60,2,2,2,1,0,0,0,1,0,0,0,0,0,2,7,482685,0,2008,FM1990,99999999999999999999,31.71801111,-95.66269722,1
113,12,6,2,13,2,16,5,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482686,1730,2008,MCKINNEY,99999999999999999999,32.802075,-96.80083889,1
113,12,6,11,11,1,11,1,13,6,1,40,2,2,1,1,0,0,0,1,0,0,0,0,0,1,7,482687,4530,2008,I-30,BIGTOWN,32.80183056,-96.66819444,1
201,12,6,1,48,5,6,4,1,1,4,45,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,482688,0,2008,VETERANSMEMORIAL,99999999999999999999,29.90675,-95.43605278,1
215,12,6,23,28,2,16,5,1,5,4,55,1,1,2,1,0,0,2,1,0,0,0,0,0,1,7,482689,5330,2008,CAGE,99999999999999999999,26.13738056,-98.19368333,1
241,12,6,22,15,1,3,8,1,1,2,60,1,3,2,1,0,0,0,1,0,0,0,0,0,1,7,482690,0,2008,FM2799,99999999999999999999,30.92431667,-94.08399444,1
245,12,6,19,10,31,16,5,1,4,3,30,2,2,1,1,0,0,0,1,0,0,0,0,0,1,7,482691,490,2008,ORLEANS,99999999999999999999,30.07848333,-94.09491944,1
439,12,6,1,14,2,16,5,2,1,2,40,1,2,1,1,0,0,0,1,0,0,0,0,0,1,7,482692,260,2008,PERKINS,HIGHGATE,32.698025,-97.19913611,1
453,12,6,11,33,3,16,5,2,4,9,30,1,1,2,1,3,3,1,1,0,0,0,0,0,1,7,482693,330,2008,LAVACA,6TH,30.26875556,-97.745225,1
29,12,7,20,1,2,16,5,1,2,2,40,1,1,2,1,0,0,2,1,0,0,0,0,0,1,1,482694,6090,2008,COMMERCE,99999999999999999999,29.43133611,-98.56021389,1
29,12,7,22,15,2,16,5,8,1,4,40,1,2,2,1,0,0,0,1,0,0,0,0,0,1,1,482695,6090,2008,ECKHERT,99999999999999999999,29.517275,-98.595425,1
65,12,7,3,53,4,2,2,1,3,1,60,1,1,2,1,40,3,0,1,0,1,0,0,0,2,1,482696,0,2008,US-60,99999999999999999999,35.28808611,-101.5355806,1
85,12,7,19,20,8,13,2,2,2,4,60,1,1,1,1,3,3,0,1,0,0,0,0,0,1,1,482697,4230,2008,US-380,FM2478,33.21836111,-96.67930833,1
201,12,7,2,8,3,6,4,1,2,4,45,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,482698,0,2008,GREENHOUSE,99999999999999999999,29.842925,-95.70255833,1
201,12,7,0,4,1,13,8,1,2,4,35,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,482699,3280,2008,FM865,99999999999999999999,29.67352222,-95.35580278,1
485,12,8,19,36,2,12,2,1,1,4,55,1,1,2,2,0,0,0,2,0,0,0,0,0,1,2,482701,7490,2008,US-287,99999999999999999999,33.951775,-98.57719444,2
29,12,9,0,33,1,13,3,1,1,2,45,2,1,2,1,0,0,0,1,0,1,0,0,0,1,3,482702,4015,2008,SR-218,99999999999999999999,29.56315556,-98.33411389,1
107,12,9,22,44,1,4,3,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,0,1,3,482703,0,2008,SR-207,99999999999999999999,33.595175,-101.3942389,1
375,12,9,15,39,2,4,8,1,1,2,70,1,1,2,4,0,0,0,4,0,0,0,0,0,1,3,482704,0,2008,LP335,99999999999999999999,35.21932778,-101.9381472,4
453,12,9,21,25,2,16,5,1,1,2,35,1,1,2,2,0,0,0,3,0,0,0,0,0,1,3,482705,4290,2008,BLAKEMANOR,99999999999999999999,30.33556389,-97.55154722,3
201,12,10,1,20,3,11,1,1,3,5,60,1,1,1,1,0,0,0,1,0,0,0,0,0,1,4,482706,0,2008,I-10,99999999999999999999,29.77061389,-95.17278611,1
245,12,11,1,10,3,16,5,2,1,2,35,1,1,2,2,4,3,0,4,0,0,0,0,0,1,5,482707,490,2008,WASHINGTON,FOURTH,30.05584722,-94.11549722,4
251,12,11,4,15,1,12,2,1,2,2,65,2,1,1,1,0,0,0,1,0,0,0,0,0,1,5,482708,9997,2008,US-287,99999999999999999999,32.53349722,-97.100525,1
