STATE,ST_CASE,VEH_NO,PER_NO,MPR_ACT
21,210445,0,1,3
21,210448,0,1,3
21,210451,0,1,2
21,210452,0,1,5
21,210471,0,1,5
21,210481,0,1,5
21,210486,0,1,5
21,210510,0,1,98
21,210526,0,1,5
21,210535,0,1,3
21,210541,0,1,8
21,210553,0,1,5
21,210555,0,1,16
21,210566,0,1,3
21,210569,0,1,3
21,210580,0,1,3
21,210582,0,1,3
21,210585,0,1,3
21,210585,0,1,12
21,210586,0,1,3
21,210608,0,1,3
21,210610,0,1,5
21,210611,0,1,12
21,210611,0,2,12
21,210617,0,1,16
21,210621,0,1,6
21,210623,0,1,98
21,210626,0,1,16
21,210628,0,1,3
21,210630,0,1,98
21,210633,0,1,8
21,210638,0,1,3
21,210652,0,1,3
22,220002,0,1,5
22,220005,0,1,8
22,220007,0,1,3
22,220011,0,1,5
22,220011,0,2,5
22,220015,0,1,3
22,220016,0,1,98
22,220020,0,1,5
22,220020,0,2,5
22,220021,0,1,12
22,220022,0,1,10
22,220022,0,2,10
22,220025,0,1,3
22,220026,0,1,5
22,220032,0,1,3
22,220034,0,1,3
22,220036,0,1,5
22,220038,0,1,3
22,220039,0,1,3
22,220043,0,1,3
22,220043,0,1,12
22,220044,0,1,3
22,220048,0,1,3
22,220053,0,1,3
22,220057,0,1,8
22,220058,0,1,3
22,220065,0,1,6
22,220071,0,1,5
22,220078,0,1,14
22,220081,0,1,8
22,220082,0,1,3
22,220083,0,1,14
22,220084,0,1,3
22,220086,0,1,3
22,220089,0,1,3
22,220093,0,1,3
22,220094,0,1,3
22,220098,0,1,3
22,220117,0,1,3
22,220118,0,1,8
22,220118,0,1,14
22,220120,0,1,8
22,220124,0,1,5
22,220126,0,1,8
22,220127,0,1,8
22,220127,0,2,8
22,220129,0,1,3
22,220141,0,1,3
22,220143,0,1,3
22,220148,0,1,5
22,220149,0,1,98
22,220152,0,1,3
22,220154,0,1,3
22,220155,0,1,3
22,220157,0,1,3
22,220159,0,1,3
22,220161,0,1,8
22,220164,0,1,3
22,220166,0,1,8
22,220169,0,1,2
22,220174,0,1,3
22,220175,0,1,3
22,220175,0,2,3
22,220177,0,1,12
22,220178,0,1,5
22,220179,0,1,5
22,220180,0,1,3
22,220183,0,1,5
22,220185,0,1,5
22,220196,0,1,5
22,220208,0,1,3
22,220219,0,1,3
22,220223,0,1,5
22,220229,0,1,3
22,220230,0,1,5
22,220237,0,1,12
22,220246,0,1,3
22,220253,0,1,5
22,220259,0,1,5
22,220263,0,1,3
22,220268,0,1,5
22,220274,0,1,5
22,220280,0,1,5
22,220289,0,1,3
22,220297,0,1,5
22,220303,0,1,8
22,220305,0,1,3
22,220309,0,1,12
22,220310,0,1,5
22,220311,0,1,3
22,220312,0,1,4
22,220312,0,1,5
22,220313,0,1,9
22,220318,0,1,99
22,220319,0,1,99
22,220328,0,1,12
22,220333,0,1,5
22,220335,0,1,3
22,220340,0,1,5
22,220343,0,1,98
22,220344,0,1,3
22,220350,0,1,6
22,220352,0,1,3
22,220353,0,1,5
22,220355,0,1,5
22,220360,0,1,5
22,220361,0,1,3
22,220366,0,1,5
22,220367,0,1,2
22,220369,0,1,5
22,220376,0,1,3
22,220380,0,1,5
22,220381,0,1,3
22,220384,0,1,98
22,220389,0,1,3
22,220418,0,1,5
22,220420,0,1,5
22,220420,0,2,5
22,220426,0,1,3
22,220435,0,1,6
22,220436,0,1,5
22,220437,0,1,3
22,220445,0,1,14
22,220449,0,1,16
22,220450,0,1,3
22,220455,0,1,11
22,220462,0,1,8
22,220467,0,1,3
22,220467,0,2,3
22,220473,0,1,8
22,220485,0,1,3
22,220487,0,1,3
22,220489,0,1,14
22,220490,0,1,3
22,220491,0,1,3
22,220492,0,1,5
22,220499,0,1,3
22,220500,0,1,8
22,220501,0,1,3
22,220504,0,1,3
22,220505,0,1,8
22,220509,0,1,3
22,220510,0,1,3
22,220513,0,1,3
22,220523,0,1,3
22,220528,0,1,5
22,220529,0,1,5
22,220531,0,1,3
22,220534,0,1,3
22,220536,0,1,5
22,220536,0,2,5
22,220538,0,1,3
22,220541,0,1,99
22,220543,0,1,6
22,220544,0,1,3
22,220545,0,1,3
22,220546,0,1,3
22,220547,0,1,3
22,220550,0,1,3
22,220557,0,1,3
22,220563,0,1,5
22,220579,0,1,99
22,220580,0,1,5
22,220586,0,1,3
22,220589,0,1,5
22,220590,0,1,5
22,220591,0,1,8
22,220592,0,1,3
22,220594,0,1,3
22,220602,0,1,3
22,220607,0,1,5
22,220608,0,1,5
22,220611,0,1,8
22,220611,0,1,11
22,220612,0,1,3
22,220618,0,1,3
22,220619,0,1,3
22,220620,0,1,5
22,220624,0,1,9
22,220628,0,1,3
22,220629,0,1,3
22,220634,0,1,3
22,220635,0,1,5
22,220638,0,1,3
22,220639,0,1,3
22,220642,0,1,9
22,220646,0,1,5
22,220646,0,1,8
22,220647,0,1,5
22,220654,0,1,8
22,220659,0,1,6
22,220661,0,1,2
22,220662,0,1,5
22,220667,0,1,2
22,220671,0,1,3
22,220672,0,1,99
22,220674,0,1,5
22,220683,0,1,3
22,220688,0,1,8
22,220693,0,1,3
22,220695,0,1,3
22,220701,0,1,12
22,220706,0,1,99
22,220709,0,1,6
22,220713,0,1,3
22,220714,0,1,3
22,220715,0,1,3
22,220720,0,1,3
22,220721,0,1,8
22,220729,0,1,98
23,230011,0,1,5
23,230019,0,1,5
23,230025,0,1,14
23,230070,0,1,3
23,230107,0,1,3
23,230113,0,1,8
23,230121,0,1,3
23,230128,0,1,8
23,230133,0,1,8
24,240001,0,1,3
24,240011,0,1,3
24,240015,0,1,3
24,240022,0,1,3
24,240023,0,1,3
24,240025,0,1,5
24,240028,0,1,3
24,240029,0,1,10
24,240032,0,1,2
24,240033,0,1,99
24,240034,0,1,2
24,240036,0,1,8
24,240042,0,1,3
24,240051,0,1,14
24,240052,0,1,8
24,240058,0,1,14
24,240067,0,1,3
24,240070,0,1,3
24,240071,0,1,3
24,240075,0,1,3
24,240077,0,1,99
24,240079,0,1,5
24,240088,0,1,8
24,240101,0,1,98
24,240104,0,1,2
24,240107,0,1,3
24,240112,0,1,3
24,240116,0,1,8
24,240116,0,1,12
24,240130,0,1,5
24,240133,0,1,5
24,240137,0,1,14
24,240141,0,1,3
24,240153,0,1,99
24,240158,0,1,2
24,240162,0,1,99
24,240163,0,1,3
24,240164,0,1,3
24,240165,0,1,99
24,240170,0,1,2
24,240172,0,1,5
24,240174,0,1,3
24,240180,0,1,2
24,240181,0,1,8
24,240181,0,1,12
24,240187,0,1,2
24,240190,0,1,3
24,240190,0,2,3
24,240191,0,1,2
24,240199,0,1,5
24,240201,0,1,14
24,240205,0,1,2
24,240221,0,1,3
24,240225,0,1,5
24,240226,0,1,8
24,240241,0,1,8
24,240242,0,1,3
24,240249,0,1,3
24,240250,0,1,9
24,240250,0,1,12
24,240250,0,2,9
24,240250,0,2,12
24,240251,0,1,2
24,240254,0,1,99
24,240255,0,1,2
24,240259,0,1,3
24,240267,0,1,3
24,240271,0,1,2
24,240272,0,1,3
24,240273,0,1,3
24,240276,0,1,3
24,240279,0,1,2
24,240280,0,1,6
24,240281,0,1,3
24,240286,0,1,2
24,240291,0,1,3
24,240297,0,1,14
24,240297,0,2,14
24,240301,0,1,12
24,240306,0,1,3
24,240309,0,1,3
24,240310,0,1,3
24,240313,0,1,2
24,240320,0,1,8
24,240324,0,1,14
24,240325,0,1,12
24,240325,0,2,12
24,240325,0,3,12
24,240325,0,4,12
24,240327,0,1,1
24,240330,0,1,3
24,240333,0,1,2
24,240336,0,1,99
24,240337,0,1,3
24,240340,0,1,99
24,240341,0,1,3
24,240347,0,1,3
24,240347,0,2,3
24,240351,0,1,12
24,240352,0,1,5
24,240353,0,1,3
24,240356,0,1,12
24,240363,0,1,3
24,240366,0,1,9
24,240366,0,1,12
24,240369,0,1,99
24,240370,0,1,2
24,240373,0,1,3
24,240376,0,1,14
24,240378,0,1,3
24,240382,0,1,3
24,240385,0,1,99
24,240387,0,1,99
24,240390,0,1,12
24,240391,0,1,3
24,240391,0,2,3
24,240394,0,1,3
24,240395,0,1,8
24,240395,0,2,8
24,240403,0,1,5
24,240404,0,1,3
24,240407,0,1,14
24,240407,0,2,14
24,240407,0,3,14
24,240407,0,4,14
24,240408,0,1,3
24,240411,0,1,3
24,240412,0,1,5
24,240413,0,1,11
24,240414,0,1,3
24,240419,0,1,3
24,240422,0,1,3
24,240425,0,1,11
24,240426,0,1,3
24,240429,0,1,6
24,240430,0,1,12
24,240431,0,1,2
24,240433,0,1,3
24,240434,0,1,99
24,240435,0,1,99
24,240436,0,1,5
24,240438,0,1,3
24,240450,0,1,3
24,240451,0,1,3
24,240451,0,2,3
24,240459,0,1,3
24,240461,0,1,2
24,240463,0,1,2
24,240475,0,1,8
24,240476,0,1,3
24,240479,0,1,2
24,240481,0,1,6
24,240485,0,1,3
24,240489,0,1,3
24,240495,0,1,3
25,250008,0,1,3
25,250009,0,1,3
25,250010,0,1,14
25,250013,0,1,16
25,250014,0,1,8
25,250018,0,1,3
25,250031,0,1,3
25,250033,0,1,3
25,250034,0,1,9
25,250034,0,1,12
25,250034,0,1,14
25,250037,0,1,2
25,250042,0,1,14
25,250043,0,1,3
25,250044,0,1,3
25,250047,0,1,3
25,250051,0,1,3
25,250053,0,1,3
25,250054,0,1,16
25,250058,0,1,3
25,250066,0,1,3
25,250067,0,1,12
25,250071,0,1,5
25,250078,0,1,16
25,250079,0,1,3
25,250082,0,1,3
25,250082,0,2,3
25,250083,0,1,9
25,250089,0,1,3
25,250098,0,1,3
25,250104,0,1,3
25,250107,0,1,98
25,250116,0,1,3
25,250118,0,1,3
25,250122,0,1,3
25,250125,0,1,99
25,250139,0,1,3
25,250155,0,1,5
25,250168,0,1,8
25,250177,0,1,3
25,250178,0,1,3
25,250186,0,1,3
25,250187,0,1,16
25,250187,0,2,16
25,250218,0,1,3
25,250219,0,1,3
25,250221,0,1,5
25,250222,0,1,5
25,250225,0,1,12
25,250239,0,1,8
25,250240,0,1,3
25,250244,0,1,3
25,250245,0,1,6
25,250246,0,1,3
25,250255,0,1,98
25,250262,0,1,3
25,250267,0,1,16
25,250268,0,1,3
25,250275,0,1,3
25,250284,0,1,3
25,250286,0,1,98
25,250288,0,1,5
25,250294,0,1,8
25,250297,0,1,3
25,250300,0,1,8
25,250302,0,1,12
25,250303,0,1,3
25,250305,0,1,3
25,250311,0,1,3
25,250315,0,1,8
25,250319,0,1,3
25,250324,0,1,3
25,250324,0,2,3
25,250325,0,1,5
25,250326,0,1,3
25,250328,0,1,3
25,250330,0,1,3
25,250331,0,1,3
25,250334,0,1,3
25,250339,0,1,3
25,250342,0,1,16
25,250343,0,1,2
25,250343,0,2,2
25,250343,0,3,2
25,250343,0,4,2
25,250343,0,5,2
25,250345,0,1,3
25,250346,0,1,16
25,250347,0,1,16
25,250350,0,1,16
26,260002,0,1,8
26,260004,0,1,5
26,260007,0,1,5
26,260009,0,1,8
26,260017,0,1,3
26,260020,0,1,8
26,260022,0,1,3
26,260023,0,1,8
26,260023,0,1,12
26,260028,0,1,3
26,260033,0,1,3
26,260035,0,1,8
26,260041,0,1,5
26,260047,0,1,3
26,260058,0,1,5
26,260065,0,1,5
26,260073,0,1,16
26,260074,0,1,3
26,260081,0,1,16
26,260090,0,1,5
26,260093,0,1,5
26,260095,0,1,3
26,260099,0,1,11
26,260101,0,1,8
26,260114,0,1,8
26,260119,0,1,8
26,260121,0,1,3
26,260122,0,1,3
26,260138,0,1,3
26,260141,0,1,12
26,260145,0,1,3
26,260151,0,1,8
26,260151,0,1,12
26,260156,0,1,3
26,260158,0,1,8
26,260168,0,1,5
26,260171,0,1,5
26,260174,0,1,3
26,260175,0,1,6
26,260189,0,1,3
26,260223,0,1,8
26,260237,0,1,3
26,260239,0,1,16
26,260253,0,1,3
26,260262,0,1,5
26,260270,0,1,3
26,260271,0,1,6
26,260272,0,1,3
26,260285,0,1,3
26,260290,0,1,3
26,260292,0,1,3
26,260306,0,1,3
26,260306,0,2,3
26,260314,0,1,5
26,260322,0,1,2
26,260324,0,1,14
26,260328,0,1,3
26,260331,0,1,5
26,260334,0,1,3
26,260344,0,1,5
26,260350,0,1,3
26,260357,0,1,3
26,260359,0,1,6
26,260360,0,1,14
26,260360,0,2,14
26,260362,0,1,8
26,260369,0,1,3
26,260375,0,1,98
26,260380,0,1,3
26,260385,0,1,3
26,260389,0,1,3
26,260391,0,1,3
26,260399,0,1,14
26,260399,0,2,14
26,260407,0,1,3
26,260428,0,1,3
26,260430,0,1,8
26,260430,0,1,12
26,260430,0,2,8
26,260430,0,2,12
26,260431,0,1,99
26,260435,0,1,5
26,260435,0,2,5
26,260436,0,1,3
26,260437,0,1,3
26,260444,0,1,3
26,260455,0,1,5
26,260457,0,1,5
26,260457,0,2,5
26,260460,0,1,9
26,260460,0,1,12
26,260464,0,1,9
26,260464,0,1,12
26,260466,0,1,5
26,260483,0,1,14
26,260485,0,1,5
26,260487,0,1,3
26,260490,0,1,5
26,260496,0,1,12
26,260497,0,1,3
26,260505,0,1,3
26,260511,0,1,3
26,260513,0,1,5
26,260515,0,1,5
26,260518,0,1,5
26,260519,0,1,3
26,260528,0,1,3
26,260536,0,1,6
26,260538,0,1,3
26,260542,0,1,8
26,260542,0,1,12
26,260552,0,1,5
26,260553,0,1,8
26,260569,0,1,5
26,260577,0,1,3
26,260579,0,1,8
26,260594,0,1,99
26,260598,0,1,3
26,260599,0,1,8
26,260606,0,1,5
26,260612,0,1,14
26,260612,0,2,14
26,260619,0,1,5
26,260625,0,1,5
26,260631,0,1,8
26,260638,0,1,3
26,260640,0,1,5
26,260643,0,1,3
26,260658,0,1,8
26,260664,0,1,9
26,260664,0,1,12
26,260666,0,1,5
26,260671,0,1,8
26,260676,0,1,3
26,260677,0,1,3
26,260680,0,1,3
26,260687,0,1,3
26,260700,0,1,2
26,260701,0,1,3
26,260703,0,1,3
26,260716,0,1,3
26,260718,0,1,6
26,260725,0,1,16
26,260727,0,1,3
26,260729,0,1,9
26,260735,0,1,3
26,260744,0,1,3
26,260751,0,1,3
26,260757,0,1,3
26,260770,0,1,3
26,260772,0,1,9
26,260772,0,1,12
26,260777,0,1,12
26,260789,0,1,12
26,260789,0,2,12
26,260793,0,1,5
26,260800,0,1,8
26,260809,0,1,3
26,260811,0,1,5
26,260813,0,1,3
26,260819,0,1,3
26,260820,0,1,3
26,260821,0,1,5
26,260826,0,1,5
26,260827,0,1,99
26,260831,0,1,3
26,260842,0,1,3
26,260848,0,1,3
26,260850,0,1,8
26,260852,0,1,8
26,260854,0,1,3
26,260855,0,1,3
26,260856,0,1,3
26,260859,0,1,8
26,260868,0,1,3
26,260870,0,1,3
26,260881,0,1,99
26,260883,0,1,3
26,260887,0,1,5
26,260889,0,1,8
26,260891,0,1,2
26,260892,0,1,3
26,260899,0,1,3
26,260904,0,1,16
26,260911,0,1,3
26,260915,0,1,3
27,270010,0,1,3
27,270017,0,1,98
27,270026,0,1,5
27,270029,0,1,3
27,270038,0,1,3
27,270048,0,1,6
27,270053,0,1,3
27,270062,0,1,3
27,270070,0,1,3
27,270072,0,1,12
27,270075,0,1,98
27,270094,0,1,5
27,270095,0,1,3
27,270097,0,1,8
27,270135,0,1,14
27,270148,0,1,3
27,270153,0,1,5
27,270154,0,1,3
27,270154,0,1,12
27,270157,0,1,3
27,270164,0,1,3
27,270167,0,1,3
27,270186,0,1,5
27,270194,0,1,3
27,270210,0,1,5
27,270210,0,2,5
27,270210,0,3,5
27,270226,0,1,3
27,270230,0,1,5
27,270231,0,1,8
27,270232,0,1,3
27,270243,0,1,3
27,270246,0,1,14
27,270246,0,2,14
27,270248,0,1,8
27,270256,0,1,3
27,270265,0,1,3
27,270274,0,1,5
27,270281,0,1,3
27,270284,0,1,3
27,270285,0,1,3
27,270291,0,1,3
27,270293,0,1,11
27,270294,0,1,3
27,270304,0,1,3
27,270320,0,1,3
27,270321,0,1,3
27,270329,0,1,3
27,270330,0,1,12
27,270334,0,1,3
27,270341,0,1,5
27,270341,0,2,5
27,270346,0,1,3
27,270348,0,1,6
27,270349,0,1,14
27,270356,0,1,3
28,280007,0,1,12
28,280015,0,1,99
28,280023,0,1,12
28,280027,0,1,8
28,280028,0,1,8
28,280030,0,1,8
28,280036,0,1,8
28,280037,0,1,8
28,280047,0,1,6
28,280052,0,1,3
28,280065,0,1,8
28,280075,0,1,3
28,280076,0,1,3
28,280077,0,1,9
28,280081,0,1,12
28,280083,0,1,8
28,280088,0,1,99
28,280090,0,1,99
28,280091,0,1,99
28,280096,0,1,12
28,280098,0,1,99
28,280110,0,1,8
28,280113,0,1,98
28,280113,0,2,98
28,280128,0,1,3
28,280132,0,1,98
28,280139,0,1,3
28,280152,0,1,8
28,280155,0,1,8
28,280159,0,1,3
28,280184,0,1,8
28,280197,0,1,98
28,280208,0,1,12
28,280208,0,2,12
28,280208,0,3,12
28,280212,0,1,99
28,280224,0,1,3
28,280225,0,1,8
28,280242,0,1,8
28,280242,0,2,8
28,280255,0,1,3
28,280256,0,1,99
28,280261,0,1,5
28,280265,0,1,12
28,280270,0,1,3
28,280279,0,1,5
28,280286,0,1,98
28,280297,0,1,99
28,280304,0,1,8
28,280317,0,1,8
28,280324,0,1,3
28,280337,0,1,99
28,280343,0,1,3
28,280351,0,1,8
28,280356,0,1,8
28,280359,0,1,8
28,280373,0,1,8
28,280373,0,2,8
28,280394,0,1,5
28,280410,0,1,3
28,280434,0,1,8
28,280439,0,1,11
28,280443,0,1,8
28,280448,0,1,8
28,280460,0,1,8
28,280461,0,1,3
28,280462,0,1,8
28,280467,0,1,3
28,280468,0,1,8
28,280471,0,1,8
28,280474,0,1,16
28,280475,0,1,3
28,280484,0,1,3
28,280485,0,1,3
28,280490,0,1,8
28,280493,0,1,5
28,280493,0,2,6
28,280494,0,1,3
28,280496,0,1,8
28,280504,0,1,8
28,280506,0,1,8
28,280507,0,1,3
28,280508,0,1,8
28,280513,0,1,8
28,280514,0,1,11
28,280515,0,1,6
28,280515,0,2,6
28,280516,0,1,16
28,280519,0,1,5
28,280529,0,1,8
28,280539,0,1,3
28,280545,0,1,3
28,280550,0,1,3
28,280558,0,1,98
28,280561,0,1,3
28,280562,0,1,5
28,280581,0,1,3
28,280587,0,1,99
28,280600,0,1,8
28,280602,0,1,3
28,280605,0,1,98
29,290004,0,1,3
29,290005,0,1,8
29,290005,0,1,12
29,290006,0,1,3
29,290011,0,1,14
29,290014,0,1,9
29,290014,0,2,9
29,290020,0,1,5
29,290036,0,1,5
29,290041,0,1,3
29,290042,0,1,14
29,290043,0,1,3
29,290044,0,1,8
29,290074,0,1,5
29,290076,0,1,3
29,290077,0,1,3
29,290078,0,1,99
29,290091,0,1,3
29,290096,0,1,12
29,290096,0,1,14
29,290099,0,1,3
29,290100,0,1,3
29,290104,0,1,99
29,290110,0,1,3
29,290132,0,1,6
29,290142,0,1,9
29,290142,0,1,12
29,290153,0,1,8
29,290155,0,1,3
29,290159,0,1,8
29,290177,0,1,3
29,290177,0,2,3
29,290180,0,1,12
29,290182,0,1,16
29,290219,0,1,1
29,290224,0,1,3
29,290258,0,1,3
29,290260,0,1,8
29,290268,0,1,3
29,290269,0,1,3
29,290300,0,1,3
29,290303,0,1,3
29,290307,0,1,8
29,290307,0,1,12
29,290316,0,1,3
29,290352,0,1,2
29,290352,0,1,9
29,290357,0,1,3
29,290361,0,1,12
29,290361,0,2,8
29,290361,0,2,12
29,290361,0,3,12
29,290363,0,1,8
29,290363,0,1,12
29,290399,0,1,3
29,290412,0,1,8
29,290419,0,1,3
29,290424,0,1,3
29,290430,0,1,3
29,290430,0,2,3
29,290441,0,1,14
29,290444,0,1,5
29,290444,0,2,5
29,290457,0,1,6
29,290483,0,1,3
29,290489,0,1,8
29,290494,0,1,3
29,290504,0,1,3
29,290516,0,1,5
29,290520,0,1,3
29,290535,0,1,3
29,290541,0,1,3
29,290542,0,1,8
29,290543,0,1,12
29,290555,0,1,3
29,290577,0,1,3
29,290584,0,1,8
29,290586,0,1,3
29,290594,0,1,3
29,290597,0,1,3
29,290602,0,1,8
29,290602,0,1,11
29,290602,0,2,8
29,290608,0,1,8
29,290617,0,1,3
29,290619,0,1,3
29,290624,0,1,8
29,290624,0,1,12
29,290624,0,2,8
29,290624,0,2,12
29,290637,0,1,1
29,290637,0,1,3
29,290639,0,1,16
29,290639,0,2,16
29,290658,0,1,3
29,290661,0,1,3
29,290670,0,1,3
29,290671,0,1,3
29,290678,0,1,3
29,290693,0,1,9
29,290702,0,1,8
29,290720,0,1,5
29,290725,0,1,3
29,290736,0,1,3
29,290751,0,1,5
29,290760,0,1,10
29,290760,0,1,12
29,290780,0,1,3
29,290783,0,1,3
29,290786,0,1,3
29,290797,0,1,3
29,290808,0,1,3
29,290828,0,1,3
29,290837,0,1,3
29,290839,0,1,8
29,290849,0,1,6
29,290853,0,1,3
29,290857,0,1,3
29,290863,0,1,3
30,300006,0,1,98
30,300008,0,1,8
30,300042,0,1,8
30,300042,0,2,8
30,300047,0,1,5
30,300054,0,1,8
30,300057,0,1,3
30,300088,0,1,98
30,300094,0,1,8
30,300128,0,1,3
30,300131,0,1,98
30,300137,0,1,98
30,300147,0,1,98
30,300148,0,1,6
30,300150,0,1,3
30,300153,0,1,99
30,300156,0,1,6
31,310003,0,1,3
31,310006,0,1,3
31,310009,0,1,12
31,310009,0,2,12
31,310009,0,3,12
31,310009,0,4,12
31,310026,0,1,4
31,310026,0,1,16
31,310027,0,1,3
31,310037,0,1,3
31,310041,0,1,3
31,310043,0,1,3
31,310058,0,1,2
31,310079,0,1,4
31,310079,0,1,5
31,310082,0,1,8
31,310085,0,1,3
31,310129,0,1,3
31,310140,0,1,3
31,310141,0,1,3
31,310147,0,1,16
31,310151,0,1,3
31,310177,0,1,5
31,310181,0,1,12
31,310187,0,1,3
31,310193,0,1,12
31,310193,0,2,12
31,310194,0,1,3
31,310197,0,1,8
32,320001,0,1,3
32,320009,0,1,3
32,320016,0,1,3
32,320024,0,1,3
32,320030,0,1,3
32,320036,0,1,3
32,320038,0,1,3
32,320039,0,1,3
32,320046,0,1,3
32,320047,0,1,3
32,320050,0,1,16
32,320050,0,2,5
32,320051,0,1,3
32,320055,0,1,3
32,320056,0,1,3
32,320062,0,1,3
32,320063,0,1,6
32,320065,0,1,3
32,320066,0,1,5
32,320067,0,1,9
32,320070,0,1,5
32,320083,0,1,99
32,320090,0,1,3
32,320092,0,1,3
32,320094,0,1,6
32,320095,0,1,3
32,320101,0,1,5
32,320103,0,1,5
32,320106,0,1,9
32,320111,0,1,3
32,320114,0,1,3
32,320120,0,1,4
32,320120,0,1,6
32,320122,0,1,3
32,320128,0,1,3
32,320129,0,1,3
32,320130,0,1,3
32,320131,0,1,6
32,320131,0,2,6
32,320135,0,1,3
32,320137,0,1,8
32,320138,0,1,9
32,320151,0,1,8
32,320156,0,1,3
32,320156,0,2,3
32,320164,0,1,3
32,320174,0,1,3
32,320178,0,1,8
32,320181,0,1,3
32,320183,0,1,5
32,320187,0,1,3
32,320192,0,1,3
32,320193,0,1,3
32,320193,0,2,3
32,320193,0,3,3
32,320193,0,4,3
32,320195,0,1,3
32,320197,0,1,3
32,320198,0,1,3
32,320199,0,1,3
32,320225,0,1,3
32,320226,0,1,8
32,320229,0,1,8
32,320230,0,1,3
32,320234,0,1,3
32,320236,0,1,3
32,320244,0,1,3
32,320248,0,1,9
32,320248,0,1,12
32,320248,0,2,9
32,320248,0,2,12
32,320249,0,1,3
32,320251,0,1,3
32,320252,0,1,3
32,320253,0,1,3
32,320258,0,1,3
32,320259,0,1,8
32,320261,0,1,3
32,320262,0,1,3
32,320265,0,1,3
32,320266,0,1,3
32,320271,0,1,8
32,320273,0,1,3
32,320274,0,1,3
32,320276,0,1,6
32,320277,0,1,5
32,320279,0,1,3
32,320280,0,1,3
32,320281,0,1,3
32,320283,0,1,3
32,320290,0,1,3
32,320293,0,1,3
32,320294,0,1,3
32,320295,0,1,3
32,320298,0,1,8
32,320298,0,2,8
32,320299,0,1,3
32,320300,0,1,3
33,330007,0,1,2
33,330061,0,1,3
33,330072,0,1,8
33,330073,0,1,3
33,330078,0,1,5
33,330078,0,2,5
33,330086,0,1,5
33,330089,0,1,3
33,330102,0,1,3
33,330111,0,1,3
33,330118,0,1,3
33,330123,0,1,3
33,330128,0,1,3
33,330131,0,1,3
34,340002,0,1,9
34,340006,0,1,5
34,340007,0,1,3
34,340007,0,2,3
34,340009,0,1,3
34,340016,0,1,9
34,340016,0,2,9
34,340022,0,1,3
34,340023,0,1,98
34,340023,0,2,9
34,340024,0,1,3
34,340027,0,1,3
34,340028,0,1,3
34,340029,0,1,3
34,340036,0,1,3
34,340037,0,1,3
34,340038,0,1,3
34,340039,0,1,3
34,340040,0,1,3
34,340041,0,1,8
34,340042,0,1,98
34,340044,0,1,3
34,340045,0,1,12
34,340046,0,1,8
34,340049,0,1,3
34,340053,0,1,3
34,340064,0,1,5
34,340065,0,1,6
34,340066,0,1,3
34,340067,0,1,3
34,340073,0,1,8
34,340074,0,1,3
34,340075,0,1,9
34,340077,0,1,3
34,340078,0,1,2
34,340079,0,1,11
34,340081,0,1,3
34,340087,0,1,3
34,340088,0,1,3
34,340089,0,1,98
34,340100,0,1,3
34,340106,0,1,98
34,340107,0,1,5
34,340111,0,1,3
34,340113,0,1,3
34,340115,0,1,3
34,340116,0,1,3
34,340118,0,1,3
34,340121,0,1,3
34,340123,0,1,3
34,340124,0,1,3
34,340126,0,1,8
34,340136,0,1,3
34,340137,0,1,3
34,340139,0,1,6
34,340142,0,1,3
34,340143,0,1,3
34,340145,0,1,3
34,340148,0,1,3
34,340148,0,2,3
34,340149,0,1,3
34,340151,0,1,5
34,340152,0,1,8
34,340153,0,1,9
34,340153,0,1,12
34,340155,0,1,3
34,340166,0,1,3
34,340170,0,1,3
34,340171,0,1,3
34,340173,0,1,9
34,340174,0,1,3
34,340181,0,1,8
34,340183,0,1,3
34,340193,0,1,8
34,340199,0,1,3
34,340207,0,1,3
34,340209,0,1,3
34,340218,0,1,10
34,340218,0,1,12
34,340220,0,1,5
34,340229,0,1,3
34,340230,0,1,3
34,340233,0,1,3
34,340235,0,1,98
34,340236,0,1,3
34,340241,0,1,98
34,340242,0,1,3
34,340248,0,1,3
34,340254,0,1,5
34,340255,0,1,3
34,340258,0,1,8
34,340259,0,1,3
34,340261,0,1,12
34,340265,0,1,3
34,340266,0,1,14
34,340271,0,1,8
34,340273,0,1,99
34,340276,0,1,3
34,340278,0,1,3
34,340281,0,1,3
34,340282,0,1,3
34,340283,0,1,3
34,340285,0,1,3
34,340286,0,1,3
34,340287,0,1,3
34,340288,0,1,3
34,340289,0,1,3
34,340292,0,1,8
34,340294,0,1,3
34,340298,0,1,6
34,340299,0,1,16
34,340302,0,1,3
34,340306,0,1,9
34,340306,0,2,9
34,340306,0,3,9
34,340311,0,1,3
34,340313,0,1,3
34,340314,0,1,5
34,340315,0,1,5
34,340317,0,1,6
34,340318,0,1,3
34,340319,0,1,3
34,340322,0,1,3
34,340323,0,1,3
34,340328,0,1,3
34,340330,0,1,3
34,340337,0,1,11
34,340337,0,1,12
34,340342,0,1,3
34,340346,0,1,3
34,340347,0,1,3
34,340353,0,1,16
34,340354,0,1,3
34,340360,0,1,3
34,340364,0,1,3
34,340365,0,1,6
34,340370,0,1,3
34,340375,0,1,98
34,340376,0,1,3
34,340377,0,1,3
34,340381,0,1,8
34,340383,0,1,3
34,340385,0,1,3
34,340386,0,1,3
34,340389,0,1,99
34,340390,0,1,98
34,340393,0,1,3
34,340400,0,1,98
34,340402,0,1,3
34,340406,0,1,3
34,340406,0,2,3
34,340410,0,1,98
