STATE,ST_CASE,EVENTNUM,VEH_NO,VEVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
21,210321,4,1,4,1,81,12,2,12
21,210321,4,2,1,1,81,12,2,12
21,210322,1,1,1,1,55,68,5555,55
21,210322,2,1,2,1,11,12,2,61
21,210322,3,1,3,1,18,54,3,61
21,210322,2,2,1,1,11,12,2,61
21,210322,3,3,1,1,18,54,3,61
21,210323,1,1,1,1,55,68,5555,55
21,210323,2,1,2,1,55,64,5555,55
21,210323,3,1,3,1,12,42,9999,77
21,210324,1,1,1,2,12,12,1,81
21,210324,1,2,1,2,12,12,1,81
21,210326,1,1,1,1,55,64,5555,55
21,210326,2,1,2,1,0,1,9999,77
21,210326,3,1,3,1,55,65,5555,55
21,210326,4,1,4,2,12,12,1,83
21,210326,4,2,1,2,12,12,1,83
21,210326,5,2,2,2,55,64,5555,55
21,210326,6,2,3,2,55,65,5555,55
21,210326,7,2,4,2,55,63,5555,55
21,210326,8,2,5,2,12,35,9999,77
21,210327,1,1,1,1,55,68,5555,55
21,210327,2,1,2,1,12,12,2,12
21,210327,2,2,1,1,12,12,2,12
21,210327,3,2,2,3,12,12,2,6
21,210327,3,3,1,3,12,12,2,6
21,210328,1,1,1,1,98,8,9999,77
21,210330,1,1,1,1,55,63,5555,55
21,210330,2,1,2,1,12,42,9999,77
21,210330,3,1,3,1,61,43,9999,77
21,210330,4,1,4,1,12,19,9999,77
21,210331,1,1,1,1,55,63,5555,55
21,210331,2,1,2,1,12,34,9999,77
21,210331,3,1,3,1,0,1,9999,77
21,210332,1,1,1,1,12,8,9999,77
21,210334,1,1,1,1,12,8,9999,77
21,210335,1,1,1,1,55,63,5555,55
21,210335,2,1,2,1,12,42,9999,77
21,210336,1,1,1,1,12,12,2,10
21,210336,1,2,1,1,12,12,2,10
21,210337,1,1,1,1,55,68,5555,55
21,210337,2,1,2,1,12,12,2,12
21,210337,2,2,1,1,12,12,2,12
21,210338,1,1,1,1,55,68,5555,55
21,210338,2,1,2,1,55,64,5555,55
21,210338,3,1,3,1,12,35,9999,77
21,210338,4,1,4,1,55,69,5555,55
21,210338,5,1,5,1,0,1,9999,77
21,210339,1,1,1,1,12,12,2,12
21,210339,1,2,1,1,12,12,2,12
21,210340,1,1,1,1,55,63,5555,55
21,210340,2,1,2,1,12,52,9999,77
21,210340,3,1,3,1,55,69,5555,55
21,210340,4,1,4,1,55,68,5555,55
21,210340,5,1,5,1,55,64,5555,55
21,210340,6,1,6,1,98,14,2,81
21,210340,7,1,7,1,98,14,3,81
21,210340,8,1,8,1,98,14,4,81
21,210340,9,1,9,1,98,14,5,81
21,210340,6,2,1,1,98,14,2,81
21,210340,7,3,1,1,98,14,3,81
21,210340,8,4,1,1,98,14,4,81
21,210340,9,5,1,1,98,14,5,81
21,210341,1,1,1,1,55,63,5555,55
21,210341,2,1,2,1,12,24,9999,77
21,210341,3,1,3,1,55,69,5555,55
21,210341,4,1,4,1,12,12,2,12
21,210341,5,1,5,1,0,1,9999,77
21,210341,6,1,6,1,0,2,9999,77
21,210341,4,2,1,1,12,12,2,12
21,210341,7,2,2,2,0,1,9999,77
21,210341,8,2,3,2,0,2,9999,77
21,210342,1,1,1,1,55,63,5555,55
21,210342,2,1,2,1,55,69,5555,55
21,210342,3,1,3,1,55,68,5555,55
21,210342,4,1,4,1,55,64,5555,55
21,210342,5,1,5,1,0,1,9999,77
21,210342,6,1,6,1,5,43,9999,77
21,210343,1,1,1,1,12,11,9999,77
21,210344,1,1,1,1,0,5,9999,77
21,210345,1,1,1,1,55,68,5555,55
21,210345,2,1,2,1,81,12,2,12
21,210345,2,2,1,1,81,12,2,12
21,210346,1,1,1,1,12,8,9999,77
21,210347,1,1,1,1,55,63,5555,55
21,210347,2,1,2,1,12,42,9999,77
21,210348,1,1,1,1,55,68,5555,55
21,210348,2,1,2,1,12,12,2,12
21,210348,2,2,1,1,12,12,2,12
21,210349,1,1,1,1,55,63,5555,55
21,210349,2,1,2,1,12,53,9999,77
21,210349,3,1,3,1,55,69,5555,55
21,210349,4,1,4,1,55,64,5555,55
21,210349,5,1,5,1,0,1,9999,77
21,210349,6,1,6,1,98,42,9999,77
21,210350,1,1,1,1,55,68,5555,55
21,210350,2,1,2,1,55,68,5555,55
21,210350,3,1,3,1,55,63,5555,55
21,210350,4,1,4,1,61,38,9999,77
21,210350,5,1,5,1,98,42,9999,77
21,210350,6,1,6,1,98,42,9999,77
21,210351,1,1,1,1,55,68,5555,55
21,210351,2,1,2,1,12,9,9999,77
21,210351,3,1,3,1,55,64,5555,55
21,210351,4,1,4,1,98,53,9999,77
21,210352,1,1,1,1,55,68,5555,55
21,210352,2,1,2,1,12,12,2,12
21,210352,2,2,1,1,12,12,2,12
21,210352,3,2,2,2,55,63,5555,55
21,210352,4,2,3,2,6,24,9999,77
21,210352,5,2,4,2,12,24,9999,77
21,210353,1,1,1,1,55,63,5555,55
21,210353,2,1,2,1,12,52,9999,77
21,210354,1,1,1,1,55,61,5555,55
21,210354,2,1,2,1,55,68,5555,55
21,210354,3,1,3,1,83,12,2,12
21,210354,3,2,1,1,83,12,2,12
21,210355,1,1,1,1,55,68,5555,55
21,210355,2,1,2,1,55,64,5555,55
21,210355,3,1,3,1,12,53,9999,77
21,210355,4,1,4,1,55,69,5555,55
21,210355,5,1,5,1,55,63,5555,55
21,210355,6,1,6,1,12,42,9999,77
21,210355,7,1,7,1,62,42,9999,77
21,210356,1,1,1,1,55,63,5555,55
21,210356,2,1,2,1,55,69,5555,55
21,210356,3,1,3,1,0,1,9999,77
21,210357,1,1,1,1,12,15,9999,77
21,210358,1,1,1,1,55,68,5555,55
21,210358,2,1,2,1,12,12,2,12
21,210358,2,2,1,1,12,12,2,12
21,210358,3,2,2,2,55,64,5555,55
21,210358,4,2,3,2,81,23,9999,77
21,210359,1,1,1,1,55,63,5555,55
21,210359,2,1,2,1,12,42,9999,77
21,210359,3,1,3,1,0,2,9999,77
21,210360,1,1,1,1,55,63,5555,55
21,210360,2,1,2,1,12,43,9999,77
21,210360,3,1,3,1,0,2,9999,77
21,210361,1,1,1,1,55,68,5555,55
21,210361,2,1,2,1,12,12,2,62
21,210361,3,1,3,3,12,12,1,6
21,210361,2,2,1,1,12,12,2,62
21,210361,3,3,1,3,12,12,1,6
21,210362,1,1,1,1,12,12,2,6
21,210362,1,2,1,1,12,12,2,6
21,210363,1,1,1,2,12,12,1,62
21,210363,1,2,1,2,12,12,1,62
21,210363,2,2,2,2,55,79,9999,77
21,210363,3,2,3,2,12,35,9999,77
21,210364,1,1,1,2,12,12,1,61
21,210364,1,2,1,2,12,12,1,61
21,210365,1,1,1,1,55,63,5555,55
21,210365,2,1,2,1,0,1,9999,77
21,210365,3,1,3,1,12,24,9999,77
21,210366,1,1,1,2,12,12,1,63
21,210366,1,2,1,2,12,12,1,63
21,210367,1,1,1,1,12,8,9999,77
21,210368,1,1,1,1,55,64,5555,55
21,210368,2,1,2,1,55,65,5555,55
21,210368,3,1,3,1,0,1,9999,77
21,210369,1,1,1,1,55,63,5555,55
21,210369,2,1,2,1,12,52,9999,77
21,210370,1,1,1,1,0,1,9999,77
21,210370,2,1,2,1,55,63,5555,55
21,210370,3,1,3,1,98,14,2,61
21,210370,4,1,4,1,98,14,3,61
21,210370,3,2,1,1,98,14,2,61
21,210370,4,3,1,1,98,14,3,61
21,210371,1,1,1,1,55,68,5555,55
21,210371,2,1,2,1,12,12,2,12
21,210371,2,2,1,1,12,12,2,12
21,210372,1,1,1,1,55,63,5555,55
21,210372,2,1,2,1,55,69,5555,55
21,210372,3,1,3,1,55,68,5555,55
21,210372,4,1,4,1,12,12,2,12
21,210372,5,1,5,1,0,2,9999,77
21,210372,4,2,1,1,12,12,2,12
21,210373,1,1,1,1,55,63,5555,55
21,210373,2,1,2,1,12,53,9999,77
21,210373,3,1,3,1,12,34,9999,77
21,210374,1,1,1,1,12,8,9999,77
21,210375,1,1,1,1,55,63,5555,55
21,210375,2,1,2,1,12,21,9999,77
21,210376,1,1,1,1,55,64,5555,55
21,210376,2,1,2,1,61,24,9999,77
21,210376,3,1,3,1,0,1,9999,77
21,210377,1,1,1,1,12,9,9999,77
21,210378,1,1,1,1,12,12,2,81
21,210378,1,2,1,1,12,12,2,81
21,210379,1,1,1,1,12,12,2,6
21,210379,1,2,1,1,12,12,2,6
21,210380,1,1,1,1,12,12,2,81
21,210380,1,2,1,1,12,12,2,81
21,210381,1,1,1,1,55,63,5555,55
21,210381,2,1,2,1,12,32,9999,77
21,210381,3,1,3,1,12,35,9999,77
21,210382,1,1,1,1,55,71,9999,77
21,210382,2,1,2,1,12,38,9999,77
21,210382,3,1,3,1,0,2,9999,77
21,210383,1,1,1,1,12,12,2,9
21,210383,1,2,1,1,12,12,2,9
21,210384,1,1,1,1,55,68,5555,55
21,210384,2,1,2,1,0,1,9999,77
21,210384,3,1,3,1,12,12,2,12
21,210384,3,2,1,1,12,12,2,12
21,210385,1,1,1,1,12,15,9999,77
21,210386,1,1,1,2,12,12,1,63
21,210386,3,1,2,1,12,12,3,61
21,210386,1,2,1,2,12,12,1,63
21,210386,2,2,2,2,12,12,3,61
21,210386,2,3,1,2,12,12,3,61
21,210386,3,3,2,1,12,12,3,61
21,210387,1,1,1,1,55,63,5555,55
21,210387,2,1,2,1,12,42,9999,77
21,210387,3,1,3,1,0,2,9999,77
21,210388,1,1,1,1,55,68,5555,55
21,210388,2,1,2,1,12,8,9999,77
21,210388,3,1,3,1,12,8,9999,77
21,210389,1,1,1,1,55,63,5555,55
21,210389,2,1,2,1,12,35,9999,77
21,210389,3,1,3,1,0,1,9999,77
21,210389,4,1,4,1,0,2,9999,77
21,210390,1,1,1,1,55,63,5555,55
21,210390,2,1,2,1,0,1,9999,77
21,210390,3,1,3,1,13,42,9999,77
21,210391,1,1,1,1,55,68,5555,55
21,210391,2,1,2,1,12,12,2,12
21,210391,2,2,1,1,12,12,2,12
21,210392,1,1,1,1,12,12,2,61
21,210392,2,1,2,1,55,60,5555,55
21,210392,3,1,3,1,18,54,3,61
21,210392,6,1,4,1,55,64,5555,55
21,210392,8,1,5,1,98,34,9999,77
21,210392,1,2,1,1,12,12,2,61
21,210392,4,2,2,2,55,60,5555,55
21,210392,5,2,3,2,18,54,3,61
21,210392,7,2,4,2,55,63,5555,55
21,210392,9,2,5,2,98,34,9999,77
21,210392,10,2,6,2,98,34,9999,77
21,210392,3,3,1,1,18,54,3,61
21,210392,5,3,2,2,18,54,3,61
21,210393,1,1,1,1,55,68,5555,55
21,210393,2,1,2,1,55,64,5555,55
21,210393,3,1,3,1,12,35,9999,77
21,210393,4,1,4,1,0,1,9999,77
21,210394,1,1,1,2,12,12,1,61
21,210394,2,1,2,1,55,63,5555,55
21,210394,3,1,3,1,98,35,9999,77
21,210394,1,2,1,2,12,12,1,61
21,210395,1,1,1,2,12,12,1,12
21,210395,2,1,2,1,55,63,5555,55
21,210395,3,1,3,1,12,42,9999,77
21,210395,1,2,1,2,12,12,1,12
21,210396,1,1,1,1,55,68,5555,55
21,210396,2,1,2,1,12,12,2,12
21,210396,2,2,1,1,12,12,2,12
21,210397,1,1,1,1,55,63,5555,55
21,210397,2,1,2,1,55,69,5555,55
21,210397,3,1,3,1,55,64,5555,55
21,210397,4,1,4,1,12,35,9999,77
21,210397,5,1,5,1,0,1,9999,77
21,210398,1,1,1,2,12,12,1,61
21,210398,2,1,2,1,55,63,5555,55
21,210398,3,1,3,1,98,31,9999,77
21,210398,1,2,1,2,12,12,1,61
21,210398,4,2,2,2,0,1,9999,77
21,210399,1,1,1,1,55,68,5555,55
21,210399,2,1,2,1,55,64,5555,55
21,210399,3,1,3,1,12,24,9999,77
21,210399,4,1,4,1,0,1,9999,77
21,210400,1,1,1,1,55,79,9999,77
21,210400,2,1,2,1,12,42,9999,77
21,210401,1,1,1,1,55,63,5555,55
21,210401,2,1,2,1,55,69,5555,55
21,210401,3,1,3,1,55,68,5555,55
21,210401,4,1,4,2,12,12,1,81
21,210401,4,2,1,2,12,12,1,81
21,210402,1,1,1,1,0,1,9999,77
21,210402,2,1,2,1,55,68,5555,55
21,210402,3,1,3,1,98,12,2,62
21,210402,3,2,1,1,98,12,2,62
21,210403,1,1,1,1,12,12,2,12
21,210403,1,2,1,1,12,12,2,12
21,210404,1,1,1,1,55,63,5555,55
21,210404,2,1,2,1,0,1,9999,77
21,210405,1,1,1,1,55,63,5555,55
21,210405,2,1,2,1,9,52,9999,77
21,210405,3,1,3,1,0,1,9999,77
21,210405,4,1,4,1,61,38,9999,77
21,210406,1,1,1,2,12,12,1,6
21,210406,1,2,1,2,12,12,1,6
21,210407,1,1,1,1,0,1,9999,77
21,210407,2,1,2,1,55,63,5555,55
21,210407,3,1,3,1,98,24,9999,77
21,210408,1,1,1,1,55,68,5555,55
21,210408,2,1,2,1,55,64,5555,55
21,210408,3,1,3,1,12,35,9999,77
21,210408,4,1,4,1,98,42,9999,77
21,210408,5,1,5,1,0,1,9999,77
21,210408,6,1,6,1,98,35,9999,77
21,210409,1,1,1,1,12,12,2,9
21,210409,1,2,1,1,12,12,2,9
21,210410,1,1,1,1,12,12,2,6
21,210410,1,2,1,1,12,12,2,6
21,210410,2,2,2,2,0,5,9999,77
21,210410,4,2,3,3,19,54,2,19
21,210410,3,3,1,3,12,73,9999,77
21,210410,4,3,2,3,19,54,2,19
21,210411,1,1,1,2,12,12,1,81
21,210411,1,2,1,2,12,12,1,81
21,210412,1,1,1,1,12,12,2,82
21,210412,1,2,1,1,12,12,2,82
21,210412,2,2,2,2,0,1,9999,77
21,210412,3,2,3,2,55,63,5555,55
21,210413,1,1,1,1,0,1,9999,77
21,210413,2,1,2,1,0,5,9999,77
21,210413,3,1,3,1,19,54,2,6
21,210413,3,2,1,1,19,54,2,6
21,210414,1,1,1,1,55,64,5555,55
21,210414,2,1,2,1,12,58,9999,77
21,210414,3,1,3,1,55,65,5555,55
21,210414,4,1,4,1,0,5,9999,77
21,210414,5,1,5,1,19,54,2,12
21,210414,5,2,1,1,19,54,2,12
21,210415,3,1,1,2,19,54,1,2
21,210415,1,2,1,2,0,1,9999,77
21,210415,2,2,2,2,0,5,9999,77
21,210415,3,2,3,2,19,54,1,2
21,210416,1,1,1,1,55,64,5555,55
21,210416,2,1,2,1,0,1,9999,77
21,210417,1,1,1,1,55,68,5555,55
21,210417,2,1,2,1,12,12,2,12
21,210417,3,1,3,1,55,64,5555,55
21,210417,4,1,4,1,12,35,9999,77
21,210417,5,1,5,1,12,30,9999,77
21,210417,2,2,1,1,12,12,2,12
21,210417,6,2,2,2,55,63,5555,55
21,210417,7,2,3,2,0,1,9999,77
21,210418,1,1,1,2,12,12,1,6
21,210418,1,2,1,2,12,12,1,6
21,210419,1,1,1,1,55,68,5555,55
21,210419,2,1,2,1,0,1,9999,77
21,210419,3,1,3,1,0,5,9999,77
21,210419,4,1,4,1,19,54,2,12
21,210419,4,2,1,1,19,54,2,12
21,210420,1,1,1,1,55,68,5555,55
21,210420,2,1,2,1,12,12,2,11
21,210420,2,2,1,1,12,12,2,11
21,210421,1,1,1,1,55,63,5555,55
21,210421,2,1,2,1,12,35,9999,77
21,210421,3,1,3,1,0,1,9999,77
21,210422,1,1,1,1,55,68,5555,55
21,210422,2,1,2,1,55,64,5555,55
21,210422,3,1,3,1,0,1,9999,77
21,210423,1,1,1,2,12,12,1,61
21,210423,1,2,1,2,12,12,1,61
21,210423,2,2,2,2,55,63,5555,55
21,210423,3,2,3,2,98,42,9999,77
21,210423,4,2,4,2,0,1,9999,77
21,210424,1,1,1,1,55,79,9999,77
21,210424,2,1,2,1,61,23,9999,77
21,210424,3,1,3,1,0,1,9999,77
21,210425,1,1,1,1,12,12,2,6
21,210425,2,1,2,3,12,12,1,61
21,210425,1,2,1,1,12,12,2,6
21,210425,2,3,1,3,12,12,1,61
21,210426,1,1,1,2,12,12,1,6
21,210426,1,2,1,2,12,12,1,6
21,210427,1,1,1,1,12,12,2,62
21,210427,1,2,1,1,12,12,2,62
21,210428,1,1,1,2,12,12,1,3
21,210428,1,2,1,2,12,12,1,3
21,210429,1,1,1,1,55,63,5555,55
21,210429,2,1,2,1,55,69,5555,55
21,210429,3,1,3,1,55,68,5555,55
21,210429,4,1,4,1,55,64,5555,55
21,210429,5,1,5,1,12,42,9999,77
21,210429,6,1,6,1,0,1,9999,77
21,210430,1,1,1,1,55,64,5555,55
21,210430,2,1,2,1,12,42,9999,77
21,210430,3,1,3,1,0,2,9999,77
21,210431,1,1,1,1,55,63,5555,55
21,210431,2,1,2,1,81,24,9999,77
21,210431,3,1,3,1,19,24,9999,77
21,210432,1,1,1,1,55,68,5555,55
21,210432,2,1,2,1,12,12,2,12
21,210432,2,2,1,1,12,12,2,12
21,210433,1,1,1,1,55,71,9999,77
21,210433,2,1,2,1,12,35,9999,77
21,210434,1,1,1,1,0,1,9999,77
21,210435,1,1,1,1,12,12,2,6
21,210435,1,2,1,1,12,12,2,6
21,210436,1,1,1,1,55,63,5555,55
21,210436,2,1,2,1,55,69,5555,55
21,210436,3,1,3,1,55,68,5555,55
21,210436,4,1,4,1,55,64,5555,55
21,210436,5,1,5,1,12,35,9999,77
21,210436,6,1,6,1,0,1,9999,77
21,210437,1,1,1,1,55,63,5555,55
21,210437,2,1,2,1,81,39,9999,77
21,210437,3,1,3,1,0,1,9999,77
21,210438,1,1,1,1,55,64,5555,55
21,210438,2,1,2,1,12,42,9999,77
21,210439,1,1,1,1,55,69,5555,55
21,210439,3,1,2,1,55,68,5555,55
21,210439,4,1,3,1,9,12,2,12
21,210439,2,2,1,2,55,68,5555,55
21,210439,4,2,2,1,9,12,2,12
21,210440,1,1,1,1,55,63,5555,55
21,210440,2,1,2,1,12,30,9999,77
21,210441,1,1,1,1,55,68,5555,55
21,210441,2,1,2,1,12,12,2,62
21,210441,3,1,3,1,98,12,3,61
21,210441,2,2,1,1,12,12,2,62
21,210441,3,3,1,1,98,12,3,61
21,210441,4,3,2,3,55,63,5555,55
21,210441,5,3,3,3,81,24,9999,77
21,210442,1,1,1,1,55,64,5555,55
21,210442,2,1,2,1,55,65,5555,55
21,210442,3,1,3,1,1,12,2,11
21,210442,4,1,4,1,55,64,5555,55
21,210442,5,1,5,1,98,33,9999,77
21,210442,6,1,6,1,98,24,9999,77
21,210442,3,2,1,1,1,12,2,11
21,210443,1,1,1,1,55,68,5555,55
21,210443,2,1,2,1,12,12,2,12
21,210443,2,2,1,1,12,12,2,12
21,210443,3,2,2,2,55,68,5555,55
21,210443,4,2,3,2,55,64,5555,55
21,210443,5,2,4,2,98,38,9999,77
21,210444,1,1,1,2,12,12,1,11
21,210444,2,1,2,1,55,79,9999,77
21,210444,3,1,3,1,98,30,9999,77
21,210444,1,2,1,2,12,12,1,11
21,210445,1,1,1,1,12,11,9999,77
21,210446,1,1,1,1,55,68,5555,55
21,210446,2,1,2,1,12,12,2,12
21,210446,2,2,1,1,12,12,2,12
21,210447,1,1,1,1,55,63,5555,55
21,210447,2,1,2,1,55,69,5555,55
21,210447,3,1,3,1,55,68,5555,55
21,210447,4,1,4,1,55,64,5555,55
21,210447,5,1,5,1,12,35,9999,77
21,210447,6,1,6,1,0,6,9999,77
21,210448,1,1,1,1,98,8,9999,77
21,210449,1,1,1,2,61,12,1,61
21,210449,1,2,1,2,61,12,1,61
21,210450,1,1,1,1,55,68,5555,55
21,210450,2,1,2,1,11,12,2,8
21,210450,3,1,3,1,12,12,3,12
21,210450,4,1,4,1,55,64,5555,55
21,210450,5,1,5,1,12,42,9999,77
21,210450,2,2,1,1,11,12,2,8
21,210450,3,3,1,1,12,12,3,12
21,210451,1,1,1,1,55,68,5555,55
21,210451,2,1,2,1,55,64,5555,55
21,210451,3,1,3,1,12,34,9999,77
21,210451,4,1,4,1,98,30,9999,77
21,210452,1,1,1,1,63,12,2,12
21,210452,1,2,1,1,63,12,2,12
21,210452,2,2,2,2,0,1,9999,77
21,210453,1,1,1,1,13,18,9999,77
21,210453,2,1,2,1,55,63,5555,55
21,210453,3,1,3,1,98,38,9999,77
21,210453,4,1,4,1,98,19,9999,77
21,210454,1,1,1,1,55,68,5555,55
21,210454,2,1,2,1,55,64,5555,55
21,210454,3,1,3,1,98,35,9999,77
21,210454,4,1,4,1,0,1,9999,77
21,210454,5,1,5,1,13,42,9999,77
21,210455,1,1,1,1,55,71,9999,77
21,210455,2,1,2,1,12,42,9999,77
21,210456,1,1,1,1,55,63,5555,55
21,210456,2,1,2,1,12,19,9999,77
21,210457,1,1,1,1,55,61,5555,55
21,210457,2,1,2,1,55,63,5555,55
21,210457,3,1,3,1,98,24,9999,77
21,210457,4,1,4,1,0,1,9999,77
21,210458,1,1,1,1,55,68,5555,55
21,210458,2,1,2,1,55,64,5555,55
21,210458,3,1,3,1,12,59,9999,77
21,210458,4,1,4,1,12,34,9999,77
21,210458,5,1,5,1,55,67,5555,55
21,210458,6,1,6,1,12,35,9999,77
21,210459,1,1,1,1,12,12,2,63
21,210459,1,2,1,1,12,12,2,63
21,210460,1,1,1,1,55,79,9999,77
21,210460,2,1,2,1,12,35,9999,77
21,210461,1,1,1,1,55,63,5555,55
21,210461,2,1,2,1,12,35,9999,77
21,210461,3,1,3,1,12,42,9999,77
21,210462,1,1,1,1,81,10,9999,77
21,210462,2,1,2,1,55,64,5555,55
21,210462,3,1,3,1,98,46,9999,77
21,210462,4,1,4,1,98,30,9999,77
21,210463,1,1,1,1,12,12,2,6
21,210463,1,2,1,1,12,12,2,6
21,210464,1,1,1,2,12,12,1,62
21,210464,1,2,1,2,12,12,1,62
21,210465,1,1,1,1,55,68,5555,55
21,210465,2,1,2,1,55,64,5555,55
21,210465,3,1,3,1,12,31,9999,77
21,210465,4,1,4,1,0,2,9999,77
21,210466,1,1,1,1,12,12,2,82
21,210466,1,2,1,1,12,12,2,82
21,210466,2,2,2,2,55,68,5555,55
21,210466,3,2,3,2,0,1,9999,77
21,210466,4,2,4,2,55,64,5555,55
21,210466,5,2,5,2,9,30,9999,77
21,210467,1,1,1,1,55,63,5555,55
21,210467,2,1,2,1,12,34,9999,77
21,210467,3,1,3,1,12,35,9999,77
21,210468,1,1,1,1,0,1,9999,77
21,210469,1,1,1,2,61,12,1,12
21,210469,1,2,1,2,61,12,1,12
21,210470,1,1,1,1,12,8,9999,77
21,210471,1,1,1,1,55,63,5555,55
21,210471,2,1,2,1,55,69,5555,55
21,210471,3,1,3,1,55,68,5555,55
21,210471,4,1,4,1,55,64,5555,55
21,210471,5,1,5,1,12,42,9999,77
21,210472,1,1,1,1,55,64,5555,55
21,210472,2,1,2,1,55,67,5555,55
21,210472,3,1,3,1,12,30,9999,77
21,210472,4,1,4,1,98,42,9999,77
21,210472,5,1,5,1,0,1,9999,77
21,210472,6,1,6,1,98,42,9999,77
21,210473,1,1,1,1,55,63,5555,55
21,210473,2,1,2,1,55,69,5555,55
21,210473,3,1,3,1,55,68,5555,55
21,210473,4,1,4,1,55,64,5555,55
21,210473,5,1,5,1,55,69,5555,55
21,210473,6,1,6,1,55,68,5555,55
21,210473,7,1,7,1,55,63,5555,55
21,210473,8,1,8,1,0,1,9999,77
21,210474,1,1,1,1,55,79,9999,77
21,210474,2,1,2,1,0,5,9999,77
21,210475,1,1,1,1,55,64,5555,55
21,210475,2,1,2,1,3,42,9999,77
21,210476,1,1,1,1,55,68,5555,55
21,210476,2,1,2,1,12,12,2,12
21,210476,2,2,1,1,12,12,2,12
21,210477,1,1,1,1,55,63,5555,55
21,210477,2,1,2,1,12,14,2,6
21,210477,3,1,3,1,98,8,9999,77
21,210477,2,2,1,1,12,14,2,6
21,210478,1,1,1,1,55,68,5555,55
21,210478,2,1,2,1,12,12,2,12
21,210478,2,2,1,1,12,12,2,12
21,210479,1,1,1,1,1,8,9999,77
21,210480,1,1,1,1,81,34,9999,77
21,210480,2,1,2,1,98,32,9999,77
21,210480,3,1,3,1,0,1,9999,77
21,210480,4,1,4,1,55,69,5555,55
21,210481,1,1,1,1,55,68,5555,55
21,210481,2,1,2,1,55,64,5555,55
21,210481,3,1,3,1,12,42,9999,77
21,210482,1,1,1,2,12,12,1,62
21,210482,1,2,1,2,12,12,1,62
21,210483,1,1,1,1,12,12,2,6
21,210483,2,1,2,1,0,1,9999,77
21,210483,4,1,3,1,55,63,5555,55
21,210483,5,1,4,1,98,33,9999,77
21,210483,6,1,5,1,55,69,5555,55
21,210483,1,2,1,1,12,12,2,6
21,210483,3,2,2,2,0,1,9999,77
21,210483,7,2,3,2,55,63,5555,55
21,210483,8,2,4,2,81,14,3,8
21,210483,8,3,1,2,81,14,3,8
21,210484,1,1,1,1,0,1,9999,77
21,210484,2,1,2,1,55,64,5555,55
21,210484,3,1,3,1,98,35,9999,77
21,210485,1,1,1,2,12,12,1,3
21,210485,2,1,2,1,55,64,5555,55
21,210485,4,1,3,1,63,30,9999,77
21,210485,5,1,4,1,62,19,9999,77
21,210485,1,2,1,2,12,12,1,3
21,210485,3,2,2,2,55,63,5555,55
21,210485,6,2,3,2,98,59,9999,77
21,210486,1,1,1,1,55,64,5555,55
21,210486,2,1,2,1,55,65,5555,55
21,210486,3,1,3,1,81,12,2,12
21,210486,4,1,4,1,0,1,9999,77
21,210486,3,2,1,1,81,12,2,12
21,210487,1,1,1,1,55,68,5555,55
21,210487,2,1,2,1,12,12,2,12
21,210487,3,1,3,1,55,79,9999,77
21,210487,4,1,4,1,0,1,9999,77
21,210487,5,1,5,1,0,2,9999,77
21,210487,2,2,1,1,12,12,2,12
21,210488,1,1,1,1,55,68,5555,55
21,210488,2,1,2,1,55,64,5555,55
21,210488,3,1,3,1,55,69,5555,55
21,210488,4,1,4,1,55,68,5555,55
21,210488,5,1,5,1,55,68,5555,55
21,210488,6,1,6,2,12,12,1,3
21,210488,7,1,7,1,0,1,9999,77
21,210488,9,1,8,1,55,64,5555,55
21,210488,10,1,9,1,0,2,9999,77
21,210488,6,2,1,2,12,12,1,3
21,210488,8,2,2,2,55,63,5555,55
21,210489,1,1,1,1,55,68,5555,55
21,210489,2,1,2,1,12,12,2,11
21,210489,2,2,1,1,12,12,2,11
21,210490,1,1,1,1,55,63,5555,55
21,210490,2,1,2,1,55,69,5555,55
21,210490,3,1,3,1,55,63,5555,55
21,210490,4,1,4,1,98,35,9999,77
21,210490,5,1,5,1,0,1,9999,77
21,210491,1,1,1,1,12,8,9999,77
21,210492,1,1,1,1,55,63,5555,55
21,210492,2,1,2,1,12,38,9999,77
21,210492,3,1,3,1,12,42,9999,77
21,210493,1,1,1,1,5,12,2,11
21,210493,2,1,2,1,0,1,9999,77
21,210493,1,2,1,1,5,12,2,11
21,210494,1,1,1,2,12,12,1,81
21,210494,2,1,2,1,55,63,5555,55
21,210494,3,1,3,1,98,59,9999,77
21,210494,4,1,4,1,98,30,9999,77
21,210494,1,2,1,2,12,12,1,81
21,210495,1,1,1,1,12,8,9999,77
21,210496,1,1,1,1,55,63,5555,55
21,210496,2,1,2,1,55,67,5555,55
21,210496,3,1,3,1,9,30,9999,77
21,210497,1,1,1,1,55,63,5555,55
21,210497,2,1,2,1,55,69,5555,55
21,210497,3,1,3,1,55,68,5555,55
21,210497,4,1,4,1,55,64,5555,55
21,210497,5,1,5,1,55,63,5555,55
21,210497,6,1,6,2,12,12,1,12
21,210497,11,1,7,1,55,69,5555,55
21,210497,12,1,8,1,98,12,2,61
21,210497,15,1,9,1,55,64,5555,55
21,210497,16,1,10,1,98,35,9999,77
21,210497,17,1,11,1,0,1,9999,77
21,210497,6,2,1,2,12,12,1,12
21,210497,7,2,2,2,55,69,5555,55
21,210497,8,2,3,2,55,68,5555,55
21,210497,9,2,4,2,55,64,5555,55
21,210497,10,2,5,2,98,35,9999,77
