STATE,ST_CASE,VEH_NO,PER_NO,MSAFEQMT
36,361110,0,1,1
36,361112,0,1,1
36,361120,0,1,1
36,361122,0,1,1
36,361123,0,1,1
36,361124,0,1,1
36,361126,0,1,1
36,361127,0,1,1
36,361129,0,1,1
36,361130,0,1,1
36,361131,0,1,1
36,361132,0,1,1
36,361134,0,1,1
36,361135,0,1,1
36,361136,0,1,1
36,361137,0,1,1
36,361140,0,1,1
36,361140,0,2,1
36,361142,0,1,8
36,361144,0,1,8
36,361145,0,1,8
36,361145,0,2,8
37,370010,0,1,1
37,370027,0,1,1
37,370055,0,1,1
37,370057,0,1,1
37,370058,0,1,1
37,370061,0,1,1
37,370069,0,1,1
37,370080,0,1,1
37,370081,0,1,1
37,370086,0,1,1
37,370089,0,1,1
37,370090,0,1,1
37,370097,0,1,1
37,370099,0,1,1
37,370100,0,1,1
37,370106,0,1,1
37,370110,0,1,1
37,370118,0,1,1
37,370127,0,1,1
37,370127,0,2,1
37,370144,0,1,1
37,370149,0,1,1
37,370152,0,1,1
37,370155,0,1,2
37,370155,0,1,3
37,370155,0,1,5
37,370156,0,1,1
37,370162,0,1,1
37,370162,0,2,1
37,370165,0,1,1
37,370174,0,1,1
37,370179,0,1,1
37,370180,0,1,1
37,370191,0,1,1
37,370196,0,1,1
37,370197,0,1,1
37,370207,0,1,1
37,370210,0,1,1
37,370225,0,1,1
37,370228,0,1,1
37,370237,0,1,1
37,370238,0,1,1
37,370243,0,1,1
37,370243,0,2,1
37,370244,0,1,1
37,370254,0,1,1
37,370277,0,1,1
37,370294,0,1,1
37,370299,0,1,1
37,370314,0,1,1
37,370315,0,1,1
37,370325,0,1,1
37,370326,0,1,1
37,370332,0,1,1
37,370340,0,1,1
37,370350,0,1,1
37,370351,0,1,1
37,370362,0,1,1
37,370362,0,2,1
37,370362,0,3,1
37,370362,0,4,1
37,370366,0,1,1
37,370370,0,1,1
37,370388,0,1,1
37,370414,0,1,1
37,370415,0,1,1
37,370427,0,1,1
37,370427,0,2,1
37,370431,0,1,1
37,370431,0,2,1
37,370431,0,3,1
37,370436,0,1,1
37,370448,0,1,1
37,370465,0,1,1
37,370466,0,1,1
37,370470,0,1,1
37,370484,0,1,1
37,370494,0,1,1
37,370501,0,1,1
37,370501,0,2,1
37,370502,0,1,1
37,370503,0,1,1
37,370511,0,1,1
37,370516,0,1,1
37,370525,0,1,1
37,370539,0,1,1
37,370562,0,1,1
37,370562,0,2,1
37,370578,0,1,1
37,370579,0,1,1
37,370581,0,1,1
37,370584,0,1,1
37,370586,0,1,1
37,370592,0,1,1
37,370603,0,1,1
37,370605,0,1,1
37,370610,0,1,1
37,370611,0,1,1
37,370616,0,1,1
37,370617,0,1,2
37,370617,0,2,2
37,370620,0,1,1
37,370624,0,1,1
37,370625,0,1,1
37,370630,0,1,1
37,370640,0,1,1
37,370645,0,1,1
37,370649,0,1,1
37,370660,0,1,1
37,370667,0,1,1
37,370690,0,1,1
37,370696,0,1,1
37,370712,0,1,1
37,370717,0,1,1
37,370722,0,1,1
37,370730,0,1,1
37,370730,0,2,1
37,370740,0,1,1
37,370741,0,1,1
37,370748,0,1,1
37,370749,0,1,1
37,370750,0,1,1
37,370751,0,1,1
37,370759,0,1,1
37,370769,0,1,1
37,370784,0,1,1
37,370785,0,1,1
37,370793,0,1,1
37,370794,0,1,1
37,370795,0,1,1
37,370810,0,1,1
37,370813,0,1,1
37,370815,0,1,1
37,370823,0,1,1
37,370827,0,1,1
37,370832,0,1,1
37,370833,0,1,1
37,370842,0,1,1
37,370843,0,1,1
37,370848,0,1,1
37,370848,0,2,1
37,370852,0,1,1
37,370853,0,1,1
37,370856,0,1,1
37,370864,0,1,1
37,370874,0,1,1
37,370884,0,1,1
37,370890,0,1,1
37,370907,0,1,1
37,370927,0,1,1
37,370927,0,2,1
37,370944,0,1,1
37,370945,0,1,1
37,370947,0,1,1
37,370951,0,1,1
37,370951,0,2,1
37,370951,0,3,1
37,370959,0,1,1
37,370966,0,1,1
37,370972,0,1,1
37,370982,0,1,1
37,370986,0,1,1
37,370992,0,1,1
37,370994,0,1,1
37,370997,0,1,1
37,371000,0,1,1
37,371004,0,1,1
37,371008,0,1,1
37,371010,0,1,1
37,371016,0,1,1
37,371017,0,1,1
37,371024,0,1,1
37,371026,0,1,1
37,371028,0,1,1
37,371036,0,1,1
37,371038,0,1,1
37,371041,0,1,3
37,371041,0,2,1
37,371042,0,1,3
37,371048,0,1,1
37,371049,0,1,1
37,371052,0,1,1
37,371053,0,1,1
37,371062,0,1,1
37,371064,0,1,1
37,371068,0,1,1
37,371077,0,1,1
37,371081,0,1,1
37,371104,0,1,1
37,371113,0,1,1
37,371115,0,1,1
37,371119,0,1,1
37,371119,0,2,1
37,371121,0,1,1
37,371122,0,1,1
37,371125,0,1,1
37,371128,0,1,1
37,371136,0,1,1
37,371138,0,1,1
37,371141,0,1,1
37,371146,0,1,1
37,371154,0,1,1
37,371172,0,1,1
37,371180,0,1,1
37,371182,0,1,1
37,371184,0,1,1
37,371188,0,1,1
37,371191,0,1,1
37,371192,0,1,1
37,371194,0,1,1
37,371201,0,1,1
37,371204,0,1,1
37,371220,0,1,1
37,371222,0,1,1
38,380036,0,1,2
38,380044,0,1,1
38,380045,0,1,1
38,380055,0,1,1
38,380058,0,1,1
38,380073,0,1,1
38,380074,0,1,1
38,380088,0,1,8
38,380091,0,1,1
39,390002,0,1,1
39,390003,0,1,1
39,390017,0,1,1
39,390017,0,2,1
39,390037,0,1,1
39,390045,0,1,1
39,390055,0,1,1
39,390061,0,1,1
39,390070,0,1,1
39,390082,0,1,1
39,390091,0,1,1
39,390096,0,1,1
39,390130,0,1,1
39,390151,0,1,1
39,390170,0,1,1
39,390181,0,1,1
39,390188,0,1,1
39,390190,0,1,1
39,390191,0,1,9
39,390191,0,2,9
39,390196,0,1,8
39,390210,0,1,1
39,390211,0,1,1
39,390237,0,1,1
39,390243,0,1,1
39,390246,0,1,1
39,390248,0,1,1
39,390249,0,1,1
39,390258,0,1,1
39,390281,0,1,1
39,390288,0,1,1
39,390310,0,1,1
39,390341,0,1,9
39,390358,0,1,1
39,390366,0,1,3
39,390372,0,1,1
39,390374,0,1,1
39,390386,0,1,1
39,390401,0,1,1
39,390401,0,2,1
39,390449,0,1,1
39,390459,0,1,1
39,390469,0,1,1
39,390472,0,1,1
39,390477,0,1,1
39,390480,0,1,1
39,390481,0,1,1
39,390498,0,1,1
39,390498,0,2,1
39,390515,0,1,1
39,390516,0,1,1
39,390526,0,1,1
39,390527,0,1,1
39,390533,0,1,3
39,390537,0,1,1
39,390538,0,1,1
39,390558,0,1,1
39,390558,0,2,1
39,390580,0,1,9
39,390591,0,1,1
39,390592,0,1,1
39,390607,0,1,1
39,390612,0,1,1
39,390612,0,2,1
39,390612,0,3,1
39,390612,0,4,1
39,390612,0,5,1
39,390612,0,6,1
39,390612,0,7,1
39,390612,0,8,1
39,390618,0,1,1
39,390625,0,1,1
39,390636,0,1,1
39,390638,0,1,1
39,390639,0,1,1
39,390643,0,1,2
39,390667,0,1,1
39,390670,0,1,1
39,390673,0,1,1
39,390674,0,1,1
39,390679,0,1,1
39,390682,0,1,1
39,390690,0,1,2
39,390692,0,1,1
39,390718,0,1,1
39,390729,0,1,1
39,390737,0,1,1
39,390767,0,1,1
39,390771,0,1,1
39,390773,0,1,1
39,390778,0,1,1
39,390778,0,2,1
39,390778,0,3,1
39,390778,0,4,1
39,390778,0,5,1
39,390784,0,1,1
39,390803,0,1,1
39,390811,0,1,1
39,390811,0,2,1
39,390823,0,1,1
39,390824,0,1,1
39,390836,0,1,1
39,390839,0,1,1
39,390843,0,1,1
39,390859,0,1,1
39,390864,0,1,1
39,390878,0,1,1
39,390878,0,2,1
39,390909,0,1,1
39,390910,0,1,1
39,390933,0,1,1
39,390959,0,1,1
39,390960,0,1,1
39,390976,0,1,1
39,390980,0,1,1
39,390994,0,1,1
39,390998,0,1,1
39,391000,0,1,1
39,391007,0,1,1
39,391008,0,1,1
39,391010,0,1,1
39,391012,0,1,1
39,391016,0,1,1
39,391017,0,1,1
39,391021,0,1,1
39,391025,0,1,1
39,391026,0,1,1
39,391027,0,1,1
39,391028,0,1,1
39,391031,0,1,1
40,400005,0,1,1
40,400006,0,1,1
40,400032,0,1,1
40,400043,0,1,1
40,400044,0,1,1
40,400046,0,1,1
40,400047,0,1,1
40,400057,0,1,1
40,400068,0,1,1
40,400077,0,1,1
40,400078,0,1,1
40,400100,0,1,1
40,400116,0,1,1
40,400135,0,1,1
40,400136,0,1,1
40,400151,0,1,1
40,400152,0,1,1
40,400157,0,1,1
40,400183,0,1,1
40,400184,0,1,1
40,400184,0,2,1
40,400198,0,1,1
40,400215,0,1,1
40,400215,0,2,1
40,400220,0,1,1
40,400227,0,1,1
40,400243,0,1,8
40,400258,0,1,5
40,400262,0,1,1
40,400263,0,1,1
40,400263,0,2,1
40,400267,0,1,1
40,400268,0,1,1
40,400286,0,1,1
40,400321,0,1,1
40,400331,0,1,1
40,400339,0,1,1
40,400345,0,1,1
40,400350,0,1,1
40,400355,0,1,1
40,400376,0,1,1
40,400376,0,2,1
40,400381,0,1,1
40,400387,0,1,1
40,400402,0,1,2
40,400403,0,1,1
40,400416,0,1,2
40,400426,0,1,1
40,400429,0,1,1
40,400433,0,1,1
40,400444,0,1,7
40,400445,0,1,8
40,400450,0,1,1
40,400467,0,1,8
40,400469,0,1,1
40,400479,0,1,1
40,400479,0,2,1
40,400481,0,1,2
40,400483,0,1,1
40,400488,0,1,1
40,400490,0,1,3
40,400494,0,1,1
40,400506,0,1,1
40,400511,0,1,1
40,400512,0,1,1
40,400513,0,1,1
40,400522,0,1,1
40,400522,0,2,1
40,400539,0,1,1
40,400541,0,1,1
40,400542,0,1,1
40,400549,0,1,1
40,400549,0,2,1
40,400551,0,1,1
40,400555,0,1,1
40,400573,0,1,1
40,400582,0,1,1
40,400585,0,1,1
40,400587,0,1,3
40,400587,0,2,3
40,400590,0,1,1
40,400592,0,1,1
40,400597,0,1,1
40,400610,0,1,1
40,400612,0,1,1
40,400622,0,1,1
41,410001,0,1,1
41,410003,0,1,1
41,410004,0,1,1
41,410004,0,2,1
41,410004,0,3,1
41,410005,0,1,1
41,410007,0,1,1
41,410010,0,1,1
41,410012,0,1,1
41,410013,0,1,1
41,410015,0,1,1
41,410015,0,2,1
41,410017,0,1,1
41,410018,0,1,1
41,410019,0,1,1
41,410020,0,1,1
41,410031,0,1,1
41,410037,0,1,1
41,410038,0,1,1
41,410046,0,1,1
41,410051,0,1,1
41,410054,0,1,1
41,410055,0,1,1
41,410062,0,1,1
41,410067,0,1,1
41,410067,0,2,1
41,410067,0,3,1
41,410067,0,4,1
41,410067,0,5,1
41,410068,0,1,1
41,410070,0,1,1
41,410080,0,1,1
41,410082,0,1,1
41,410086,0,1,1
41,410093,0,1,1
41,410096,0,1,1
41,410104,0,1,1
41,410115,0,1,1
41,410116,0,1,1
41,410141,0,1,1
41,410146,0,1,1
41,410148,0,1,1
41,410152,0,1,1
41,410157,0,1,1
41,410157,0,2,1
41,410162,0,1,1
41,410163,0,1,1
41,410172,0,1,1
41,410179,0,1,1
41,410180,0,1,1
41,410190,0,1,1
41,410196,0,1,1
41,410203,0,1,2
41,410212,0,1,1
41,410212,0,2,1
41,410212,0,3,1
41,410214,0,1,1
41,410226,0,1,1
41,410239,0,1,1
41,410244,0,1,1
41,410244,0,2,2
41,410246,0,1,1
41,410246,0,2,1
41,410246,0,3,1
41,410248,0,1,1
41,410249,0,1,1
41,410250,0,1,1
41,410252,0,1,1
41,410254,0,1,1
41,410255,0,1,1
41,410255,0,2,1
41,410255,0,3,1
41,410257,0,1,1
41,410258,0,1,1
41,410266,0,1,1
41,410277,0,1,1
41,410281,0,1,1
41,410285,0,1,1
41,410289,0,1,1
41,410291,0,1,1
41,410294,0,1,1
41,410300,0,1,1
42,420003,0,1,8
42,420035,0,1,1
42,420063,0,1,8
42,420063,0,2,8
42,420066,0,1,1
42,420067,0,1,1
42,420070,0,1,1
42,420071,0,1,8
42,420074,0,1,1
42,420076,0,1,8
42,420080,0,1,1
42,420084,0,1,3
42,420086,0,1,8
42,420091,0,1,8
42,420100,0,1,3
42,420102,0,1,8
42,420102,0,2,8
42,420102,0,3,8
42,420105,0,1,1
42,420106,0,1,8
42,420111,0,1,1
42,420112,0,1,8
42,420119,0,1,9
42,420121,0,1,1
42,420122,0,1,1
42,420123,0,1,1
42,420140,0,1,1
42,420142,0,1,8
42,420148,0,1,1
42,420151,0,1,1
42,420155,0,1,1
42,420160,0,1,1
42,420167,0,1,3
42,420170,0,1,1
42,420172,0,1,9
42,420176,0,1,1
42,420177,0,1,1
42,420178,0,1,8
42,420182,0,1,1
42,420187,0,1,1
42,420187,0,2,1
42,420188,0,1,1
42,420210,0,1,1
42,420215,0,1,8
42,420224,0,1,1
42,420229,0,1,1
42,420234,0,1,1
42,420258,0,1,1
42,420260,0,1,1
42,420264,0,1,1
42,420266,0,1,8
42,420267,0,1,1
42,420268,0,1,8
42,420269,0,1,9
42,420270,0,1,1
42,420271,0,1,9
42,420273,0,1,1
42,420275,0,1,1
42,420292,0,1,1
42,420319,0,1,1
42,420323,0,1,2
42,420328,0,1,1
42,420330,0,1,1
42,420341,0,1,1
42,420345,0,1,1
42,420353,0,1,1
42,420358,0,1,1
42,420359,0,1,9
42,420364,0,1,2
42,420364,0,1,4
42,420368,0,1,1
42,420369,0,1,1
42,420371,0,1,1
42,420371,0,2,1
42,420377,0,1,1
42,420390,0,1,1
42,420391,0,1,1
42,420392,0,1,3
42,420419,0,1,1
42,420432,0,1,1
42,420436,0,1,1
42,420439,0,1,1
42,420440,0,1,1
42,420447,0,1,1
42,420456,0,1,1
42,420461,0,1,1
42,420468,0,1,1
42,420470,0,1,1
42,420482,0,1,9
42,420488,0,1,1
42,420502,0,1,1
42,420502,0,2,1
42,420502,0,3,1
42,420506,0,1,1
42,420509,0,1,1
42,420510,0,1,1
42,420515,0,1,1
42,420521,0,1,2
42,420522,0,1,1
42,420525,0,1,1
42,420530,0,1,9
42,420531,0,1,1
42,420532,0,1,1
42,420533,0,1,1
42,420541,0,1,1
42,420626,0,1,1
42,420654,0,1,1
42,420655,0,1,1
42,420655,0,2,1
42,420665,0,1,1
42,420667,0,1,1
42,420670,0,1,9
42,420671,0,1,8
42,420693,0,1,1
42,420696,0,1,1
42,420698,0,1,1
42,420719,0,1,1
42,420725,0,1,1
42,420730,0,1,3
42,420810,0,1,1
42,420824,0,1,1
42,420830,0,1,8
42,420836,0,1,8
42,420836,0,2,8
42,420837,0,1,9
42,420856,0,1,1
42,420859,0,1,1
42,420869,0,1,8
42,420871,0,1,8
42,420872,0,1,1
42,420878,0,1,1
42,420882,0,1,1
42,420892,0,1,1
42,420935,0,1,3
42,420935,0,2,3
42,420942,0,1,1
42,420943,0,1,1
42,420948,0,1,1
42,420950,0,1,1
42,420954,0,1,1
42,420955,0,1,9
42,420961,0,1,1
42,420962,0,1,1
42,420965,0,1,1
42,420984,0,1,1
42,420985,0,1,1
42,420986,0,1,1
42,421024,0,1,1
42,421024,0,2,1
42,421026,0,1,1
42,421033,0,1,7
42,421034,0,1,1
42,421040,0,1,1
42,421049,0,1,3
42,421051,0,1,2
42,421059,0,1,1
42,421067,0,1,1
42,421069,0,1,1
42,421070,0,1,1
42,421071,0,1,8
42,421076,0,1,1
42,421077,0,1,1
42,421082,0,1,1
42,421083,0,1,1
42,421090,0,1,1
42,421091,0,1,1
42,421097,0,1,1
42,421097,0,2,1
42,421100,0,1,1
42,421111,0,1,1
42,421113,0,1,1
42,421122,0,1,1
42,421126,0,1,1
42,421135,0,1,1
42,421145,0,1,1
42,421150,0,1,9
42,421155,0,1,1
42,421186,0,1,1
42,421194,0,1,1
42,421195,0,1,8
42,421198,0,1,1
42,421199,0,1,1
42,421200,0,1,1
42,421201,0,1,1
42,421206,0,1,1
44,440003,0,1,1
44,440003,0,2,1
44,440007,0,1,1
44,440008,0,1,8
44,440008,0,2,8
44,440014,0,1,1
44,440015,0,1,8
44,440022,0,1,1
44,440036,0,1,8
44,440038,0,1,1
44,440052,0,1,1
44,440059,0,1,1
44,440062,0,1,1
44,440066,0,1,1
45,450009,0,1,8
45,450010,0,1,1
45,450017,0,1,1
45,450020,0,1,1
45,450033,0,1,1
45,450038,0,1,1
45,450051,0,1,1
45,450055,0,1,1
45,450055,0,2,1
45,450057,0,1,1
45,450058,0,1,1
45,450062,0,1,1
45,450065,0,1,1
45,450066,0,1,1
45,450072,0,1,1
45,450077,0,1,1
45,450081,0,1,1
45,450086,0,1,1
45,450090,0,1,1
45,450091,0,1,1
45,450092,0,1,1
45,450130,0,1,1
45,450130,0,2,1
45,450136,0,1,1
45,450145,0,1,1
45,450171,0,1,1
45,450191,0,1,1
45,450194,0,1,1
45,450239,0,1,1
45,450248,0,1,1
45,450264,0,1,1
45,450268,0,1,1
45,450300,0,1,1
45,450302,0,1,1
45,450306,0,1,1
45,450312,0,1,1
45,450312,0,2,1
45,450313,0,1,1
45,450316,0,1,1
45,450317,0,1,1
45,450319,0,1,1
45,450321,0,1,1
45,450336,0,1,1
45,450341,0,1,1
45,450344,0,1,1
45,450345,0,1,1
45,450346,0,1,1
45,450369,0,1,3
45,450373,0,1,1
45,450378,0,1,1
45,450390,0,1,1
45,450394,0,1,1
45,450400,0,1,1
45,450403,0,1,1
45,450406,0,1,1
45,450411,0,1,1
45,450412,0,1,1
45,450417,0,1,1
45,450419,0,1,1
45,450441,0,1,1
45,450444,0,1,1
45,450450,0,1,1
45,450464,0,1,1
45,450468,0,1,1
45,450472,0,1,1
45,450474,0,1,1
45,450490,0,1,1
45,450491,0,1,1
45,450497,0,1,1
45,450501,0,1,1
45,450505,0,1,1
45,450507,0,1,1
45,450512,0,1,1
45,450514,0,1,1
45,450522,0,1,1
45,450524,0,1,1
45,450535,0,1,1
45,450549,0,1,1
45,450560,0,1,1
45,450562,0,1,1
45,450563,0,1,1
45,450581,0,1,3
45,450583,0,1,1
45,450596,0,1,1
45,450601,0,1,1
45,450613,0,1,1
45,450640,0,1,1
45,450647,0,1,1
45,450656,0,1,1
45,450665,0,1,1
45,450665,0,2,1
45,450667,0,1,1
45,450678,0,1,1
45,450694,0,1,1
45,450695,0,1,1
45,450696,0,1,1
45,450698,0,1,1
45,450701,0,1,1
45,450711,0,1,1
45,450720,0,1,1
45,450721,0,1,1
45,450723,0,1,1
45,450725,0,1,1
45,450732,0,1,1
45,450732,0,2,1
45,450735,0,1,1
45,450740,0,1,1
45,450741,0,1,1
45,450745,0,1,1
45,450746,0,1,1
45,450746,0,2,1
45,450746,0,3,1
45,450746,0,4,1
45,450749,0,1,7
45,450749,0,2,7
45,450752,0,1,1
45,450758,0,1,1
46,460021,0,1,1
46,460025,0,1,1
46,460026,0,1,1
46,460027,0,1,1
46,460038,0,1,1
46,460043,0,1,1
46,460057,0,1,1
46,460064,0,1,1
46,460082,0,1,2
46,460095,0,1,1
46,460103,0,1,1
47,470002,0,1,1
47,470022,0,1,1
47,470032,0,1,1
47,470037,0,1,1
47,470039,0,1,1
47,470052,0,1,1
47,470070,0,1,1
47,470071,0,1,1
47,470089,0,1,1
47,470097,0,1,1
47,470102,0,1,1
47,470113,0,1,1
47,470116,0,1,8
47,470140,0,1,1
47,470160,0,1,1
47,470186,0,1,1
47,470190,0,1,1
47,470213,0,1,1
47,470220,0,1,1
47,470224,0,1,1
47,470228,0,1,1
47,470243,0,1,1
47,470266,0,1,1
47,470275,0,1,2
47,470311,0,1,1
47,470334,0,1,1
47,470376,0,1,1
47,470379,0,1,1
47,470383,0,1,1
47,470386,0,1,1
47,470392,0,1,1
47,470408,0,1,1
47,470408,0,2,1
47,470431,0,1,1
47,470437,0,1,1
47,470439,0,1,1
47,470442,0,1,1
47,470458,0,1,1
47,470474,0,1,1
47,470475,0,1,1
47,470475,0,2,1
47,470478,0,1,9
47,470481,0,1,1
47,470484,0,1,8
47,470500,0,1,1
47,470523,0,1,1
47,470551,0,1,1
47,470559,0,1,8
47,470595,0,1,1
47,470608,0,1,1
47,470617,0,1,1
47,470622,0,1,1
47,470624,0,1,1
47,470629,0,1,1
47,470633,0,1,1
47,470639,0,1,1
47,470642,0,1,1
47,470642,0,2,1
47,470647,0,1,1
47,470659,0,1,8
47,470672,0,1,8
47,470679,0,1,1
47,470683,0,1,1
47,470694,0,1,1
47,470697,0,1,1
47,470702,0,1,1
47,470703,0,1,2
47,470719,0,1,1
47,470727,0,1,1
47,470735,0,1,1
47,470742,0,1,8
47,470747,0,1,8
47,470751,0,1,1
47,470761,0,1,8
47,470773,0,1,1
47,470773,0,2,1
47,470786,0,1,1
47,470789,0,1,1
47,470804,0,1,1
47,470810,0,1,1
47,470817,0,1,1
47,470818,0,1,1
47,470820,0,1,1
47,470821,0,1,1
47,470854,0,1,1
47,470855,0,1,1
47,470856,0,1,1
47,470862,0,1,8
47,470869,0,1,8
47,470878,0,1,1
47,470895,0,1,1
47,470900,0,1,1
47,470934,0,1,1
47,470946,0,1,8
47,470951,0,1,1
47,470960,0,1,1
47,470962,0,1,1
47,470964,0,1,8
47,470975,0,1,1
48,480030,0,1,1
48,480033,0,1,8
48,480041,0,1,1
48,480041,0,2,1
48,480054,0,1,1
48,480069,0,1,8
48,480093,0,1,8
48,480103,0,1,5
48,480122,0,1,1
48,480129,0,1,8
48,480136,0,1,8
48,480137,0,1,1
48,480146,0,1,1
48,480146,0,2,1
48,480149,0,1,1
48,480163,0,1,1
48,480176,0,1,8
48,480196,0,1,8
48,480202,0,1,8
48,480202,0,2,8
48,480206,0,1,1
48,480208,0,1,8
48,480212,0,1,8
48,480213,0,1,1
48,480214,0,1,1
48,480218,0,1,1
48,480229,0,1,8
48,480232,0,1,8
48,480233,0,1,8
48,480239,0,1,1
48,480240,0,1,1
48,480245,0,1,1
48,480254,0,1,8
48,480255,0,1,8
48,480259,0,1,1
48,480265,0,1,8
48,480265,0,2,8
48,480280,0,1,8
48,480282,0,1,8
48,480286,0,1,8
48,480286,0,2,8
48,480301,0,1,8
48,480303,0,1,8
48,480303,0,2,8
48,480331,0,1,8
48,480339,0,1,8
48,480340,0,1,8
48,480341,0,1,8
48,480344,0,1,8
48,480369,0,1,1
48,480372,0,1,8
48,480373,0,1,8
48,480395,0,1,1
48,480397,0,1,1
48,480412,0,1,8
48,480415,0,1,8
48,480433,0,1,1
48,480457,0,1,8
48,480462,0,1,8
48,480478,0,1,8
48,480486,0,1,9
48,480498,0,1,1
48,480521,0,1,8
48,480524,0,1,8
48,480530,0,1,1
48,480532,0,1,2
48,480539,0,1,1
48,480543,0,1,1
48,480547,0,1,8
48,480550,0,1,8
48,480552,0,1,8
48,480558,0,1,8
48,480562,0,1,1
48,480592,0,1,8
48,480601,0,1,1
48,480612,0,1,1
48,480613,0,1,1
48,480623,0,1,1
48,480626,0,1,8
48,480640,0,1,8
48,480640,0,2,8
48,480645,0,1,1
48,480653,0,1,8
48,480670,0,1,1
48,480690,0,1,1
48,480694,0,1,8
48,480695,0,1,8
48,480701,0,1,8
48,480703,0,1,1
48,480711,0,1,1
48,480711,0,2,1
48,480713,0,1,1
48,480714,0,1,1
48,480724,0,1,9
48,480737,0,1,1
48,480738,0,1,8
48,480751,0,1,1
48,480752,0,1,8
48,480764,0,1,1
48,480770,0,1,1
48,480812,0,1,8
48,480821,0,1,1
48,480841,0,1,5
48,480861,0,1,8
48,480864,0,1,8
48,480865,0,1,1
48,480869,0,1,8
48,480872,0,1,8
48,480875,0,1,8
48,480878,0,1,8
48,480880,0,1,8
48,480881,0,1,8
48,480898,0,1,1
48,480916,0,1,8
48,480924,0,1,8
48,480938,0,1,1
48,480940,0,1,1
48,480940,0,2,1
48,480946,0,1,8
48,480965,0,1,1
48,480981,0,1,8
48,481000,0,1,1
48,481001,0,1,1
48,481005,0,1,8
48,481006,0,1,8
48,481006,0,2,8
48,481008,0,1,2
48,481035,0,1,8
48,481038,0,1,8
48,481043,0,1,2
48,481044,0,1,8
48,481054,0,1,1
48,481054,0,2,1
48,481054,0,3,1
48,481054,0,4,1
48,481063,0,1,8
48,481080,0,1,1
48,481083,0,1,1
48,481097,0,1,8
48,481105,0,1,8
48,481116,0,1,8
48,481122,0,1,8
48,481125,0,1,8
48,481127,0,1,8
48,481160,0,1,8
48,481166,0,1,8
48,481166,0,2,8
48,481166,0,3,8
48,481169,0,1,8
48,481192,0,1,8
48,481222,0,1,8
48,481237,0,1,1
48,481250,0,1,1
48,481255,0,1,1
48,481256,0,1,8
48,481258,0,1,8
48,481261,0,1,1
48,481262,0,1,1
48,481265,0,1,8
48,481276,0,1,1
48,481288,0,1,8
48,481293,0,1,8
48,481294,0,1,8
48,481294,0,2,8
48,481296,0,1,8
48,481302,0,1,8
48,481313,0,1,8
48,481324,0,1,1
48,481326,0,1,8
48,481333,0,1,1
48,481333,0,2,1
48,481336,0,1,8
48,481339,0,1,8
48,481343,0,1,8
48,481360,0,1,8
48,481389,0,1,8
48,481397,0,1,8
48,481401,0,1,8
48,481402,0,1,8
48,481407,0,1,8
48,481416,0,1,8
48,481416,0,2,8
48,481420,0,1,8
48,481428,0,1,8
48,481434,0,1,8
48,481445,0,1,8
48,481446,0,1,8
48,481450,0,1,8
48,481458,0,1,1
48,481468,0,1,8
48,481479,0,1,8
48,481480,0,1,8
48,481486,0,1,1
48,481487,0,1,1
48,481490,0,1,8
48,481490,0,2,8
48,481492,0,1,1
48,481495,0,1,1
48,481497,0,1,1
48,481498,0,1,1
48,481505,0,1,1
48,481514,0,1,2
48,481530,0,1,8
48,481538,0,1,8
48,481538,0,2,8
48,481563,0,1,8
48,481565,0,1,8
48,481583,0,1,8
48,481592,0,1,8
48,481599,0,1,8
48,481614,0,1,2
48,481617,0,1,1
48,481622,0,1,8
48,481630,0,1,1
48,481647,0,1,1
48,481656,0,1,8
48,481657,0,1,8
48,481659,0,1,1
48,481661,0,1,1
48,481661,0,2,1
48,481663,0,1,1
48,481663,0,2,1
48,481678,0,1,1
48,481681,0,1,8
48,481682,0,1,8
48,481686,0,1,1
48,481688,0,1,8
48,481689,0,1,8
48,481695,0,1,8
48,481696,0,1,8
48,481699,0,1,1
48,481705,0,1,1
48,481705,0,2,1
48,481705,0,3,1
48,481705,0,4,1
48,481707,0,1,1
48,481718,0,1,1
48,481722,0,1,1
48,481730,0,1,8
48,481737,0,1,1
48,481742,0,1,8
48,481761,0,1,8
48,481770,0,1,1
48,481776,0,1,1
48,481779,0,1,1
48,481811,0,1,8
48,481822,0,1,1
48,481824,0,1,1
48,481824,0,2,1
48,481827,0,1,1
48,481829,0,1,1
48,481833,0,1,1
48,481835,0,1,1
48,481839,0,1,1
48,481842,0,1,1
48,481843,0,1,1
48,481862,0,1,1
48,481872,0,1,8
48,481875,0,1,8
48,481875,0,2,8
48,481881,0,1,9
48,481895,0,1,1
48,481896,0,1,1
48,481897,0,1,1
48,481905,0,1,8
48,481909,0,1,1
48,481910,0,1,1
48,481918,0,1,8
48,481918,0,2,8
48,481933,0,1,1
48,481934,0,1,1
48,481941,0,1,1
48,481942,0,1,1
48,481943,0,1,2
48,481945,0,1,1
48,481945,0,2,1
48,481951,0,1,1
48,481962,0,1,1
48,481969,0,1,1
48,481969,0,2,1
48,481987,0,1,1
48,481991,0,1,1
48,481997,0,1,1
48,482014,0,1,1
48,482014,0,2,8
48,482014,0,3,8
48,482026,0,1,1
48,482036,0,1,8
48,482041,0,1,1
48,482054,0,1,1
48,482066,0,1,8
48,482074,0,1,1
48,482075,0,1,1
48,482078,0,1,1
48,482081,0,1,8
48,482086,0,1,8
48,482092,0,1,1
48,482098,0,1,8
48,482101,0,1,8
48,482116,0,1,1
